,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XRP Opening Price ($),30879.0,0.6276008666083746,0.478,0.5433955992152906,0.11942,0.1768856,0.20245,0.241434,0.31816,0.478,0.62805,1.1339400000000002,2.1843,2.6637880000000003,3.3513
XRP High Price ($),30879.0,0.6343168739272644,0.4819,0.5504653956209273,0.13772,0.17763779999999998,0.20352699999999999,0.24279599999999998,0.321195,0.4819,0.633,1.1477,2.2046099999999997,2.700966,3.4
XRP Low Price ($),30879.0,0.6204320447553352,0.4735,0.536031203053789,0.10129,0.17593,0.201089,0.239608,0.31527,0.4735,0.62295,1.1159400000000002,2.16331,2.6291880000000005,3.3194
XRP Close Price ($),30879.0,0.6276599617863273,0.478,0.5434809402794383,0.11942,0.1768856,0.20245,0.241434,0.31816,0.478,0.6281,1.1341,2.1843299999999997,2.6637880000000003,3.3513
