,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XRP Opening Price ($),5148.0,0.6278660159285159,0.4791,0.5438053674708518,0.13238,0.1768294,0.20296450000000002,0.24158200000000002,0.317925,0.4791,0.628425,1.1318599999999999,2.190695,2.6701619999999986,3.3263
XRP High Price ($),5148.0,0.645009559052059,0.48825,0.561229411509385,0.14583,0.1795075,0.2053,0.245351,0.3262875,0.48825,0.64375,1.1729400000000005,2.2347699999999993,2.757373999999996,3.4
XRP Low Price ($),5148.0,0.6095565423465423,0.46815,0.524813828503433,0.10129,0.1747088,0.198935,0.236837,0.31187750000000003,0.46815,0.6155250000000001,1.0920400000000001,2.12819,2.5411179999999995,3.2275
XRP Close Price ($),5148.0,0.6282266414141414,0.4791,0.5443358682817828,0.13238,0.1768294,0.20296450000000002,0.24158200000000002,0.317925,0.4791,0.6285499999999999,1.1324800000000002,2.19106,2.6701619999999986,3.3263
