,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XRP Opening Price ($),10294.0,0.6277036807849232,0.47835,0.5436309903840825,0.13238,0.1768032,0.2025565,0.241279,0.3181075,0.47835,0.6283,1.1341500000000004,2.18681,2.6604179999999977,3.3513
XRP High Price ($),10294.0,0.6396695550806295,0.48495,0.555946607974916,0.145,0.1786165,0.2046565,0.24411,0.3236775,0.48495,0.637775,1.15994,2.2188,2.7281139999999997,3.4
XRP Low Price ($),10294.0,0.6149909665824752,0.4706,0.5305666198127106,0.10129,0.1752386,0.2002465,0.238055,0.31337,0.4706,0.6188750000000001,1.1044100000000003,2.143935000000001,2.5854299999999975,3.2437
XRP Close Price ($),10294.0,0.6278833194093646,0.47835,0.5438942507194692,0.13238,0.1768032,0.2025565,0.241279,0.3181075,0.47835,0.6283,1.1345800000000004,2.1875150000000003,2.6604179999999977,3.3513
