,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XRP Opening Price ($),15440.0,0.6276342623056994,0.478375,0.5435571935709483,0.13238,0.1768478,0.2024495,0.241487,0.3182275,0.478375,0.6283,1.1343,2.185774999999999,2.6599,3.3495
XRP High Price ($),15440.0,0.6372894106217615,0.4835,0.5534942245932437,0.14129,0.1779778,0.20396550000000002,0.243415,0.322745,0.4835,0.6358,1.1545000000000005,2.212405,2.716854000000001,3.4
XRP Low Price ($),15440.0,0.6173481645077721,0.4717,0.5330174977456525,0.10129,0.1753756,0.200405,0.238728,0.314385,0.4717,0.6204,1.1089200000000003,2.1538199999999996,2.5918580000000047,3.3043
XRP Close Price ($),15440.0,0.6277535952072539,0.478375,0.5437313947594631,0.13238,0.1768478,0.2024495,0.241487,0.3182275,0.478375,0.6283,1.1343500000000002,2.1872199999999995,2.6599,3.3495
