TIMESTAMP,NSBT_OPEN_PRICE_USD,NSBT_HIGH_PRICE_USD,NSBT_LOW_PRICE_USD,NSBT_CLOSE_PRICE_USD,NSBT_VOLUME_USD,NSBT_DIVIDENDS_USD,NSBT_STOCK_SPLITS_USD
2020-10-11 00:00:00+00:00,0.9946110248565674,1.0261789560317993,0.991470992565155,1.023048996925354,0,0.0,0.0
2020-10-12 00:00:00+00:00,1.0245360136032104,1.0681359767913818,0.9884870052337646,1.0620160102844238,0,0.0,0.0
2020-10-13 00:00:00+00:00,1.069517970085144,1.0721570253372192,1.0601869821548462,1.0664730072021484,0,0.0,0.0
2020-10-14 00:00:00+00:00,1.065142035484314,1.211016058921814,0.9836789965629578,1.1700520515441895,12730,0.0,0.0
2020-10-15 00:00:00+00:00,1.1674330234527588,1.1987249851226807,1.0971280336380005,1.1076120138168335,41837,0.0,0.0
2020-10-16 00:00:00+00:00,1.106289029121399,1.1629960536956787,1.0986930131912231,1.1275930404663086,70596,0.0,0.0
2020-10-17 00:00:00+00:00,1.1252429485321045,1.1427439451217651,1.0512440204620361,1.1332759857177734,42021,0.0,0.0
2020-10-18 00:00:00+00:00,1.1356979608535767,1.1512000560760498,1.1139010190963745,1.133486032485962,22465,0.0,0.0
2020-10-19 00:00:00+00:00,1.1378690004348755,2.3794798851013184,1.0904840230941772,2.244246006011963,47924,0.0,0.0
2020-10-20 00:00:00+00:00,2.235071897506714,2.235071897506714,1.89068603515625,2.049170970916748,62154,0.0,0.0
2020-10-21 00:00:00+00:00,2.039041042327881,2.905626058578491,2.0314900875091553,2.7747979164123535,106378,0.0,0.0
2020-10-22 00:00:00+00:00,2.8002569675445557,3.332858085632324,2.649635076522827,3.1282780170440674,115918,0.0,0.0
2020-10-23 00:00:00+00:00,3.127509117126465,3.381028890609741,2.5018539428710938,3.077820062637329,141853,0.0,0.0
2020-10-24 00:00:00+00:00,3.0776939392089844,3.2380900382995605,2.885586977005005,3.1155800819396973,55873,0.0,0.0
2020-10-25 00:00:00+00:00,3.1155450344085693,3.181662082672119,2.9180350303649902,2.9267120361328125,68935,0.0,0.0
2020-10-26 00:00:00+00:00,2.9266550540924072,2.9564850330352783,1.9849979877471924,2.571026086807251,49897,0.0,0.0
2020-10-27 00:00:00+00:00,2.5711560249328613,2.6015450954437256,2.2643189430236816,2.5523970127105713,35564,0.0,0.0
2020-10-28 00:00:00+00:00,2.5523269176483154,2.635251998901367,2.0526769161224365,2.2187130451202393,33640,0.0,0.0
2020-10-29 00:00:00+00:00,2.218609094619751,2.288435935974121,2.0050060749053955,2.195348024368286,52794,0.0,0.0
2020-10-30 00:00:00+00:00,2.195310115814209,3.4225409030914307,2.0429720878601074,2.4443790912628174,115093,0.0,0.0
2020-10-31 00:00:00+00:00,2.4444239139556885,2.700256109237671,2.384777069091797,2.4794349670410156,36269,0.0,0.0
2020-11-01 00:00:00+00:00,2.4793779850006104,2.5303239822387695,2.3718109130859375,2.480726957321167,34134,0.0,0.0
2020-11-02 00:00:00+00:00,2.480818033218384,2.590524911880493,2.1571741104125977,2.178791046142578,42003,0.0,0.0
2020-11-03 00:00:00+00:00,2.178921937942505,2.2840259075164795,2.022702932357788,2.234790086746216,32289,0.0,0.0
2020-11-04 00:00:00+00:00,2.234869956970215,2.381899118423462,2.1115639209747314,2.1835250854492188,19338,0.0,0.0
2020-11-05 00:00:00+00:00,2.1835899353027344,2.9796249866485596,2.1679329872131348,2.774388074874878,69650,0.0,0.0
2020-11-06 00:00:00+00:00,2.774487018585205,3.483164072036743,2.7412359714508057,3.1884520053863525,99912,0.0,0.0
2020-11-07 00:00:00+00:00,3.18967604637146,4.009872913360596,2.665558099746704,2.8962318897247314,98887,0.0,0.0
2020-11-08 00:00:00+00:00,2.896027088165283,3.1531848907470703,2.8359789848327637,3.1179471015930176,59234,0.0,0.0
2020-11-09 00:00:00+00:00,3.1174490451812744,4.284386157989502,2.8637940883636475,3.812027931213379,130006,0.0,0.0
2020-11-10 00:00:00+00:00,3.811422109603882,3.849606990814209,3.213779926300049,3.3716681003570557,76290,0.0,0.0
2020-11-11 00:00:00+00:00,3.3714070320129395,3.642199993133545,3.3347830772399902,3.5069000720977783,68833,0.0,0.0
2020-11-12 00:00:00+00:00,3.5085020065307617,4.361380100250244,3.274522066116333,4.225305080413818,134898,0.0,0.0
2020-11-13 00:00:00+00:00,4.225494861602783,5.1358561515808105,4.198163986206055,5.077716827392578,127717,0.0,0.0
2020-11-14 00:00:00+00:00,5.083428859710693,5.527130126953125,4.003855228424072,5.064350128173828,179045,0.0,0.0
2020-11-15 00:00:00+00:00,5.065187931060791,5.193297863006592,4.255581855773926,4.380509853363037,93319,0.0,0.0
2020-11-16 00:00:00+00:00,4.380117893218994,4.987718105316162,4.34846305847168,4.614883899688721,230602,0.0,0.0
2020-11-17 00:00:00+00:00,4.649602890014648,8.55736255645752,4.5711798667907715,8.010811805725098,156134,0.0,0.0
2020-11-18 00:00:00+00:00,8.008211135864258,8.25654125213623,7.02075719833374,7.906641960144043,288498,0.0,0.0
2020-11-19 00:00:00+00:00,7.907883167266846,8.836746215820312,7.86681604385376,8.572047233581543,370877,0.0,0.0
2020-11-20 00:00:00+00:00,8.586215019226074,13.952411651611328,8.474411964416504,10.311644554138184,737933,0.0,0.0
2020-11-21 00:00:00+00:00,10.314570426940918,14.017622947692871,9.603151321411133,9.908949851989746,382505,0.0,0.0
2020-11-22 00:00:00+00:00,9.911706924438477,13.882070541381836,9.582776069641113,13.562829971313477,1051065,0.0,0.0
2020-11-23 00:00:00+00:00,13.50536823272705,14.782596588134766,10.933173179626465,13.475696563720703,763230,0.0,0.0
2020-11-24 00:00:00+00:00,13.44384765625,25.655061721801758,8.967329978942871,23.71417999267578,945483,0.0,0.0
2020-11-25 00:00:00+00:00,23.635074615478516,29.954572677612305,15.223875045776367,18.678640365600586,897708,0.0,0.0
2020-11-26 00:00:00+00:00,18.703140258789062,19.374343872070312,7.736104965209961,9.90008544921875,826558,0.0,0.0
2020-11-27 00:00:00+00:00,9.910125732421875,17.25320816040039,9.825000762939453,14.383805274963379,461539,0.0,0.0
2020-11-28 00:00:00+00:00,14.394135475158691,16.80852508544922,13.31977367401123,15.60342788696289,347777,0.0,0.0
2020-11-29 00:00:00+00:00,15.595020294189453,23.088165283203125,14.890340805053711,20.961313247680664,602255,0.0,0.0
2020-11-30 00:00:00+00:00,20.97113037109375,20.98248863220215,18.053468704223633,18.909433364868164,382145,0.0,0.0
2020-12-01 00:00:00+00:00,18.89891242980957,20.120695114135742,13.510224342346191,17.571895599365234,502580,0.0,0.0
2020-12-02 00:00:00+00:00,17.535871505737305,21.346315383911133,17.18559455871582,21.344942092895508,476227,0.0,0.0
2020-12-03 00:00:00+00:00,21.341156005859375,25.99704933166504,18.35592269897461,24.78418731689453,578477,0.0,0.0
2020-12-04 00:00:00+00:00,24.792198181152344,32.0299072265625,21.851665496826172,24.26994514465332,726202,0.0,0.0
2020-12-05 00:00:00+00:00,24.366600036621094,30.553394317626953,22.411184310913086,29.794443130493164,821427,0.0,0.0
2020-12-06 00:00:00+00:00,29.834209442138672,41.44343185424805,27.07388687133789,39.59601974487305,1114369,0.0,0.0
2020-12-07 00:00:00+00:00,39.60824966430664,47.887393951416016,32.76556396484375,45.77690505981445,1558514,0.0,0.0
2020-12-08 00:00:00+00:00,45.76737594604492,49.6984748840332,26.6971378326416,29.321735382080078,901375,0.0,0.0
2020-12-09 00:00:00+00:00,29.306392669677734,34.628684997558594,19.257896423339844,33.82583236694336,1601712,0.0,0.0
2020-12-10 00:00:00+00:00,33.825096130371094,37.817596435546875,26.867923736572266,32.304466247558594,998840,0.0,0.0
2020-12-11 00:00:00+00:00,32.316017150878906,32.49687957763672,24.256053924560547,29.502864837646484,902894,0.0,0.0
2020-12-12 00:00:00+00:00,29.51161766052246,35.57888412475586,28.835002899169922,35.077964782714844,1119717,0.0,0.0
2020-12-13 00:00:00+00:00,35.0582275390625,38.89981460571289,32.87178039550781,35.76339340209961,897468,0.0,0.0
2020-12-14 00:00:00+00:00,35.721580505371094,39.65361404418945,33.35018539428711,37.13666915893555,776445,0.0,0.0
2020-12-15 00:00:00+00:00,37.15758514404297,37.502288818359375,28.889759063720703,30.878286361694336,540882,0.0,0.0
2020-12-16 00:00:00+00:00,30.90143394470215,32.830867767333984,27.086454391479492,28.76873016357422,596626,0.0,0.0
2020-12-17 00:00:00+00:00,28.75782585144043,31.708921432495117,24.030698776245117,26.684663772583008,838322,0.0,0.0
2020-12-18 00:00:00+00:00,26.679628372192383,26.679628372192383,17.219200134277344,19.839860916137695,924286,0.0,0.0
2020-12-19 00:00:00+00:00,19.845041275024414,25.253477096557617,18.394058227539062,18.623472213745117,532437,0.0,0.0
2020-12-20 00:00:00+00:00,18.628276824951172,20.099363327026367,12.253244400024414,13.545761108398438,467202,0.0,0.0
2020-12-21 00:00:00+00:00,13.535314559936523,14.791754722595215,8.497628211975098,9.968438148498535,656679,0.0,0.0
2020-12-22 00:00:00+00:00,10.0042085647583,14.28612232208252,8.931394577026367,11.666436195373535,453957,0.0,0.0
2020-12-23 00:00:00+00:00,11.665212631225586,11.841326713562012,4.539653778076172,5.824347019195557,399846,0.0,0.0
2020-12-24 00:00:00+00:00,5.822721004486084,7.923215866088867,3.933389902114868,7.751749038696289,525392,0.0,0.0
2020-12-25 00:00:00+00:00,7.7859578132629395,9.445290565490723,7.348602771759033,7.879414081573486,277083,0.0,0.0
2020-12-26 00:00:00+00:00,7.876988887786865,8.926262855529785,6.98183012008667,7.51406192779541,170906,0.0,0.0
2020-12-27 00:00:00+00:00,7.514552116394043,8.041905403137207,6.0480217933654785,7.726709842681885,261061,0.0,0.0
2020-12-28 00:00:00+00:00,7.725594997406006,9.610390663146973,7.557416915893555,9.459603309631348,245453,0.0,0.0
