,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,1.9724351315716677e-05,0.004441210568720726,0.00345586693490982,0.006365496176913094,3318552.219728879,1821.6893861821995,1396.1889583333336,0.03916203471025804,0.3955799689477161
1,1.1073662472668027e-05,0.0033277112964721005,0.003052072545141592,0.005842155857583171,1134890.8509921737,1065.3125602339314,873.1898437499997,0.025319985520299283,0.8813647189871346
Mean,1.5399006894192353e-05,0.0038844609325964135,0.003253969740025706,0.006103826017248133,2226721.5353605263,1443.5009732080655,1134.6894010416668,0.03224101011527866,0.6384723439674254
