TIMESTAMP,00_OPEN_PRICE_USD,00_HIGH_PRICE_USD,00_LOW_PRICE_USD,00_CLOSE_PRICE_USD,00_VOLUME_USD,00_DIVIDENDS_USD,00_STOCK_SPLITS_USD
2022-10-11 00:00:00+00:00,1.1901439428329468,1.6600420475006104,0.919854998588562,1.4891279935836792,8680395,0.0,0.0
2022-10-12 00:00:00+00:00,1.488327980041504,1.5013539791107178,0.9015570282936096,0.9502350091934204,10585178,0.0,0.0
2022-10-13 00:00:00+00:00,0.9578440189361572,1.0283620357513428,0.623458981513977,0.7151749730110168,5019056,0.0,0.0
2022-10-14 00:00:00+00:00,0.7120929956436157,0.7749199867248535,0.5873209834098816,0.613726019859314,2636988,0.0,0.0
2022-10-15 00:00:00+00:00,0.6137570142745972,0.6282699704170227,0.5146430134773254,0.5203980207443237,2317462,0.0,0.0
2022-10-16 00:00:00+00:00,0.5203040242195129,0.6361780166625977,0.4574660062789917,0.47538700699806213,2304851,0.0,0.0
2022-10-17 00:00:00+00:00,0.4753740131855011,0.4774880111217499,0.41717299818992615,0.42922401428222656,2039971,0.0,0.0
2022-10-18 00:00:00+00:00,0.4262230098247528,0.5754939913749695,0.40800800919532776,0.4631809890270233,3608739,0.0,0.0
2022-10-19 00:00:00+00:00,0.4656060039997101,0.6974440217018127,0.4656060039997101,0.6220239996910095,7645576,0.0,0.0
2022-10-20 00:00:00+00:00,0.6191970109939575,0.6355590224266052,0.4884290099143982,0.5180820226669312,3513601,0.0,0.0
2022-10-21 00:00:00+00:00,0.5180150270462036,0.5760419964790344,0.46689000725746155,0.4788370132446289,1666343,0.0,0.0
2022-10-22 00:00:00+00:00,0.47597000002861023,0.49483999609947205,0.4558979868888855,0.46149298548698425,1057320,0.0,0.0
2022-10-23 00:00:00+00:00,0.4633580148220062,0.48565199971199036,0.45280399918556213,0.4601779878139496,840693,0.0,0.0
2022-10-24 00:00:00+00:00,0.46010199189186096,0.4834350049495697,0.4349629878997803,0.44297999143600464,798896,0.0,0.0
2022-10-25 00:00:00+00:00,0.44294100999832153,0.4473310112953186,0.42309099435806274,0.4322350025177002,835764,0.0,0.0
2022-10-26 00:00:00+00:00,0.43227699398994446,0.4498310089111328,0.42179301381111145,0.44749099016189575,965512,0.0,0.0
2022-10-27 00:00:00+00:00,0.4472689926624298,0.4489299952983856,0.4095099866390228,0.415475994348526,904521,0.0,0.0
