TIMESTAMP,DRPXBT_OPEN_PRICE_USD,DRPXBT_HIGH_PRICE_USD,DRPXBT_LOW_PRICE_USD,DRPXBT_CLOSE_PRICE_USD,DRPXBT_VOLUME_USD,DRPXBT_DIVIDENDS_USD,DRPXBT_STOCK_SPLITS_USD
2025-03-23 00:00:00+00:00,8.299999899463728e-05,8.600000001024455e-05,8.299999899463728e-05,8.600000001024455e-05,148,0.0,0.0
2025-03-24 00:00:00+00:00,8.600000001024455e-05,9.300000237999484e-05,8.399999933317304e-05,9.200000204145908e-05,0,0.0,0.0
2025-03-25 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,9.000000136438757e-05,9.200000204145908e-05,0,0.0,0.0
2025-03-26 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,8.399999933317304e-05,8.399999933317304e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,8.199999865610152e-05,8.199999865610152e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.200000254670158e-05,7.200000254670158e-05,21,0.0,0.0
2025-03-29 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,6.70000008540228e-05,6.70000008540228e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,6.70000008540228e-05,6.900000153109431e-05,6.70000008540228e-05,6.800000119255856e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.399999983841553e-05,6.399999983841553e-05,1,0.0,0.0
2025-04-01 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.399999983841553e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.399999983841553e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.399999983841553e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.999999848427251e-05,5.999999848427251e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.8000001445179805e-05,5.8000001445179805e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.8000001445179805e-05,5.8000001445179805e-05,0,0.0,0.0
2025-04-07 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,4.600000102072954e-05,4.8999998398358e-05,174,0.0,0.0
2025-04-08 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.600000102072954e-05,4.600000102072954e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,4.600000102072954e-05,4.600000102072954e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.600000102072954e-05,4.600000102072954e-05,0,0.0,0.0
2025-04-11 00:00:00+00:00,4.600000102072954e-05,5.2999999752501026e-05,4.600000102072954e-05,5.199999941396527e-05,0,0.0,0.0
2025-04-12 00:00:00+00:00,5.199999941396527e-05,5.900000178371556e-05,5.199999941396527e-05,5.900000178371556e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,4.8999998398358e-05,4.8999998398358e-05,0,0.0,0.0
2025-04-14 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,4.8999998398358e-05,5.0999999075429514e-05,0,0.0,0.0
2025-04-15 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,0,0.0,0.0
2025-04-16 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.8000001697801054e-05,4.8000001697801054e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.8000001697801054e-05,4.8000001697801054e-05,0,0.0,0.0
2025-04-19 00:00:00+00:00,4.8000001697801054e-05,5.199999941396527e-05,4.8000001697801054e-05,5.199999941396527e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.8000001697801054e-05,4.8000001697801054e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,4.8000001697801054e-05,5.199999941396527e-05,4.8000001697801054e-05,5.199999941396527e-05,0,0.0,0.0
2025-04-22 00:00:00+00:00,5.199999941396527e-05,5.6000000768108293e-05,5.199999941396527e-05,5.6000000768108293e-05,0,0.0,0.0
2025-04-23 00:00:00+00:00,5.6000000768108293e-05,6.800000119255856e-05,5.6000000768108293e-05,6.800000119255856e-05,0,0.0,0.0
2025-04-24 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,5.999999848427251e-05,5.999999848427251e-05,0,0.0,0.0
2025-04-25 00:00:00+00:00,5.999999848427251e-05,7.599999662488699e-05,5.999999848427251e-05,7.599999662488699e-05,0,0.0,0.0
2025-04-26 00:00:00+00:00,7.599999662488699e-05,9.40000027185306e-05,7.500000356230885e-05,8.600000001024455e-05,0,0.0,0.0
2025-04-27 00:00:00+00:00,8.600000001024455e-05,0.00010199999815085903,8.600000001024455e-05,0.00010099999781232327,1904,0.0,0.0
2025-04-28 00:00:00+00:00,0.00010099999781232327,0.00014099999680183828,0.00010099999781232327,0.00013899999612476677,3778,0.0,0.0
2025-04-29 00:00:00+00:00,0.00013899999612476677,0.00021399999968707561,0.00012799999967683107,0.00012799999967683107,0,0.0,0.0
2025-04-30 00:00:00+00:00,0.00012799999967683107,0.00014800000644754618,0.00011500000255182385,0.00014800000644754618,3508,0.0,0.0
2025-05-01 00:00:00+00:00,0.00014800000644754618,0.00017499999376013875,0.00014800000644754618,0.0001610000035725534,3246,0.0,0.0
2025-05-02 00:00:00+00:00,0.0001610000035725534,0.00018699999782256782,0.00015900000289548188,0.00017299999308306724,0,0.0,0.0
2025-05-03 00:00:00+00:00,0.00017299999308306724,0.00017299999308306724,0.00015999999595806003,0.00015999999595806003,0,0.0,0.0
2025-05-04 00:00:00+00:00,0.00015999999595806003,0.00016199999663513154,0.0001500000071246177,0.00015300000086426735,0,0.0,0.0
2025-05-05 00:00:00+00:00,0.00015300000086426735,0.00016700000560376793,0.00015100000018719584,0.00015900000289548188,256,0.0,0.0
2025-05-06 00:00:00+00:00,0.00015900000289548188,0.00015900000289548188,0.00013000000035390258,0.00014000000373926014,389,0.0,0.0
2025-05-07 00:00:00+00:00,0.00014000000373926014,0.00014000000373926014,0.00011899999663000926,0.00013000000035390258,0,0.0,0.0
2025-05-08 00:00:00+00:00,0.00013000000035390258,0.00020199999562464654,0.00012700000661425292,0.0001939999929163605,4510,0.0,0.0
2025-05-09 00:00:00+00:00,0.0001939999929163605,0.00021399999968707561,0.00017499999376013875,0.00018400000408291817,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.00018400000408291817,0.00018699999782256782,0.00017800000205170363,0.0001829999964684248,0,0.0,0.0
2025-05-11 00:00:00+00:00,0.0001829999964684248,0.00018899999849963933,0.0001740000006975606,0.00017600000137463212,773,0.0,0.0
2025-05-12 00:00:00+00:00,0.00017600000137463212,0.00019999999494757503,0.00017100000695791095,0.00018099999579135329,2192,0.0,0.0
2025-05-13 00:00:00+00:00,0.00018099999579135329,0.00018899999849963933,0.00016700000560376793,0.00016700000560376793,0,0.0,0.0
2025-05-14 00:00:00+00:00,0.00016700000560376793,0.00016700000560376793,0.00015999999595806003,0.00016500000492669642,0,0.0,0.0
2025-05-15 00:00:00+00:00,0.00016500000492669642,0.00016500000492669642,0.00014099999680183828,0.00014099999680183828,847,0.0,0.0
2025-05-16 00:00:00+00:00,0.00014099999680183828,0.00015100000018719584,0.00012799999967683107,0.00012799999967683107,0,0.0,0.0
2025-05-17 00:00:00+00:00,0.00012799999967683107,0.00012799999967683107,0.00011600000289035961,0.00011600000289035961,0,0.0,0.0
2025-05-18 00:00:00+00:00,0.00011600000289035961,0.0001429999974789098,0.00011600000289035961,0.0001429999974789098,0,0.0,0.0
2025-05-19 00:00:00+00:00,0.0001429999974789098,0.0001429999974789098,0.00012399999832268804,0.00013499999477062374,0,0.0,0.0
2025-05-20 00:00:00+00:00,0.00013499999477062374,0.00013499999477062374,0.00013000000035390258,0.00013000000035390258,210,0.0,0.0
2025-05-21 00:00:00+00:00,0.00013000000035390258,0.00014099999680183828,0.00012799999967683107,0.00012799999967683107,0,0.0,0.0
2025-05-22 00:00:00+00:00,0.00012799999967683107,0.00013499999477062374,0.00012799999967683107,0.0001320000010309741,0,0.0,0.0
2025-05-23 00:00:00+00:00,0.0001320000010309741,0.0001429999974789098,0.00012399999832268804,0.00012399999832268804,858,0.0,0.0
2025-05-24 00:00:00+00:00,0.00012399999832268804,0.00013000000035390258,0.00012199999764561653,0.00012799999967683107,0,0.0,0.0
2025-05-25 00:00:00+00:00,0.00012799999967683107,0.00012799999967683107,0.00011700000322889537,0.0001250000059371814,155,0.0,0.0
2025-05-26 00:00:00+00:00,0.0001250000059371814,0.00013899999612476677,0.0001250000059371814,0.00013000000035390258,0,0.0,0.0
2025-05-27 00:00:00+00:00,0.00013000000035390258,0.00015500000154133886,0.0001289999927394092,0.00014800000644754618,0,0.0,0.0
2025-05-28 00:00:00+00:00,0.00014800000644754618,0.00014899999951012433,0.0001340000017080456,0.0001340000017080456,0,0.0,0.0
2025-05-29 00:00:00+00:00,0.0001340000017080456,0.00014099999680183828,0.00012700000661425292,0.00012700000661425292,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.00012700000661425292,0.00013000000035390258,0.00011200000153621659,0.00011200000153621659,104,0.0,0.0
2025-05-31 00:00:00+00:00,0.00011200000153621659,0.00011999999696854502,0.00010399999882793054,0.00011500000255182385,172,0.0,0.0
2025-06-01 00:00:00+00:00,0.00011538207036210224,0.00011631187226157635,0.00010935799218714237,0.00011631187226157635,75,0.0,0.0
