TIMESTAMP,PINU25604_OPEN_PRICE_USD,PINU25604_HIGH_PRICE_USD,PINU25604_LOW_PRICE_USD,PINU25604_CLOSE_PRICE_USD,PINU25604_VOLUME_USD,PINU25604_DIVIDENDS_USD,PINU25604_STOCK_SPLITS_USD
2023-08-24 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,156,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,1017,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,153,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,348,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,73,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,149,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,87,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,166,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,49,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,108,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,106,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,94,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,89,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,361,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,1589,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,486,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,742,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,1951,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,134,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,646,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,532,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,335,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,102,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,176,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,64,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,363,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,12928,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,15364,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,9132,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,20148,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,42025,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,97592,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,88186,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,168663,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,203780,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,60765,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,79687,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,79434,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,41347,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,44009,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,32980,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,26593,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,17061,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,16712,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,39684,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,27158,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,12693,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,22515,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,17231,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,13781,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,9967,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,13693,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,29068,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,7081,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,5570,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,5587,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,3915,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,14169,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,9327,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,4797,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,2116,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,1851,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,1819,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,3611,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,7039,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,4064,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,4377,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,5549,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,3036,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,2087,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,2645,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,2317,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,3180,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,1559,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,2435,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,4232,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,1959,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,2383,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,5259,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,5026,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,4650,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,2643,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,2431,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,540,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,1282,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,1665,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,4456,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,4064,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,6625,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,2000,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,1679,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,2128,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,5155,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,11482,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,7766,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,4912,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,20402,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,7119,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,6871,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,2461,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,3338,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,2445,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,2034,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,2645,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,3242,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,2328,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,2780,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,2282,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,3357,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,2083,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,7044,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,4414,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,22218,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,13035,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,11542,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,10482,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,5438,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,5594,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,7638,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,9933,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,5965,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,15034,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,4536,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,3995,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,3822,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,3955,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,3765,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,21566,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,4599,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,3646,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,1889,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,651,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,3069,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,1384,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,1039,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,12779,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,4700,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,8263,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,5035,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,4467,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,2115,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,2131,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,2208,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,1301,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,1553,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,2600,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,11593,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,6915,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,11967,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,5136,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,9832,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,8952,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,4641,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,1808,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,1738,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,6768,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,1830,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,4550,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,6774,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,6057,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,1774,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,2761,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,1235,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,2516,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,3398,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,3870,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,2713,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,1362,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,818,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,17459,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,4967,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,1743,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,962,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,2834,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,2013,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,753,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,7022,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,7096,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,1025,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,395,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,3046,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,3260,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,1531,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,1638,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,612,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,328,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,330,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,1236,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,866,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,359,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,10015,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,7186,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,4354,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,1942,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,659,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,308,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,1625,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,642,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,689,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,352,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,488,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,282,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,593,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,2329,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,4231,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,428,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,886,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,875,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,651,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,294,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,585,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,644,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,994,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,558,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,367,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,331,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,1107,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,337,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,1116,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,4198,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,1565,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,385,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,295,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,597,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,1266,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,191,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,1016,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,1206,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,814,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,996,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,3280,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,779,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,707,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,976,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,862,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,599,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,1034,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,672,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,330,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,557,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,304,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,911,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,644,0.0,0.0
