TIMESTAMP,SPYRO_OPEN_PRICE_USD,SPYRO_HIGH_PRICE_USD,SPYRO_LOW_PRICE_USD,SPYRO_CLOSE_PRICE_USD,SPYRO_VOLUME_USD,SPYRO_DIVIDENDS_USD,SPYRO_STOCK_SPLITS_USD
2024-05-07 00:00:00+00:00,,,,0.0,5238,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,1006,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,2739,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,438,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,1486,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,435,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,2778,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,2058,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,12794,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,3403,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,832,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,9715,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,1021,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,3936,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,2617,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,2184,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,2256,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,1174,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,7695,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,13954,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,1779,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,5833,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,11902,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,559,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,834,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,1524,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,4741,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,1557,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,2335,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,937,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,2483,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,1088,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,2884,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,2116,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,12625,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,3624,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,3845,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,2007,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,587,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,3095,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,774,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,2020,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,1022,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,6345,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,1019,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,4487,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,5181,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,2839,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,1964,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,905,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,494,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,5671,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,558,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,1978,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,784,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,1856,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,753,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,596,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,246,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,1473,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,1891,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,613,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,466,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,43897,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,576,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,484,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,1267,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,507,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,2920,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,2037,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,1842,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,743,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,634,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,692,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,1296,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,2265,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,1487,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,457,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,537,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,335,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,3116,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,191,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,494,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,367,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,882,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,1330,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,1733,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,1070,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,537,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,454,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,1979,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,1227,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,3346,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,3126,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,144,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,309,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,267,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,1241,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,764,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,5443,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,173,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,678,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,455,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,192,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,295,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,694,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,354,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,1229,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,3923,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,2263,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,3025,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,13052,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,3553,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,13536,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,7766,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,578,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,155,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,1602,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,9731,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,1784,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,3020,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,1638,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,3219,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,482,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,725,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,747,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,94,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,968,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,1865,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,1338,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1775,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,398,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,904,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,651,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,2020,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,538,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,607,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,840,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,7924,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,3505,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,499,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,2919,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,746,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,364,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1405,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,210,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,143,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,154,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1669,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,210,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,97,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,136,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1654,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,252,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,100,0.0,0.0
2025-06-01 00:00:00+00:00,1.1131352550819429e-07,1.1131352550819429e-07,1.0882580880888781e-07,1.1047239212302884e-07,1,0.0,0.0
