TIMESTAMP,FACEDAO_OPEN_PRICE_USD,FACEDAO_HIGH_PRICE_USD,FACEDAO_LOW_PRICE_USD,FACEDAO_CLOSE_PRICE_USD,FACEDAO_VOLUME_USD,FACEDAO_DIVIDENDS_USD,FACEDAO_STOCK_SPLITS_USD
2022-04-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,71251,0.0,0.0
2022-04-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,93519,0.0,0.0
2022-04-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,58769,0.0,0.0
2022-04-06 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,67864,0.0,0.0
2022-04-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,91313,0.0,0.0
2022-04-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,321185,0.0,0.0
2022-04-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,520453,0.0,0.0
2022-04-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,875982,0.0,0.0
2022-04-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,891769,0.0,0.0
2022-04-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,361173,0.0,0.0
2022-04-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,222670,0.0,0.0
2022-04-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,343367,0.0,0.0
2022-04-15 00:00:00+00:00,9.999999974752427e-07,1.2000000424450263e-05,9.999999974752427e-07,9.999999747378752e-06,4580808,0.0,0.0
2022-04-16 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,1.9999999949504854e-06,3.999999989900971e-06,26333909,0.0,0.0
2022-04-17 00:00:00+00:00,3.999999989900971e-06,9.000000318337698e-06,3.999999989900971e-06,6.000000212225132e-06,35677258,0.0,0.0
2022-04-18 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,3.000000106112566e-06,3.999999989900971e-06,22205118,0.0,0.0
2022-04-19 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,11333905,0.0,0.0
2022-04-20 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,5787017,0.0,0.0
2022-04-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,2262010,0.0,0.0
2022-04-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,70841,0.0,0.0
2022-04-23 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,48250,0.0,0.0
2022-04-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,45440,0.0,0.0
2022-04-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,57480,0.0,0.0
2022-04-26 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,34259,0.0,0.0
2022-04-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,66349,0.0,0.0
2022-04-28 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,101731,0.0,0.0
2022-04-29 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,69526,0.0,0.0
2022-04-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,57938,0.0,0.0
2022-05-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,42915,0.0,0.0
2022-05-02 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,61355,0.0,0.0
2022-05-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,58262,0.0,0.0
2022-05-04 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,73815,0.0,0.0
2022-05-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,0,0.0,0.0
2022-05-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2022-05-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2022-05-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,220429,0.0,0.0
2022-05-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,186030,0.0,0.0
2022-05-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,151236,0.0,0.0
2022-05-11 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,434951,0.0,0.0
2022-05-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,786269,0.0,0.0
2022-05-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,919023,0.0,0.0
2022-05-14 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,948350,0.0,0.0
2022-05-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,746021,0.0,0.0
2022-05-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,502750,0.0,0.0
2022-05-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,376830,0.0,0.0
2022-05-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,330096,0.0,0.0
2022-05-19 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,1135637,0.0,0.0
2022-05-20 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,2240688,0.0,0.0
2022-05-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1955073,0.0,0.0
2022-05-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1798466,0.0,0.0
2022-05-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2254351,0.0,0.0
2022-05-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1916214,0.0,0.0
2022-05-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1314572,0.0,0.0
2022-05-26 00:00:00+00:00,1.9999999949504854e-06,4.999999873689376e-06,1.9999999949504854e-06,3.000000106112566e-06,4607260,0.0,0.0
2022-05-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,6297363,0.0,0.0
2022-05-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3339801,0.0,0.0
2022-05-29 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1731937,0.0,0.0
2022-05-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2912473,0.0,0.0
2022-05-31 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3332022,0.0,0.0
2022-06-01 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,3966992,0.0,0.0
2022-06-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2948386,0.0,0.0
2022-06-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,950628,0.0,0.0
2022-06-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,1083139,0.0,0.0
2022-06-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,918018,0.0,0.0
2022-06-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,963651,0.0,0.0
2022-06-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2569394,0.0,0.0
2022-06-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2170708,0.0,0.0
2022-06-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1856633,0.0,0.0
2022-06-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1693860,0.0,0.0
2022-06-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1807591,0.0,0.0
2022-06-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2416053,0.0,0.0
2022-06-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,889228,0.0,0.0
2022-06-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,921316,0.0,0.0
2022-06-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1256360,0.0,0.0
2022-06-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1520801,0.0,0.0
2022-06-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1383818,0.0,0.0
2022-06-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,912760,0.0,0.0
2022-06-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,909992,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,1014569,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,772823,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,656758,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,524856,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,739018,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,601031,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,429275,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,536336,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,522435,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,512550,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,306876,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,400610,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,276717,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,273134,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,328830,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,1346464,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,314358,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,267457,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,207955,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,151354,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,230716,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,114382,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,192049,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,247076,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,243868,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,204236,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,228040,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,208127,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,213964,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,188905,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,178725,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,1022617,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,7187,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,5437,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,4878,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,3479,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,2039,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,2137,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,15338,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,36995,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,92550,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,154425,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,77022,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,24984,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,62104,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,67082,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,56039,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,20235,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,10462,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,70282,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,87621,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,27847,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,40211,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,72437,0.0,0.0
2022-08-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,295061,0.0,0.0
2022-08-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,237167,0.0,0.0
2022-08-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,187355,0.0,0.0
2022-08-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,62354,0.0,0.0
2022-08-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,60359,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,80402,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,87189,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,56808,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,45685,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,25483,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,38112,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,31367,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,32836,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,33325,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,20262,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,58811,0.0,0.0
2022-08-29 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,163043,0.0,0.0
2022-08-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,92805,0.0,0.0
2022-08-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38332,0.0,0.0
2022-09-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,24502,0.0,0.0
2022-09-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,74884,0.0,0.0
2022-09-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,98169,0.0,0.0
2022-09-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,335028,0.0,0.0
2022-09-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,265586,0.0,0.0
2022-09-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,262742,0.0,0.0
2022-09-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,162522,0.0,0.0
2022-09-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,45240,0.0,0.0
2022-09-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,148664,0.0,0.0
2022-09-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,67048,0.0,0.0
2022-09-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,66972,0.0,0.0
2022-09-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,57270,0.0,0.0
2022-09-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,163302,0.0,0.0
2022-09-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,78681,0.0,0.0
2022-09-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41567,0.0,0.0
2022-09-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,53212,0.0,0.0
2022-09-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,50813,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,49374,0.0,0.0
2022-09-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,22756,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,26538,0.0,0.0
2022-09-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,40975,0.0,0.0
2022-09-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,50543,0.0,0.0
2022-09-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,96858,0.0,0.0
2022-09-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23625,0.0,0.0
2022-09-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14809,0.0,0.0
2022-09-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,35455,0.0,0.0
2022-09-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,48015,0.0,0.0
2022-09-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,60195,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,85323,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,104029,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,128238,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,139627,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,145236,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,131680,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,127757,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,125626,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,124654,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,124302,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,118279,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,113192,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,107202,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,464033,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,172620,0.0,0.0
2022-10-14 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,144320,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,134624,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,124333,0.0,0.0
2022-10-17 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,144850,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,130538,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,145402,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,156079,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,140597,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,131279,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,124551,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,122998,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,135315,0.0,0.0
2022-10-26 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,115844,0.0,0.0
2022-10-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,177393,0.0,0.0
2022-10-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,237951,0.0,0.0
2022-10-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,141461,0.0,0.0
2022-10-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,196981,0.0,0.0
2022-10-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,235879,0.0,0.0
2022-11-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,323996,0.0,0.0
2022-11-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,339610,0.0,0.0
2022-11-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,409581,0.0,0.0
2022-11-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,276109,0.0,0.0
2022-11-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,212226,0.0,0.0
2022-11-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,198321,0.0,0.0
2022-11-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,368675,0.0,0.0
