TIMESTAMP,SPORE34988_OPEN_PRICE_USD,SPORE34988_HIGH_PRICE_USD,SPORE34988_LOW_PRICE_USD,SPORE34988_CLOSE_PRICE_USD,SPORE34988_VOLUME_USD,SPORE34988_DIVIDENDS_USD,SPORE34988_STOCK_SPLITS_USD
2025-02-25 00:00:00+00:00,0.004188000224530697,0.00457100011408329,0.0038950000889599323,0.0045079998672008514,5700333,0.0,0.0
2025-02-26 00:00:00+00:00,0.0045079998672008514,0.004548999946564436,0.004114000126719475,0.004275000188499689,3452055,0.0,0.0
2025-02-27 00:00:00+00:00,0.004275000188499689,0.004377000033855438,0.00406600022688508,0.004104000050574541,2510602,0.0,0.0
2025-02-28 00:00:00+00:00,0.004104000050574541,0.004143999889492989,0.003613000037148595,0.004133999813348055,4714261,0.0,0.0
2025-03-01 00:00:00+00:00,0.004133999813348055,0.00457100011408329,0.0036750000435858965,0.00455200020223856,2030582,0.0,0.0
2025-03-02 00:00:00+00:00,0.00455200020223856,0.005588000174611807,0.004381999839097261,0.005140999797731638,4826141,0.0,0.0
2025-03-03 00:00:00+00:00,0.005140999797731638,0.005140999797731638,0.0031059999018907547,0.0031210000161081553,4882150,0.0,0.0
2025-03-04 00:00:00+00:00,0.0031210000161081553,0.003254000097513199,0.0029529999010264874,0.0031969998963177204,5433945,0.0,0.0
2025-03-05 00:00:00+00:00,0.003195999888703227,0.0032369999680668116,0.0030249999836087227,0.0031930000986903906,2068361,0.0,0.0
2025-03-06 00:00:00+00:00,0.0031930000986903906,0.0032480000518262386,0.0029349999967962503,0.0029619999695569277,2132902,0.0,0.0
2025-03-07 00:00:00+00:00,0.0029619999695569277,0.0030819999519735575,0.0027550000231713057,0.0027719999197870493,3396432,0.0,0.0
2025-03-08 00:00:00+00:00,0.0027719999197870493,0.0028200000524520874,0.002597999991849065,0.002686999971047044,1883293,0.0,0.0
2025-03-09 00:00:00+00:00,0.002686999971047044,0.0027290000580251217,0.002343999920412898,0.0023580000270158052,2434722,0.0,0.0
2025-03-10 00:00:00+00:00,0.0023580000270158052,0.0023870000150054693,0.002082000020891428,0.002177000045776367,4004273,0.0,0.0
2025-03-11 00:00:00+00:00,0.002177000045776367,0.002372999908402562,0.0020860000513494015,0.002340999897569418,4804255,0.0,0.0
2025-03-12 00:00:00+00:00,0.002340999897569418,0.0025480000767856836,0.002280999906361103,0.0024610001128166914,3394573,0.0,0.0
2025-03-13 00:00:00+00:00,0.002457000082358718,0.0024759999942034483,0.0023449999280273914,0.0024109999649226665,5270598,0.0,0.0
2025-03-14 00:00:00+00:00,0.002403999911621213,0.0025730000343173742,0.0023109999019652605,0.0024679999332875013,3534843,0.0,0.0
2025-03-15 00:00:00+00:00,0.0024679999332875013,0.002584999892860651,0.0024530000519007444,0.0025259999092668295,1470157,0.0,0.0
2025-03-16 00:00:00+00:00,0.0025210001040250063,0.00254100002348423,0.002283999929204583,0.0022899999748915434,3530506,0.0,0.0
2025-03-17 00:00:00+00:00,0.0022929999977350235,0.0023900000378489494,0.0022899999748915434,0.0023399998899549246,3122284,0.0,0.0
2025-03-18 00:00:00+00:00,0.0023399998899549246,0.0023399998899549246,0.002122000092640519,0.0021609999239444733,2756978,0.0,0.0
2025-03-19 00:00:00+00:00,0.0021609999239444733,0.0023270000237971544,0.0021009999327361584,0.0023240000009536743,3544120,0.0,0.0
2025-03-20 00:00:00+00:00,0.002317999955266714,0.0023240000009536743,0.00215999991632998,0.0021899999119341373,2941358,0.0,0.0
2025-03-21 00:00:00+00:00,0.0021899999119341373,0.0022640000097453594,0.0021150000393390656,0.002177000045776367,2318956,0.0,0.0
2025-03-22 00:00:00+00:00,0.002177000045776367,0.002240000059828162,0.002090000081807375,0.0021039999555796385,1458102,0.0,0.0
2025-03-23 00:00:00+00:00,0.0021039999555796385,0.0021780000533908606,0.0021009999327361584,0.00215300009585917,3908937,0.0,0.0
2025-03-24 00:00:00+00:00,0.00215300009585917,0.0022559999488294125,0.0021389999892562628,0.0021929999347776175,3193137,0.0,0.0
