TIMESTAMP,SAUDIBONK_OPEN_PRICE_USD,SAUDIBONK_HIGH_PRICE_USD,SAUDIBONK_LOW_PRICE_USD,SAUDIBONK_CLOSE_PRICE_USD,SAUDIBONK_VOLUME_USD,SAUDIBONK_DIVIDENDS_USD,SAUDIBONK_STOCK_SPLITS_USD
2024-02-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,5522,0.0,0.0
2024-03-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2071,0.0,0.0
2024-03-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1761,0.0,0.0
2024-03-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5179,0.0,0.0
2024-03-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11104,0.0,0.0
2024-03-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4182,0.0,0.0
2024-03-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3475,0.0,0.0
2024-03-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1673,0.0,0.0
2024-03-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1373,0.0,0.0
2024-03-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7889,0.0,0.0
2024-03-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,950,0.0,0.0
2024-03-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1820,0.0,0.0
2024-03-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,838,0.0,0.0
2024-03-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1786,0.0,0.0
2024-03-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1800,0.0,0.0
2024-03-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3819,0.0,0.0
2024-03-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1959,0.0,0.0
2024-03-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4744,0.0,0.0
2024-03-18 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,47413,0.0,0.0
2024-03-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2165,0.0,0.0
2024-03-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5816,0.0,0.0
2024-03-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7891,0.0,0.0
2024-03-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16865,0.0,0.0
2024-03-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14389,0.0,0.0
2024-03-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4894,0.0,0.0
2024-03-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15507,0.0,0.0
2024-03-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3129,0.0,0.0
2024-03-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2837,0.0,0.0
2024-03-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1704,0.0,0.0
2024-03-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4197,0.0,0.0
2024-03-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11091,0.0,0.0
2024-03-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3791,0.0,0.0
2024-04-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5208,0.0,0.0
2024-04-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,105,0.0,0.0
2024-04-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,24,0.0,0.0
2024-04-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7660,0.0,0.0
2024-04-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1350,0.0,0.0
2024-04-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7590,0.0,0.0
2024-04-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2541,0.0,0.0
2024-04-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,436,0.0,0.0
2024-04-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1392,0.0,0.0
2024-04-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,721,0.0,0.0
2024-04-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1426,0.0,0.0
2024-04-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3166,0.0,0.0
2024-04-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1110,0.0,0.0
2024-04-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,217,0.0,0.0
2024-04-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6155,0.0,0.0
2024-04-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7983,0.0,0.0
2024-04-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2812,0.0,0.0
2024-04-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1706,0.0,0.0
2024-04-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,349,0.0,0.0
2024-04-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,632,0.0,0.0
2024-04-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,87,0.0,0.0
2024-04-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,649,0.0,0.0
2024-04-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,562,0.0,0.0
2024-04-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,841,0.0,0.0
2024-04-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,401,0.0,0.0
2024-04-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,113,0.0,0.0
2024-04-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-04-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,986,0.0,0.0
2024-04-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,862,0.0,0.0
2024-04-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3710,0.0,0.0
2024-05-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,736,0.0,0.0
2024-05-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,831,0.0,0.0
2024-05-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1139,0.0,0.0
2024-05-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,555,0.0,0.0
2024-05-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,96,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,411,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,220,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,548,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,737,0.0,0.0
2024-05-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,220,0.0,0.0
2024-05-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,290,0.0,0.0
2024-05-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,60,0.0,0.0
2024-05-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,299,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,272,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,1445,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,401,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,1132,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,601,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,437,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,304,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,1245,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,289,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,317,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,448,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2193,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,320,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,2412,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,659,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,2574,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,435,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,1370,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,303,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,1035,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,240,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,1180,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,291,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,233,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,330,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,6979,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,1211,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,919,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,2245,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,435,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,364,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,315,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,1971,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1297,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,720,0.0,0.0
2024-10-25 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,905,0.0,0.0
2024-10-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,956,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,2379,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,876,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,603,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,829,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,524,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1331,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,411,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,369,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,1167,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,1108,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,191,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,247,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,268,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,937,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,894,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,197,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,389,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,91,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,262,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,719,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,144,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,196,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,182,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,1121,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,3447,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,687,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,106,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,169,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-06-01 00:00:00+00:00,1.869823478273247e-07,1.869823478273247e-07,1.814074721551151e-07,1.814074721551151e-07,5,0.0,0.0
