TIMESTAMP,RAKE28929_OPEN_PRICE_USD,RAKE28929_HIGH_PRICE_USD,RAKE28929_LOW_PRICE_USD,RAKE28929_CLOSE_PRICE_USD,RAKE28929_VOLUME_USD,RAKE28929_DIVIDENDS_USD,RAKE28929_STOCK_SPLITS_USD
2024-01-03 00:00:00+00:00,0.00018699999782256782,0.0002280000044265762,0.00012599999899975955,0.0002280000044265762,58991,0.0,0.0
2024-01-04 00:00:00+00:00,0.0002280000044265762,0.00033099998836405575,9.899999713525176e-05,0.00015300000086426735,129924,0.0,0.0
2024-01-05 00:00:00+00:00,0.00015300000086426735,0.0002209999947808683,0.0001230000052601099,0.0002209999947808683,40944,0.0,0.0
2024-01-06 00:00:00+00:00,0.0002209999947808683,0.0002969999914057553,0.0002209999947808683,0.0002519999979995191,18380,0.0,0.0
2024-01-07 00:00:00+00:00,0.0002519999979995191,0.00025499999173916876,0.00023499999952036887,0.00023499999952036887,2995,0.0,0.0
2024-01-08 00:00:00+00:00,0.00023499999952036887,0.00023499999952036887,0.0002010000025620684,0.00020799999765586108,4101,0.0,0.0
2024-01-09 00:00:00+00:00,0.00020799999765586108,0.00021699999342672527,0.00019799999427050352,0.00021699999342672527,3876,0.0,0.0
2024-01-10 00:00:00+00:00,0.00021699999342672527,0.00022400000307243317,0.00021699999342672527,0.00022400000307243317,58,0.0,0.0
2024-01-11 00:00:00+00:00,0.00022400000307243317,0.00024300000222865492,0.00022400000307243317,0.00024300000222865492,326,0.0,0.0
2024-01-12 00:00:00+00:00,0.00024300000222865492,0.00024300000222865492,0.00022000000171829015,0.00023799999326001853,5810,0.0,0.0
2024-01-13 00:00:00+00:00,0.00023799999326001853,0.0002859999949578196,0.00021100000594742596,0.0002800000074785203,20619,0.0,0.0
2024-01-14 00:00:00+00:00,0.0002800000074785203,0.0002800000074785203,0.00026599998818710446,0.00026599998818710446,4765,0.0,0.0
2024-01-15 00:00:00+00:00,0.00026599998818710446,0.00026599998818710446,0.00025499999173916876,0.00026500000967644155,4374,0.0,0.0
2024-01-16 00:00:00+00:00,0.00026500000967644155,0.0003009999927598983,0.0002280000044265762,0.0002410000015515834,27143,0.0,0.0
2024-01-17 00:00:00+00:00,0.0002410000015515834,0.0003650000144261867,0.00015700000221841037,0.00021300000662449747,237230,0.0,0.0
2024-01-18 00:00:00+00:00,0.00021300000662449747,0.0002899999963119626,0.000195999993593432,0.0002119999990100041,235991,0.0,0.0
2024-01-19 00:00:00+00:00,0.0002119999990100041,0.0002460000105202198,0.0001900000061141327,0.000195999993593432,108892,0.0,0.0
2024-01-20 00:00:00+00:00,0.000195999993593432,0.0002680000034160912,0.00018600000475998968,0.00023200000578071922,172525,0.0,0.0
2024-01-21 00:00:00+00:00,0.00023200000578071922,0.0002390000008745119,0.0002099999983329326,0.00021600000036414713,164935,0.0,0.0
2024-01-22 00:00:00+00:00,0.00021600000036414713,0.00021699999342672527,0.00017499999376013875,0.00018400000408291817,196417,0.0,0.0
2024-01-23 00:00:00+00:00,0.00018400000408291817,0.00021499999274965376,0.00017899999511428177,0.00018400000408291817,222272,0.0,0.0
2024-01-24 00:00:00+00:00,0.00018400000408291817,0.00020199999562464654,0.00015500000154133886,0.00018000000272877514,138180,0.0,0.0
2024-01-25 00:00:00+00:00,0.00018000000272877514,0.00018899999849963933,0.00017100000695791095,0.00018400000408291817,161167,0.0,0.0
2024-01-26 00:00:00+00:00,0.00018400000408291817,0.0001849999971454963,0.00015900000289548188,0.00016599999798927456,171507,0.0,0.0
2024-01-27 00:00:00+00:00,0.00016599999798927456,0.00017100000695791095,0.00015900000289548188,0.00016799999866634607,99468,0.0,0.0
2024-01-28 00:00:00+00:00,0.00016799999866634607,0.00018400000408291817,0.00016700000560376793,0.00018400000408291817,239821,0.0,0.0
2024-01-29 00:00:00+00:00,0.00018400000408291817,0.0001900000061141327,0.00017299999308306724,0.00018699999782256782,182510,0.0,0.0
2024-01-30 00:00:00+00:00,0.00018699999782256782,0.0001880000054370612,0.00018000000272877514,0.0001829999964684248,179426,0.0,0.0
2024-01-31 00:00:00+00:00,0.0001829999964684248,0.00018899999849963933,0.00015999999595806003,0.0001740000006975606,194636,0.0,0.0
2024-02-01 00:00:00+00:00,0.0001740000006975606,0.0001849999971454963,0.0001610000035725534,0.00018099999579135329,81126,0.0,0.0
2024-02-02 00:00:00+00:00,0.00018099999579135329,0.0001880000054370612,0.00017699999443721026,0.00018600000475998968,204168,0.0,0.0
2024-02-03 00:00:00+00:00,0.00018600000475998968,0.00019500000053085387,0.00018600000475998968,0.0001880000054370612,203307,0.0,0.0
2024-02-04 00:00:00+00:00,0.0001880000054370612,0.00018899999849963933,0.00016199999663513154,0.00016500000492669642,170377,0.0,0.0
2024-02-05 00:00:00+00:00,0.00016500000492669642,0.00017499999376013875,0.000155999994603917,0.00015900000289548188,167038,0.0,0.0
2024-02-06 00:00:00+00:00,0.00015900000289548188,0.00016599999798927456,0.00015500000154133886,0.00016399999731220305,223643,0.0,0.0
2024-02-07 00:00:00+00:00,0.00016399999731220305,0.00017800000205170363,0.00015799999528098851,0.00017699999443721026,213471,0.0,0.0
2024-02-08 00:00:00+00:00,0.00017699999443721026,0.0001829999964684248,0.00017699999443721026,0.00018099999579135329,225151,0.0,0.0
2024-02-09 00:00:00+00:00,0.00018099999579135329,0.0001829999964684248,0.00017499999376013875,0.00018099999579135329,206634,0.0,0.0
2024-02-10 00:00:00+00:00,0.00018099999579135329,0.00018200000340584666,0.00017100000695791095,0.0001720000000204891,204501,0.0,0.0
2024-02-11 00:00:00+00:00,0.0001720000000204891,0.00017499999376013875,0.00017100000695791095,0.0001740000006975606,209216,0.0,0.0
2024-02-12 00:00:00+00:00,0.0001740000006975606,0.00019200000679120421,0.00016999999934341758,0.00018600000475998968,240819,0.0,0.0
2024-02-13 00:00:00+00:00,0.00018600000475998968,0.00018699999782256782,0.0001720000000204891,0.0001740000006975606,318814,0.0,0.0
