TIMESTAMP,VIC30058_OPEN_PRICE_USD,VIC30058_HIGH_PRICE_USD,VIC30058_LOW_PRICE_USD,VIC30058_CLOSE_PRICE_USD,VIC30058_VOLUME_USD,VIC30058_DIVIDENDS_USD,VIC30058_STOCK_SPLITS_USD
2024-03-28 00:00:00+00:00,4.9632768630981445,6.133500099182129,4.962082862854004,6.130499839782715,25,0.0,0.0
2024-03-29 00:00:00+00:00,6.130499839782715,6.133771896362305,6.1275858879089355,6.132931232452393,0,0.0,0.0
2024-03-30 00:00:00+00:00,6.132931232452393,6.135563850402832,6.131484031677246,6.133083820343018,0,0.0,0.0
2024-03-31 00:00:00+00:00,6.133083820343018,6.13603401184082,6.128992080688477,6.130670070648193,0,0.0,0.0
2024-04-01 00:00:00+00:00,6.130670070648193,6.257082939147949,6.038290977478027,6.132853031158447,238189,0.0,0.0
2024-04-02 00:00:00+00:00,6.132853031158447,6.203092098236084,6.086328983306885,6.148723125457764,539080,0.0,0.0
2024-04-03 00:00:00+00:00,6.148723125457764,6.257322788238525,6.146268844604492,6.230006217956543,283240,0.0,0.0
2024-04-04 00:00:00+00:00,6.230006217956543,6.238522052764893,6.153750896453857,6.211648941040039,302086,0.0,0.0
2024-04-05 00:00:00+00:00,6.211648941040039,6.248639106750488,6.0859270095825195,6.246509075164795,319390,0.0,0.0
2024-04-06 00:00:00+00:00,6.246509075164795,6.256824970245361,6.1685662269592285,6.235933780670166,103549,0.0,0.0
2024-04-07 00:00:00+00:00,6.235933780670166,6.288636207580566,6.208395004272461,6.2799601554870605,77129,0.0,0.0
2024-04-08 00:00:00+00:00,6.2799601554870605,6.323757171630859,6.251512050628662,6.293941974639893,156739,0.0,0.0
2024-04-09 00:00:00+00:00,6.293941974639893,6.293941974639893,6.21413516998291,6.227560043334961,95703,0.0,0.0
2024-04-10 00:00:00+00:00,6.227560043334961,6.252171039581299,6.214095115661621,6.226191997528076,279033,0.0,0.0
2024-04-11 00:00:00+00:00,6.226191997528076,6.283769130706787,6.139989852905273,6.27015495300293,131401,0.0,0.0
2024-04-12 00:00:00+00:00,6.27015495300293,6.297814846038818,6.243696212768555,6.284931182861328,151191,0.0,0.0
2024-04-13 00:00:00+00:00,6.284931182861328,6.296625137329102,6.252213001251221,6.268044948577881,120365,0.0,0.0
2024-04-14 00:00:00+00:00,6.268044948577881,6.283899784088135,6.146437168121338,6.207852840423584,119919,0.0,0.0
2024-04-15 00:00:00+00:00,6.17256498336792,6.214418888092041,5.788916110992432,6.116856098175049,286033,0.0,0.0
2024-04-16 00:00:00+00:00,6.116856098175049,6.134914875030518,6.116706848144531,6.123276233673096,358230,0.0,0.0
2024-04-17 00:00:00+00:00,6.1231770515441895,6.159972190856934,6.1231770515441895,6.1544599533081055,586461,0.0,0.0
2024-04-18 00:00:00+00:00,6.1544599533081055,6.165388107299805,6.141934871673584,6.1571269035339355,973518,0.0,0.0
2024-04-19 00:00:00+00:00,6.1571269035339355,6.1663031578063965,6.152894973754883,6.1616902351379395,630061,0.0,0.0
2024-04-20 00:00:00+00:00,6.1616902351379395,6.163849830627441,6.107314109802246,6.121372222900391,448862,0.0,0.0
2024-04-21 00:00:00+00:00,6.122491836547852,6.157677173614502,6.121367931365967,6.155163764953613,86964,0.0,0.0
2024-04-22 00:00:00+00:00,6.155163764953613,6.168263912200928,6.120506763458252,6.164717197418213,737260,0.0,0.0
2024-04-23 00:00:00+00:00,6.164717197418213,6.185120105743408,6.160714149475098,6.17657995223999,883536,0.0,0.0
2024-04-24 00:00:00+00:00,6.1710920333862305,6.19215202331543,6.170269966125488,6.185525894165039,394407,0.0,0.0
2024-04-25 00:00:00+00:00,6.185525894165039,6.203683853149414,6.1790008544921875,6.1990251541137695,993703,0.0,0.0
2024-04-26 00:00:00+00:00,6.1990251541137695,6.215526103973389,6.191332817077637,6.198516845703125,641215,0.0,0.0
2024-04-27 00:00:00+00:00,6.198516845703125,6.212037086486816,6.191995143890381,6.205596923828125,232254,0.0,0.0
2024-04-28 00:00:00+00:00,6.205596923828125,6.2413530349731445,6.191967964172363,6.234767913818359,99582,0.0,0.0
2024-04-29 00:00:00+00:00,6.234767913818359,6.251564025878906,6.226685047149658,6.240550994873047,726991,0.0,0.0
2024-04-30 00:00:00+00:00,6.240550994873047,6.261027812957764,6.238560199737549,6.251416206359863,1118587,0.0,0.0
2024-05-01 00:00:00+00:00,6.251416206359863,6.262587070465088,6.229629993438721,6.233074188232422,906525,0.0,0.0
2024-05-02 00:00:00+00:00,6.233074188232422,6.247594833374023,6.225004196166992,6.24102783203125,692409,0.0,0.0
2024-05-03 00:00:00+00:00,6.237279891967773,6.2417168617248535,6.223143100738525,6.239960193634033,1179681,0.0,0.0
2024-05-04 00:00:00+00:00,6.239960193634033,6.241371154785156,5.925477981567383,6.002232074737549,750309,0.0,0.0
2024-05-05 00:00:00+00:00,6.002232074737549,6.005889892578125,5.895039081573486,5.986998081207275,563278,0.0,0.0
2024-05-06 00:00:00+00:00,5.986998081207275,6.0494561195373535,5.978178024291992,6.040326118469238,797593,0.0,0.0
2024-05-07 00:00:00+00:00,6.040326118469238,6.061798095703125,5.9004998207092285,5.954054832458496,741991,0.0,0.0
2024-05-08 00:00:00+00:00,5.954054832458496,5.988409042358398,5.841728210449219,5.924696922302246,912346,0.0,0.0
2024-05-09 00:00:00+00:00,5.924696922302246,5.9289140701293945,5.808548927307129,5.839066982269287,590138,0.0,0.0
2024-05-10 00:00:00+00:00,5.839066982269287,5.863992214202881,5.748655796051025,5.8169121742248535,526467,0.0,0.0
