TIMESTAMP,PER_OPEN_PRICE_USD,PER_HIGH_PRICE_USD,PER_LOW_PRICE_USD,PER_CLOSE_PRICE_USD,PER_VOLUME_USD,PER_DIVIDENDS_USD,PER_STOCK_SPLITS_USD
2023-04-19 00:00:00+00:00,0.06940600275993347,0.07032600045204163,0.06225400045514107,0.06251700222492218,98083,0.0,0.0
2023-04-20 00:00:00+00:00,0.062199000269174576,0.06467899680137634,0.06130100041627884,0.06297200173139572,52483,0.0,0.0
2023-04-21 00:00:00+00:00,0.06301800161600113,0.06633300334215164,0.06185400113463402,0.06198300048708916,66458,0.0,0.0
2023-04-22 00:00:00+00:00,0.06198300048708916,0.0638049989938736,0.06168400123715401,0.0630439966917038,26024,0.0,0.0
2023-04-23 00:00:00+00:00,0.06304900348186493,0.06329900026321411,0.06089299917221069,0.06148499995470047,18548,0.0,0.0
2023-04-24 00:00:00+00:00,0.06148400157690048,0.06194999814033508,0.058786001056432724,0.05940699949860573,39669,0.0,0.0
2023-04-25 00:00:00+00:00,0.059397000819444656,0.060065001249313354,0.057985998690128326,0.06003500148653984,18410,0.0,0.0
2023-04-26 00:00:00+00:00,0.06003500148653984,0.06061600148677826,0.056772999465465546,0.05736299976706505,36010,0.0,0.0
2023-04-27 00:00:00+00:00,0.05735199898481369,0.05783899873495102,0.05175099894404411,0.05178200080990791,56798,0.0,0.0
2023-04-28 00:00:00+00:00,0.051791999489068985,0.05575700104236603,0.05129000172019005,0.05486200004816055,51954,0.0,0.0
2023-04-29 00:00:00+00:00,0.05486200004816055,0.05531800165772438,0.05348600074648857,0.05380500108003616,24751,0.0,0.0
2023-04-30 00:00:00+00:00,0.0535690002143383,0.05404600128531456,0.05240200087428093,0.05290599912405014,11080,0.0,0.0
2023-05-01 00:00:00+00:00,0.05271599814295769,0.053095001727342606,0.05136200040578842,0.051715001463890076,14770,0.0,0.0
2023-05-02 00:00:00+00:00,0.051718998700380325,0.052285000681877136,0.05132000148296356,0.052129000425338745,6922,0.0,0.0
2023-05-03 00:00:00+00:00,0.05215499922633171,0.052776999771595,0.051325999200344086,0.052678000181913376,11547,0.0,0.0
2023-05-04 00:00:00+00:00,0.05247100070118904,0.05271599814295769,0.0518449991941452,0.05214500054717064,10929,0.0,0.0
2023-05-05 00:00:00+00:00,0.05235999822616577,0.052873000502586365,0.05200500041246414,0.05260099843144417,9816,0.0,0.0
2023-05-06 00:00:00+00:00,0.052820999175310135,0.05297600105404854,0.0507659986615181,0.051302000880241394,10139,0.0,0.0
2023-05-07 00:00:00+00:00,0.0510840006172657,0.05149399861693382,0.04757700115442276,0.04981600120663643,52478,0.0,0.0
2023-05-08 00:00:00+00:00,0.04981600120663643,0.050099000334739685,0.04679099842905998,0.04698599874973297,18529,0.0,0.0
2023-05-09 00:00:00+00:00,0.04698599874973297,0.047185998409986496,0.04546299949288368,0.046181000769138336,31259,0.0,0.0
2023-05-10 00:00:00+00:00,0.045990001410245895,0.04698900133371353,0.04490699991583824,0.04575600102543831,27242,0.0,0.0
2023-05-11 00:00:00+00:00,0.04575600102543831,0.045899998396635056,0.043754998594522476,0.04426499828696251,23796,0.0,0.0
2023-05-12 00:00:00+00:00,0.04429300129413605,0.04559199884533882,0.043855998665094376,0.04554300010204315,20488,0.0,0.0
2023-05-13 00:00:00+00:00,0.045472998172044754,0.04690200090408325,0.04457699880003929,0.04680300131440163,26395,0.0,0.0
2023-05-14 00:00:00+00:00,0.046792998909950256,0.046813998371362686,0.04388200119137764,0.04416799917817116,19931,0.0,0.0
2023-05-15 00:00:00+00:00,0.04416799917817116,0.04493099823594093,0.0438929982483387,0.04403800144791603,17769,0.0,0.0
2023-05-16 00:00:00+00:00,0.04405200108885765,0.04477500170469284,0.0436829999089241,0.04446600005030632,21841,0.0,0.0
