TIMESTAMP,SQUOGE_OPEN_PRICE_USD,SQUOGE_HIGH_PRICE_USD,SQUOGE_LOW_PRICE_USD,SQUOGE_CLOSE_PRICE_USD,SQUOGE_VOLUME_USD,SQUOGE_DIVIDENDS_USD,SQUOGE_STOCK_SPLITS_USD
2024-05-07 00:00:00+00:00,0.00814600009471178,0.008692000061273575,0.008058999665081501,0.008692000061273575,4530,0.0,0.0
2024-05-08 00:00:00+00:00,0.00647500017657876,0.00647500017657876,0.006339999847114086,0.00634300010278821,355,0.0,0.0
2024-05-09 00:00:00+00:00,0.00634300010278821,0.008867000229656696,0.005758999846875668,0.00584500003606081,8505,0.0,0.0
2024-05-10 00:00:00+00:00,0.00584500003606081,0.00584500003606081,0.004002000205218792,0.004004000220447779,4108,0.0,0.0
2024-05-11 00:00:00+00:00,0.004004000220447779,0.004023000132292509,0.0038759999442845583,0.0038850000128149986,620,0.0,0.0
2024-05-12 00:00:00+00:00,0.0038850000128149986,0.0038850000128149986,0.0038560000248253345,0.0038590000476688147,27,0.0,0.0
2024-05-13 00:00:00+00:00,0.0038689998909831047,0.0043669999577105045,0.0038010000716894865,0.004286999814212322,1088,0.0,0.0
2024-05-14 00:00:00+00:00,0.004286999814212322,0.004515999928116798,0.004133999813348055,0.004515999928116798,1184,0.0,0.0
2024-05-15 00:00:00+00:00,0.004515999928116798,0.004871000070124865,0.004422000143676996,0.004867000039666891,937,0.0,0.0
2024-05-16 00:00:00+00:00,0.004997999873012304,0.005001000128686428,0.004612000193446875,0.004639000166207552,873,0.0,0.0
2024-05-17 00:00:00+00:00,0.004641999956220388,0.004896000027656555,0.004567999858409166,0.004891000222414732,602,0.0,0.0
2024-05-18 00:00:00+00:00,0.004891000222414732,0.004900999832898378,0.004780999850481749,0.004780999850481749,365,0.0,0.0
2024-05-19 00:00:00+00:00,0.004780999850481749,0.004780999850481749,0.00443299999460578,0.00443299999460578,561,0.0,0.0
2024-05-20 00:00:00+00:00,0.00443299999460578,0.0048409998416900635,0.004298000130802393,0.004468000028282404,1220,0.0,0.0
2024-05-21 00:00:00+00:00,0.004468000028282404,0.004701000172644854,0.004468000028282404,0.004695000126957893,72,0.0,0.0
2024-05-22 00:00:00+00:00,0.004695000126957893,0.004747000057250261,0.004683000035583973,0.004693999886512756,135,0.0,0.0
2024-05-23 00:00:00+00:00,0.004693999886512756,0.007075000088661909,0.004693999886512756,0.006819000001996756,7281,0.0,0.0
2024-05-24 00:00:00+00:00,0.006657000165432692,0.010483000427484512,0.006651999894529581,0.009267999790608883,6978,0.0,0.0
2024-05-25 00:00:00+00:00,0.009267999790608883,0.011110000312328339,0.009052000008523464,0.009196000173687935,4596,0.0,0.0
2024-05-26 00:00:00+00:00,0.009204000234603882,0.009961999952793121,0.008371000178158283,0.008377999998629093,4335,0.0,0.0
2024-05-27 00:00:00+00:00,0.008376000449061394,0.008697000332176685,0.008298000320792198,0.008697000332176685,1824,0.0,0.0
2024-05-28 00:00:00+00:00,0.00873200036585331,0.009480999782681465,0.008673000149428844,0.008958999998867512,2072,0.0,0.0
2024-05-29 00:00:00+00:00,0.00888499990105629,0.00888499990105629,0.008450999855995178,0.008450999855995178,843,0.0,0.0
