,ETH
VAL,0.3198560234087867
SKR,0.3281643631057636
CETI,0.3293743074508356
WGR,0.3303012681300542
XLM,0.3431259018649234
BLU,0.36479117529479504
PZM,0.37297558309256407
STEEM,0.3797420823348804
BOLI,0.383730927094697
ARGUS,0.3861108791981231
AGRS,0.3864397531517607
CYT,0.3874442300487432
QTZ,0.38771535416627095
AMBER,0.3949959333566751
ZOOM,0.39538700730272214
SNRG,0.3966572665348028
BTCS,0.40164590849050846
DEM,0.40898616395331056
DCY,0.42003567359690297
MAY,0.4204010972371668
XPX,0.4213600438716596
WBB,0.42402568114884964
EFL,0.42516406741958823
JLP,0.42797146497555505
MST,0.43031587967727264
LUN,0.44202771493203746
AE,0.44302749254996254
MCN,0.44411516481355146
AMS,0.4449813506191143
BAT,0.44546969159297656
ZENI,0.4491083632891747
XPTX,0.44972341621567347
RRT,0.4572941142369944
LUNC,0.46865843391432715
BLK,0.47434879776334055
ADC,0.4765210793321599
VTC,0.4781023147520532
ZEC,0.4812375767404252
WDC,0.4884505659886209
BLAZR,0.49166884993716925
MAID,0.4975615053469238
INF,0.5039894070792922
ICOB,0.5110999687406037
LMC,0.5112389860479558
TECH,0.5298789350423911
FRC,0.5367902574246559
SWT,0.5374509322677127
ANT,0.5399021084850639
XCP,0.540208089380587
RBIES,0.5489928070179759
PUT,0.5513174380954237
EQB,0.5537580265852851
42,0.5597013896939942
NAV,0.5597725665955446
LDOGE,0.567345610600019
NOBL,0.5737486871422962
DCT,0.5777396420261746
GLC,0.5855687350194867
XBY,0.5878786536673336
CF,0.6037405331217572
CLUB,0.6077184956504539
EDRC,0.6080067836146791
PIE,0.6131438840626422
XQN,0.6189504891373323
WINGS,0.6207321749023116
PKB,0.6230736648247844
SILK,0.6433533673146543
CLAM,0.6458625278980511
LBC,0.6461730764474881
ALIAS,0.6529795468072765
LOG,0.656148140259655
RBY,0.6772963632343731
SIGNA,0.6873411872976729
LOOK,0.6911936119381943
XBC,0.7004791908045427
CKC,0.7011811511254229
PAK,0.7028285808934623
SLS,0.7243593883622836
PTOY,0.7253774460907586
SANDG,0.7402256701700989
VERI,0.7433972222838457
NVC,0.7462501151457321
BITS,0.7507376890961295
SHND,0.7525857545817148
HMQ,0.7563716625509966
CRW,0.7581758735303554
HUSH,0.7595993579755379
AXIOM,0.7628958818679747
FTC,0.7640609435269308
WC,0.7826874398741013
ILC,0.7953165647999041
OK,0.7992817480690944
XST,0.8034658525683425
NYC,0.8130441356463669
SWIFT,0.8210119404974034
IXC,0.8302526403149972
CANN,0.8363773595235009
BSTY,0.8469751972352013
POT,0.8556849663608936
CLOAK,0.8558206311476323
SIB,0.8597630915305715
HBN,0.8624108198350984
TES,0.8648425212275213
RDD,0.8696464204045186
HNC,0.8698897828682628
PHR,0.8790952592462317
NXT,0.8856591510680545
BIS,0.8916613428433934
LANA,0.8985782023798361
MNTC,0.9330726227375665
PASC,0.9360953483376537
BRIT,0.9445601369488568
NEVA,0.9519508439842606
DGC,0.9561098164741633
BTA,0.9780385977478481
CNT,0.9843620103850776
SONG,0.9968710733866983
GCC,0.9969336283796533
