,ETH
STEEM,0.3623902269706992
WBB,0.37047195661233434
ARGUS,0.3711805456451944
QTZ,0.38055206226328975
CYT,0.3844026062831977
ZER,0.3931840170849244
MST,0.39516994388866966
BLAZR,0.3987896226309011
DCY,0.4061472473005033
BTCS,0.40666887958994113
ZOOM,0.40919068152615623
BOLI,0.411152281806275
BLK,0.41324387007671226
SNRG,0.4217283694901558
JLP,0.4245179372044925
XPX,0.4271595420172278
AMS,0.4275738666528126
AE,0.4290088842246161
RRT,0.42960264007477256
EFL,0.4316818173140097
MAY,0.4396700626060743
ZENI,0.45310009402982326
LUNC,0.4536376127524591
BLU,0.45403054874374643
ADC,0.45571102497860067
AGRS,0.46008934101976473
VTC,0.4615758950784993
RBIES,0.46308269551427444
MCN,0.46669562041338514
DEM,0.46759993912701775
WDC,0.4688832702829274
BAT,0.469157096527787
XPTX,0.4751128961711431
INF,0.489779622920434
ZEC,0.49108230796921687
EQB,0.49729437288112505
LUN,0.5114715762027896
LMC,0.5129122675899108
ICOB,0.513729783167036
PUT,0.5181006886013494
MAID,0.5249094750434653
SWT,0.5253952536422711
LDOGE,0.5459478075753416
ANT,0.549559346257503
42,0.5512408657657304
NAV,0.5540390500968418
NOBL,0.5573033046472703
TECH,0.5579921326394809
EDRC,0.5719566757094176
CF,0.576373547928545
GLC,0.5773241166608059
SILK,0.5774274319449348
XCP,0.5793259527798256
CLUB,0.5989711886791149
PIE,0.6020303697245646
XBY,0.6025781499615356
DCT,0.6070496788742533
PKB,0.6085284819685944
WINGS,0.6118756726467135
XQN,0.6180359493167266
LBC,0.6224527291132357
ALIAS,0.6248743425134349
FRC,0.6268196630679201
LOG,0.6367921657947956
CLAM,0.638289041681262
XBC,0.6678610754764962
CKC,0.6707241979976075
RBY,0.678144388742125
SIGNA,0.6818639279089296
NYC,0.6841928392459475
LOOK,0.691479228119141
PAK,0.6944414717873145
HUSH,0.7156265743672516
NVC,0.7181461880396214
OK,0.7189089552411797
VERI,0.721723975833876
SANDG,0.7255934128618227
FTC,0.7289242855499061
SLS,0.7333721242121842
PTOY,0.7399673434064706
HMQ,0.7419569216225013
SHND,0.7421036449853076
WC,0.7427950635166508
CRW,0.7497101060784995
BITS,0.7540475405088378
NXT,0.7678475347402327
XST,0.7684019700002547
AXIOM,0.768537101874042
ILC,0.7953617940252156
SWIFT,0.8124248774116908
BSTY,0.8182206484351934
CANN,0.8213107521244628
SIB,0.8217790034166101
POT,0.821964012657419
HBN,0.8316540430322807
IXC,0.8322555259966298
LANA,0.8357984691647996
RDD,0.8367920663723546
CLOAK,0.8407664864682001
HNC,0.84126977096232
PHR,0.8440941197271751
TES,0.8477998364072523
BRIT,0.849033289455946
BIS,0.8707227592117637
MNTC,0.8813937445566109
DGC,0.8819915157730077
BTA,0.9048400046403933
PASC,0.9168283905178896
NEVA,0.9171908496677388
SONG,0.9661290088436664
CNT,0.9691920399416644
GCC,0.9805628502670563
