TIMESTAMP,CGPT_OPEN_PRICE_USD,CGPT_HIGH_PRICE_USD,CGPT_LOW_PRICE_USD,CGPT_CLOSE_PRICE_USD,CGPT_VOLUME_USD,CGPT_DIVIDENDS_USD,CGPT_STOCK_SPLITS_USD
2023-04-10 00:00:00+00:00,0.1374489963054657,0.21396300196647644,0.13530799746513367,0.16447299718856812,39487912,0.0,0.0
2023-04-11 00:00:00+00:00,0.1646289974451065,0.17863300442695618,0.10592000186443329,0.12636999785900116,15936830,0.0,0.0
2023-04-12 00:00:00+00:00,0.12609200179576874,0.13423599302768707,0.09164000302553177,0.0917539969086647,8187283,0.0,0.0
2023-04-13 00:00:00+00:00,0.10560599714517593,0.12234000116586685,0.09041599929332733,0.11327800154685974,12129279,0.0,0.0
2023-04-14 00:00:00+00:00,0.11323100328445435,0.12666399776935577,0.1066410019993782,0.11056199669837952,10589558,0.0,0.0
2023-04-15 00:00:00+00:00,0.11056199669837952,0.11065399646759033,0.10150499641895294,0.10445500165224075,4675637,0.0,0.0
2023-04-16 00:00:00+00:00,0.10443799942731857,0.11847399920225143,0.10254199802875519,0.11039599776268005,5690134,0.0,0.0
2023-04-17 00:00:00+00:00,0.11032400280237198,0.11032400280237198,0.10551200062036514,0.10838399827480316,3427382,0.0,0.0
2023-04-18 00:00:00+00:00,0.10841800272464752,0.12529100477695465,0.10556700080633163,0.1190510019659996,6160582,0.0,0.0
2023-04-19 00:00:00+00:00,0.11907800287008286,0.11924300342798233,0.106283999979496,0.1067579984664917,3542720,0.0,0.0
2023-04-20 00:00:00+00:00,0.10678999871015549,0.11213800311088562,0.0983859971165657,0.0983859971165657,2528779,0.0,0.0
2023-04-21 00:00:00+00:00,0.09841100126504898,0.10986000299453735,0.09588800370693207,0.10967399924993515,2880404,0.0,0.0
2023-04-22 00:00:00+00:00,0.10971000045537949,0.11435499787330627,0.10446999967098236,0.11388099938631058,3786360,0.0,0.0
2023-04-23 00:00:00+00:00,0.1138719990849495,0.1138719990849495,0.10559599846601486,0.10674899816513062,2309975,0.0,0.0
2023-04-24 00:00:00+00:00,0.10678599774837494,0.10702499747276306,0.09720800071954727,0.09903500229120255,2233171,0.0,0.0
2023-04-25 00:00:00+00:00,0.09904100000858307,0.10122399777173996,0.09187699854373932,0.10108000040054321,3186223,0.0,0.0
2023-04-26 00:00:00+00:00,0.10107900202274323,0.1380620002746582,0.09978800266981125,0.13345299661159515,10548999,0.0,0.0
