TIMESTAMP,HASHAI_OPEN_PRICE_USD,HASHAI_HIGH_PRICE_USD,HASHAI_LOW_PRICE_USD,HASHAI_CLOSE_PRICE_USD,HASHAI_VOLUME_USD,HASHAI_DIVIDENDS_USD,HASHAI_STOCK_SPLITS_USD
2024-04-04 00:00:00+00:00,0.00228899996727705,0.0028210000600665808,0.0018080000299960375,0.002346999943256378,13282057,0.0,0.0
2024-04-05 00:00:00+00:00,0.002346999943256378,0.003060000017285347,0.0019630000460892916,0.0027389999013394117,7724340,0.0,0.0
2024-04-06 00:00:00+00:00,0.002761000068858266,0.0031320000998675823,0.002560999942943454,0.0030219999607652426,5528625,0.0,0.0
2024-04-07 00:00:00+00:00,0.0030219999607652426,0.0031049998942762613,0.0022909999825060368,0.0025500000920146704,4206379,0.0,0.0
2024-04-08 00:00:00+00:00,0.0025500000920146704,0.002747999969869852,0.002122000092640519,0.002492999890819192,4465393,0.0,0.0
2024-04-09 00:00:00+00:00,0.002492999890819192,0.0024969999212771654,0.002107999986037612,0.00228599994443357,3095700,0.0,0.0
2024-04-10 00:00:00+00:00,0.00228599994443357,0.002420000033453107,0.0020439999643713236,0.0022060000337660313,2335260,0.0,0.0
2024-04-11 00:00:00+00:00,0.0022060000337660313,0.002457000082358718,0.0016899999463930726,0.0019519999623298645,3165185,0.0,0.0
2024-04-12 00:00:00+00:00,0.0019519999623298645,0.002177000045776367,0.00120900000911206,0.001838000025600195,4831481,0.0,0.0
2024-04-13 00:00:00+00:00,0.001838000025600195,0.0018789999885484576,0.0011449999874457717,0.001541999983601272,3302708,0.0,0.0
2024-04-14 00:00:00+00:00,0.0015429999912157655,0.0017399999778717756,0.0010920000495389104,0.0017079999670386314,3121016,0.0,0.0
2024-04-15 00:00:00+00:00,0.0017209999496117234,0.001765000051818788,0.0013699999544769526,0.001386999967508018,2331639,0.0,0.0
2024-04-16 00:00:00+00:00,0.0013889999827370048,0.001550000044517219,0.00120599998626858,0.0014979999978095293,1933460,0.0,0.0
2024-04-17 00:00:00+00:00,0.0014959999825805426,0.0015160000184550881,0.001218999968841672,0.001256000017747283,1145046,0.0,0.0
2024-04-18 00:00:00+00:00,0.001256000017747283,0.0012629999546334147,0.001154000055976212,0.0012100000167265534,1307681,0.0,0.0
2024-04-19 00:00:00+00:00,0.0012100000167265534,0.0014779999619349837,0.0010489999549463391,0.0014299999456852674,1934537,0.0,0.0
2024-04-20 00:00:00+00:00,0.0014299999456852674,0.0014420000370591879,0.0012000000569969416,0.0012369999894872308,756126,0.0,0.0
2024-04-21 00:00:00+00:00,0.0012410000199452043,0.001310999970883131,0.001214000047184527,0.0012929999502375722,506181,0.0,0.0
2024-04-22 00:00:00+00:00,0.0012929999502375722,0.0015940000303089619,0.0011449999874457717,0.0015869999770075083,1237716,0.0,0.0
2024-04-23 00:00:00+00:00,0.0015869999770075083,0.00184599997010082,0.001474000047892332,0.001680999994277954,1544229,0.0,0.0
