TIMESTAMP,STRK22691_OPEN_PRICE_USD,STRK22691_HIGH_PRICE_USD,STRK22691_LOW_PRICE_USD,STRK22691_CLOSE_PRICE_USD,STRK22691_VOLUME_USD,STRK22691_DIVIDENDS_USD,STRK22691_STOCK_SPLITS_USD
2024-02-20 00:00:00+00:00,2.3478140830993652,3.6618568897247314,1.8626739978790283,1.9541139602661133,1304911297,0.0,0.0
2024-02-21 00:00:00+00:00,1.9550060033798218,2.1722118854522705,1.6907130479812622,1.9024540185928345,1136138170,0.0,0.0
2024-02-22 00:00:00+00:00,1.8974380493164062,2.014914035797119,1.8053970336914062,1.9200129508972168,652017969,0.0,0.0
2024-02-23 00:00:00+00:00,1.9228789806365967,2.1738390922546387,1.863163948059082,1.927955985069275,854674677,0.0,0.0
2024-02-24 00:00:00+00:00,1.9271880388259888,1.956110954284668,1.8653310537338257,1.8970520496368408,317884696,0.0,0.0
2024-02-25 00:00:00+00:00,1.8969990015029907,1.953577995300293,1.8797049522399902,1.9513729810714722,275816651,0.0,0.0
2024-02-26 00:00:00+00:00,1.949746012687683,2.0073161125183105,1.8621710538864136,1.9708620309829712,376138798,0.0,0.0
2024-02-27 00:00:00+00:00,1.9710040092468262,2.056046962738037,1.8839730024337769,1.9140889644622803,459495320,0.0,0.0
2024-02-28 00:00:00+00:00,1.9137309789657593,1.972430944442749,1.7215059995651245,1.8412519693374634,439957142,0.0,0.0
2024-02-29 00:00:00+00:00,1.8409420251846313,1.916519045829773,1.703078031539917,1.74835205078125,320300600,0.0,0.0
2024-03-01 00:00:00+00:00,1.7485519647598267,1.841194987297058,1.7485519647598267,1.8186630010604858,232224881,0.0,0.0
2024-03-02 00:00:00+00:00,1.8185420036315918,1.8510019779205322,1.7946439981460571,1.8402090072631836,206801517,0.0,0.0
2024-03-03 00:00:00+00:00,1.8405179977416992,1.934075951576233,1.781499981880188,1.8470189571380615,321084794,0.0,0.0
2024-03-04 00:00:00+00:00,1.8468270301818848,1.869089961051941,1.7455099821090698,1.7972780466079712,269315901,0.0,0.0
2024-03-05 00:00:00+00:00,1.7971179485321045,2.3434600830078125,1.7482130527496338,2.259068012237549,1501800607,0.0,0.0
2024-03-06 00:00:00+00:00,2.2588798999786377,2.5597259998321533,2.191930055618286,2.5562539100646973,1039808668,0.0,0.0
2024-03-07 00:00:00+00:00,2.5562539100646973,2.559490919113159,2.3150110244750977,2.422827959060669,438365488,0.0,0.0
2024-03-08 00:00:00+00:00,2.4227750301361084,2.4886419773101807,2.1973860263824463,2.2990100383758545,439560318,0.0,0.0
2024-03-09 00:00:00+00:00,2.2990100383758545,2.4942409992218018,2.285994052886963,2.4104490280151367,449435800,0.0,0.0
2024-03-10 00:00:00+00:00,2.410454034805298,2.529604911804199,2.314758062362671,2.4270479679107666,409384669,0.0,0.0
2024-03-11 00:00:00+00:00,2.4267890453338623,2.5932810306549072,2.3496310710906982,2.586932897567749,595680379,0.0,0.0
2024-03-12 00:00:00+00:00,2.5871169567108154,2.655298948287964,2.316999912261963,2.4823379516601562,485651261,0.0,0.0
2024-03-13 00:00:00+00:00,2.4823379516601562,2.6679890155792236,2.3809659481048584,2.6314520835876465,501817014,0.0,0.0
2024-03-14 00:00:00+00:00,2.6314520835876465,2.6512069702148438,2.2779440879821777,2.390997886657715,470743206,0.0,0.0
