TIMESTAMP,PE31617_OPEN_PRICE_USD,PE31617_HIGH_PRICE_USD,PE31617_LOW_PRICE_USD,PE31617_CLOSE_PRICE_USD,PE31617_VOLUME_USD,PE31617_DIVIDENDS_USD,PE31617_STOCK_SPLITS_USD
2024-06-04 00:00:00+00:00,0.005007000174373388,0.005572000052779913,0.001690999954007566,0.002133999951183796,3805501,0.0,0.0
2024-06-05 00:00:00+00:00,0.002128999913111329,0.004255999810993671,0.0009970000246539712,0.0016639999812468886,1295466,0.0,0.0
2024-06-06 00:00:00+00:00,0.0013670000480487943,0.0018919999711215496,0.0006840000278316438,0.0009250000002793968,288018,0.0,0.0
2024-06-07 00:00:00+00:00,0.000957000011112541,0.0010710000060498714,0.0005029999883845448,0.0005319999763742089,89646,0.0,0.0
2024-06-08 00:00:00+00:00,0.0005319999763742089,0.0017760000191628933,0.0005259999888949096,0.0010689999908208847,202677,0.0,0.0
2024-06-09 00:00:00+00:00,0.0010689999908208847,0.001623000018298626,0.0008420000085607171,0.0010209999745711684,105259,0.0,0.0
2024-06-10 00:00:00+00:00,0.0010209999745711684,0.001155999954789877,0.0006389999762177467,0.0007319999858736992,110847,0.0,0.0
2024-06-11 00:00:00+00:00,0.0007319999858736992,0.0009340000106021762,0.0005510000046342611,0.0008350000134669244,48611,0.0,0.0
2024-06-12 00:00:00+00:00,0.0008350000134669244,0.0008660000166855752,0.0007200000109151006,0.0008159999852068722,23677,0.0,0.0
2024-06-13 00:00:00+00:00,0.0008159999852068722,0.0008159999852068722,0.0006880000000819564,0.0006880000000819564,12984,0.0,0.0
2024-06-14 00:00:00+00:00,0.0006880000000819564,0.0007510000141337514,0.0006350000039674342,0.0006960000027902424,20662,0.0,0.0
2024-06-15 00:00:00+00:00,0.0006960000027902424,0.0007750000222586095,0.0006649999995715916,0.0007270000060088933,9324,0.0,0.0
2024-06-16 00:00:00+00:00,0.0007270000060088933,0.0007810000097379088,0.0006200000061653554,0.0006200000061653554,14550,0.0,0.0
2024-06-17 00:00:00+00:00,0.0006200000061653554,0.0006890000076964498,0.000590000010561198,0.0006140000186860561,15776,0.0,0.0
2024-06-18 00:00:00+00:00,0.0006140000186860561,0.0006140000186860561,0.000526999996509403,0.0005970000056549907,14184,0.0,0.0
2024-06-19 00:00:00+00:00,0.0005970000056549907,0.0005970000056549907,0.000547999981790781,0.0005709999823011458,6670,0.0,0.0
2024-06-20 00:00:00+00:00,0.0005709999823011458,0.0005709999823011458,0.0004579999949783087,0.00047900000936351717,9206,0.0,0.0
2024-06-21 00:00:00+00:00,0.00047900000936351717,0.0005130000063218176,0.0004769999941345304,0.0005089999758638442,1517,0.0,0.0
2024-06-22 00:00:00+00:00,0.0005089999758638442,0.0005089999758638442,0.0004910000134259462,0.0004910000134259462,671,0.0,0.0
2024-06-23 00:00:00+00:00,0.0004910000134259462,0.0004910000134259462,0.0004689999914262444,0.0004689999914262444,1422,0.0,0.0
2024-06-24 00:00:00+00:00,0.0004689999914262444,0.0004689999914262444,0.00039599998854100704,0.00039599998854100704,1885,0.0,0.0
2024-06-25 00:00:00+00:00,0.00039599998854100704,0.0004180000105407089,0.00039599998854100704,0.0004020000051241368,1804,0.0,0.0
2024-06-26 00:00:00+00:00,0.0004020000051241368,0.0004020000051241368,0.00034500000765547156,0.0003530000103637576,2925,0.0,0.0
2024-06-27 00:00:00+00:00,0.0003530000103637576,0.0003530000103637576,0.0003279999946244061,0.0003279999946244061,2237,0.0,0.0
2024-06-28 00:00:00+00:00,0.0003279999946244061,0.0003370000049471855,0.00027099999715574086,0.00027099999715574086,4150,0.0,0.0
2024-06-29 00:00:00+00:00,0.00027099999715574086,0.0002859999949578196,0.00027099999715574086,0.0002859999949578196,779,0.0,0.0
2024-06-30 00:00:00+00:00,0.0002859999949578196,0.0002899999963119626,0.0002849999873433262,0.0002849999873433262,1207,0.0,0.0
2024-07-01 00:00:00+00:00,0.0002849999873433262,0.0004670000053010881,0.0002849999873433262,0.0004670000053010881,14686,0.0,0.0
2024-07-02 00:00:00+00:00,0.0004670000053010881,0.0004670000053010881,0.000387999985832721,0.00041700000292621553,4757,0.0,0.0
2024-07-03 00:00:00+00:00,0.00041700000292621553,0.0004299999854993075,0.0003589999978430569,0.0003589999978430569,5606,0.0,0.0
2024-07-04 00:00:00+00:00,0.0003589999978430569,0.0003870000073220581,0.00034100000630132854,0.0003870000073220581,3375,0.0,0.0
2024-07-05 00:00:00+00:00,0.0003870000073220581,0.0003870000073220581,0.00023600000713486224,0.0002680000034160912,8373,0.0,0.0
2024-07-06 00:00:00+00:00,0.0002680000034160912,0.00032900000223889947,0.0002680000034160912,0.00032900000223889947,3765,0.0,0.0
2024-07-07 00:00:00+00:00,0.00032900000223889947,0.00032900000223889947,0.00031999999191612005,0.0003229999856557697,433,0.0,0.0
2024-07-08 00:00:00+00:00,0.0003229999856557697,0.0003229999856557697,0.0003169999981764704,0.00031800000579096377,1027,0.0,0.0
2024-07-09 00:00:00+00:00,0.00031800000579096377,0.00034100000630132854,0.00031800000579096377,0.00033999999868683517,1116,0.0,0.0
2024-07-10 00:00:00+00:00,0.00033999999868683517,0.00033999999868683517,0.00020700000459328294,0.00022200000239536166,13998,0.0,0.0
2024-07-11 00:00:00+00:00,0.00022200000239536166,0.00022600000374950469,0.00022200000239536166,0.00022600000374950469,127,0.0,0.0
2024-07-12 00:00:00+00:00,0.00022600000374950469,0.00022600000374950469,0.0002229999954579398,0.0002229999954579398,268,0.0,0.0
2024-07-13 00:00:00+00:00,0.0002229999954579398,0.0002229999954579398,0.00020700000459328294,0.00020700000459328294,1494,0.0,0.0
2024-07-14 00:00:00+00:00,0.00020700000459328294,0.0002119999990100041,0.00020599999697878957,0.00020700000459328294,514,0.0,0.0
2024-07-15 00:00:00+00:00,0.00020700000459328294,0.00021399999968707561,0.00020700000459328294,0.00021399999968707561,112,0.0,0.0
2024-07-16 00:00:00+00:00,0.00021399999968707561,0.00023999999393709004,0.00021399999968707561,0.00021899999410379678,2922,0.0,0.0
2024-07-17 00:00:00+00:00,0.00021899999410379678,0.0002229999954579398,0.0002119999990100041,0.0002119999990100041,1497,0.0,0.0
2024-07-18 00:00:00+00:00,0.0002119999990100041,0.0002229999954579398,0.0002119999990100041,0.0002209999947808683,1195,0.0,0.0
2024-07-19 00:00:00+00:00,0.0002209999947808683,0.00022200000239536166,0.00021800000104121864,0.00022200000239536166,305,0.0,0.0
2024-07-20 00:00:00+00:00,0.00022200000239536166,0.0002280000044265762,0.00022200000239536166,0.00022200000239536166,382,0.0,0.0
2024-07-21 00:00:00+00:00,0.00022200000239536166,0.00022200000239536166,0.00020199999562464654,0.00020199999562464654,1137,0.0,0.0
2024-07-22 00:00:00+00:00,0.00020199999562464654,0.00021100000594742596,0.00020199999562464654,0.00020799999765586108,842,0.0,0.0
2024-07-23 00:00:00+00:00,0.00020799999765586108,0.00020799999765586108,0.00020399999630171806,0.00020399999630171806,70,0.0,0.0
