TIMESTAMP,UUC_OPEN_PRICE_USD,UUC_HIGH_PRICE_USD,UUC_LOW_PRICE_USD,UUC_CLOSE_PRICE_USD,UUC_VOLUME_USD,UUC_DIVIDENDS_USD,UUC_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.002454000059515238,0.0025029999669641256,0.002177000045776367,0.002251999918371439,52333,0.0,0.0
2025-04-02 00:00:00+00:00,0.002251999918371439,0.0026400000788271427,0.002047999994829297,0.0020580000709742308,47726,0.0,0.0
2025-04-03 00:00:00+00:00,0.0020580000709742308,0.002839999971911311,0.00203399988822639,0.0021460000425577164,38941,0.0,0.0
2025-04-04 00:00:00+00:00,0.0021460000425577164,0.002220999915152788,0.0016280000563710928,0.0018319999799132347,48286,0.0,0.0
2025-04-05 00:00:00+00:00,0.0018319999799132347,0.0019130000146105886,0.0016589999431744218,0.001673000049777329,35395,0.0,0.0
2025-04-06 00:00:00+00:00,0.001673000049777329,0.0019199999514967203,0.001585999969393015,0.0017500000540167093,27554,0.0,0.0
2025-04-07 00:00:00+00:00,0.0017500000540167093,0.001766999950632453,0.0012629999546334147,0.0015190000412985682,37918,0.0,0.0
2025-04-08 00:00:00+00:00,0.0015190000412985682,0.001711999997496605,0.001373999984934926,0.0013940000208094716,24185,0.0,0.0
2025-04-09 00:00:00+00:00,0.0013940000208094716,0.001436999998986721,0.0011439999798312783,0.0012290000449866056,23615,0.0,0.0
2025-04-10 00:00:00+00:00,0.0012290000449866056,0.0012969999806955457,0.0009929999941959977,0.0011020000092685223,25508,0.0,0.0
2025-04-11 00:00:00+00:00,0.0011020000092685223,0.0011680000461637974,0.0009539999882690609,0.0010049999691545963,17498,0.0,0.0
2025-04-12 00:00:00+00:00,0.0010049999691545963,0.0011490000179037452,0.000910000002477318,0.0009319999953731894,21682,0.0,0.0
2025-04-13 00:00:00+00:00,0.0009319999953731894,0.0009640000062063336,0.000783999974373728,0.0007989999721758068,26451,0.0,0.0
2025-04-14 00:00:00+00:00,0.0007989999721758068,0.0008410000009462237,0.0006399999838322401,0.0006459999713115394,25411,0.0,0.0
2025-04-15 00:00:00+00:00,0.0006459999713115394,0.0014639999717473984,0.0005959999980404973,0.0009030000073835254,54541,0.0,0.0
2025-04-16 00:00:00+00:00,0.0009030000073835254,0.001062000053934753,0.0007110000005923212,0.0007450000266544521,32275,0.0,0.0
2025-04-17 00:00:00+00:00,0.000754999986384064,0.0018339999951422215,0.0007309999782592058,0.0008099999977275729,42758,0.0,0.0
2025-04-18 00:00:00+00:00,0.0008099999977275729,0.0008210000232793391,0.000707999977748841,0.0007459999760612845,22859,0.0,0.0
2025-04-19 00:00:00+00:00,0.0007459999760612845,0.0007970000151544809,0.0006559999892488122,0.0007379999733529985,21817,0.0,0.0
2025-04-20 00:00:00+00:00,0.0007379999733529985,0.0008280000183731318,0.000674000009894371,0.0008060000254772604,21791,0.0,0.0
2025-04-21 00:00:00+00:00,0.0008060000254772604,0.0008069999748840928,0.0006639999919570982,0.0007149999728426337,22505,0.0,0.0
2025-04-22 00:00:00+00:00,0.0007149999728426337,0.0008239999879151583,0.0006670000148005784,0.0006709999870508909,19629,0.0,0.0
2025-04-23 00:00:00+00:00,0.0006709999870508909,0.000707999977748841,0.0005600000149570405,0.0005789999850094318,70346,0.0,0.0
2025-04-24 00:00:00+00:00,0.0005789999850094318,0.0006559999892488122,0.00046099998871795833,0.0004830000107176602,25654,0.0,0.0
2025-04-25 00:00:00+00:00,0.0004830000107176602,0.00048600000445730984,0.00037799999699927866,0.0003859999997075647,16664,0.0,0.0
2025-04-26 00:00:00+00:00,0.0003859999997075647,0.0006089999806135893,0.00034699999378062785,0.0005019999807700515,22015,0.0,0.0
2025-04-27 00:00:00+00:00,0.0005019999807700515,0.000686999992467463,0.0004769999941345304,0.0005050000036135316,16903,0.0,0.0
2025-04-28 00:00:00+00:00,0.0005050000036135316,0.0007110000005923212,0.00048600000445730984,0.0005530000198632479,17221,0.0,0.0
2025-04-29 00:00:00+00:00,0.0005530000198632479,0.0006709999870508909,0.000539999979082495,0.0005590000073425472,17328,0.0,0.0
2025-04-30 00:00:00+00:00,0.0005590000073425472,0.0006189999985508621,0.0005150000215508044,0.0005709999823011458,15350,0.0,0.0
2025-05-01 00:00:00+00:00,0.0005709999823011458,0.0006409999914467335,0.0005290000117383897,0.000615999975707382,20524,0.0,0.0
2025-05-02 00:00:00+00:00,0.000615999975707382,0.0006399999838322401,0.000547999981790781,0.000590000010561198,19518,0.0,0.0
2025-05-03 00:00:00+00:00,0.000590000010561198,0.0006079999729990959,0.0005540000274777412,0.0005699999746866524,17804,0.0,0.0
2025-05-04 00:00:00+00:00,0.0005699999746866524,0.000598000013269484,0.0005009999731555581,0.0005009999731555581,18226,0.0,0.0
