TIMESTAMP,VCHF_OPEN_PRICE_USD,VCHF_HIGH_PRICE_USD,VCHF_LOW_PRICE_USD,VCHF_CLOSE_PRICE_USD,VCHF_VOLUME_USD,VCHF_DIVIDENDS_USD,VCHF_STOCK_SPLITS_USD
2023-03-28 00:00:00+00:00,1.083454966545105,1.1026829481124878,1.0815069675445557,1.084529995918274,183036,0.0,0.0
2023-03-29 00:00:00+00:00,1.0844390392303467,1.0909260511398315,1.0789179801940918,1.0826640129089355,385925,0.0,0.0
2023-03-30 00:00:00+00:00,1.082713007926941,1.0977129936218262,1.0781279802322388,1.0957319736480713,337005,0.0,0.0
2023-03-31 00:00:00+00:00,1.0958629846572876,1.0993720293045044,1.0893839597702026,1.0926530361175537,343321,0.0,0.0
2023-04-01 00:00:00+00:00,1.0926320552825928,1.0978690385818481,1.0906879901885986,1.093127965927124,355056,0.0,0.0
2023-04-02 00:00:00+00:00,1.0928219556808472,1.1000430583953857,1.0890660285949707,1.0907189846038818,350504,0.0,0.0
2023-04-03 00:00:00+00:00,1.0906610488891602,1.1008650064468384,1.0862679481506348,1.0961710214614868,350589,0.0,0.0
2023-04-04 00:00:00+00:00,1.0961350202560425,1.1060930490493774,1.0927560329437256,1.1054819822311401,353041,0.0,0.0
2023-04-05 00:00:00+00:00,1.1054940223693848,1.1115330457687378,1.1010650396347046,1.1033610105514526,335938,0.0,0.0
2023-04-06 00:00:00+00:00,1.1033920049667358,1.1081910133361816,1.1003220081329346,1.106462001800537,332095,0.0,0.0
2023-04-07 00:00:00+00:00,1.1064339876174927,1.1085050106048584,1.1019999980926514,1.1050740480422974,351041,0.0,0.0
2023-04-08 00:00:00+00:00,1.1050009727478027,1.1081479787826538,1.1036609411239624,1.105329990386963,347365,0.0,0.0
2023-04-09 00:00:00+00:00,1.1053580045700073,1.1080939769744873,1.1028050184249878,1.1063389778137207,344716,0.0,0.0
2023-04-10 00:00:00+00:00,1.1063189506530762,1.1077649593353271,1.0968650579452515,1.1009470224380493,328205,0.0,0.0
2023-04-11 00:00:00+00:00,1.101032018661499,1.1115909814834595,1.099364995956421,1.1087369918823242,339962,0.0,0.0
2023-04-12 00:00:00+00:00,1.10874605178833,1.1204949617385864,1.104688048362732,1.114016056060791,318052,0.0,0.0
2023-04-13 00:00:00+00:00,1.1171599626541138,1.129472017288208,1.114016056060791,1.12581205368042,280401,0.0,0.0
