TIMESTAMP,CATX31291_OPEN_PRICE_USD,CATX31291_HIGH_PRICE_USD,CATX31291_LOW_PRICE_USD,CATX31291_CLOSE_PRICE_USD,CATX31291_VOLUME_USD,CATX31291_DIVIDENDS_USD,CATX31291_STOCK_SPLITS_USD
2024-06-29 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,59179,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,60229,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,109770,0.0,0.0
2024-07-02 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,51817,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,66922,0.0,0.0
2024-07-04 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,84020,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,74766,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-07-07 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,84473,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,74549,0.0,0.0
2024-07-09 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,67550,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,79073,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-07-12 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,71792,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,64663,0.0,0.0
2024-07-14 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,80484,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,108888,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,60462,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,68328,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-07-24 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,9.999999974752427e-07,64215,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,73321,0.0,0.0
2024-07-26 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,52683,0.0,0.0
2024-07-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,142,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,52234,0.0,0.0
2024-07-29 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,67985,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,91649,0.0,0.0
2024-07-31 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,58825,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,72503,0.0,0.0
2024-08-02 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,60955,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,66049,0.0,0.0
2024-08-04 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,64640,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,58709,0.0,0.0
2024-08-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,87367,0.0,0.0
2024-08-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,62634,0.0,0.0
2024-08-09 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,67755,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,106983,0.0,0.0
2024-08-11 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,61069,0.0,0.0
2024-08-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,106,0.0,0.0
2024-08-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,61740,0.0,0.0
2024-08-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,107126,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,73083,0.0,0.0
2024-08-17 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,60754,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,76848,0.0,0.0
2024-08-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,65826,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,112902,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,207,0.0,0.0
2024-08-22 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,108713,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,121801,0.0,0.0
2024-08-24 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,56966,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,91458,0.0,0.0
2024-08-26 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,87307,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,117767,0.0,0.0
2024-08-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,106795,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,77821,0.0,0.0
2024-08-30 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,64319,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,115267,0.0,0.0
2024-09-01 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,72682,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,88020,0.0,0.0
2024-09-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,81118,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,109201,0.0,0.0
2024-09-05 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,62577,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,96862,0.0,0.0
2024-09-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,91326,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,77917,0.0,0.0
2024-09-09 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,76606,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,66507,0.0,0.0
2024-09-11 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,65045,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,88831,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,200,0.0,0.0
2024-09-14 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,100982,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,115218,0.0,0.0
2024-09-16 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,57504,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,87723,0.0,0.0
2024-09-18 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,59392,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,65325,0.0,0.0
2024-09-20 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,88648,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,63697,0.0,0.0
2024-09-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,122707,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,67356,0.0,0.0
2024-09-24 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,60703,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,58956,0.0,0.0
2024-09-26 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,62527,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,104085,0.0,0.0
2024-09-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,66380,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,70036,0.0,0.0
2024-09-30 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,89703,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,60418,0.0,0.0
2024-10-02 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,64311,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,73022,0.0,0.0
2024-10-04 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,73793,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,76719,0.0,0.0
2024-10-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,81256,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,88114,0.0,0.0
2024-10-08 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,69478,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,57854,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,90195,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,61929,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,84695,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,71705,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,66931,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,73492,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,90056,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,77003,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,70759,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,75620,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,85472,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,65637,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,79200,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,81357,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,82241,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,74399,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,78894,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,83658,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,61325,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,80958,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,83612,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,81460,0.0,0.0
2024-11-01 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,201508,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,129847,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,70391,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,75842,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,65160,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,64689,0.0,0.0
2024-11-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,124906,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,127319,0.0,0.0
2024-11-09 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,99996,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,115886,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,2772,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,171225,0.0,0.0
2024-11-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,99099,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,65275,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,82929,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,90742,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,112385,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,78427,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,78818,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,82497,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,97976,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,78977,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,75397,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,77435,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,80680,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,90466,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,109943,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,72962,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,70569,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,87053,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,99114,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,78213,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,80328,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,84047,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,94809,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,95216,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,88133,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,94162,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,82894,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,76722,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,75456,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,82835,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,76183,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,75695,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,79892,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,77228,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,80535,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,77873,0.0,0.0
2024-12-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,95375,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,67982,0.0,0.0
2024-12-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,108469,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,64326,0.0,0.0
2024-12-23 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,78295,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,70071,0.0,0.0
2024-12-25 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,85178,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,84098,0.0,0.0
2024-12-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,87603,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,67374,0.0,0.0
2024-12-29 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,88444,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,90482,0.0,0.0
2024-12-31 00:00:00+00:00,0.0,3.999999989900971e-06,0.0,1.9999999949504854e-06,196867,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,193603,0.0,0.0
2025-01-02 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,116175,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,157812,0.0,0.0
2025-01-04 00:00:00+00:00,0.0,3.999999989900971e-06,0.0,1.9999999949504854e-06,159431,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,101259,0.0,0.0
2025-01-06 00:00:00+00:00,0.0,3.999999989900971e-06,0.0,3.000000106112566e-06,480781,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,118847,0.0,0.0
2025-01-08 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,1.9999999949504854e-06,86531,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,58675,0.0,0.0
2025-01-10 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,120583,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,107390,0.0,0.0
2025-01-12 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,105308,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,130951,0.0,0.0
2025-01-14 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,110563,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,115215,0.0,0.0
2025-01-16 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,112134,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,143632,0.0,0.0
2025-01-18 00:00:00+00:00,0.0,9.000000318337698e-06,0.0,4.999999873689376e-06,234584,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,103582,0.0,0.0
2025-01-20 00:00:00+00:00,0.0,4.999999873689376e-06,0.0,1.9999999949504854e-06,140963,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,148979,0.0,0.0
2025-01-22 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,56771,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,56606,0.0,0.0
2025-01-24 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,58349,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,57324,0.0,0.0
2025-01-26 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,96865,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,56313,0.0,0.0
2025-01-28 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,54249,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,55042,0.0,0.0
2025-01-30 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,55291,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,54515,0.0,0.0
2025-02-01 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,59138,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,67654,0.0,0.0
2025-02-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,78831,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,51725,0.0,0.0
2025-02-05 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,78820,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,127299,0.0,0.0
2025-02-07 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,92173,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,59006,0.0,0.0
2025-02-09 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,72491,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,110521,0.0,0.0
2025-02-11 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,88001,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,69951,0.0,0.0
2025-02-13 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,57682,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,70407,0.0,0.0
2025-02-15 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,69171,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,75752,0.0,0.0
2025-02-17 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,77170,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,118634,0.0,0.0
2025-02-19 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,137814,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,57895,0.0,0.0
2025-02-21 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,72959,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,72703,0.0,0.0
2025-02-23 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,72144,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,62175,0.0,0.0
2025-02-25 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,81429,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,66236,0.0,0.0
2025-02-27 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,102449,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,59158,0.0,0.0
2025-03-01 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,1.9999999949504854e-06,96893,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,68471,0.0,0.0
2025-03-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,97294,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,109571,0.0,0.0
2025-03-05 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,72747,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,65143,0.0,0.0
2025-03-07 00:00:00+00:00,0.0,3.999999989900971e-06,0.0,3.999999989900971e-06,78151,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,77664,0.0,0.0
2025-03-09 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,71576,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,155051,0.0,0.0
2025-03-11 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,70558,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,71628,0.0,0.0
2025-03-13 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,71535,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,85556,0.0,0.0
2025-03-15 00:00:00+00:00,0.0,3.999999989900971e-06,0.0,3.999999989900971e-06,73647,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,72198,0.0,0.0
2025-03-17 00:00:00+00:00,0.0,3.999999989900971e-06,0.0,3.999999989900971e-06,75431,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,164080,0.0,0.0
2025-03-19 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,66788,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,70582,0.0,0.0
2025-03-21 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,68196,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,67908,0.0,0.0
2025-03-23 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,0,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,68200,0.0,0.0
2025-03-25 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,65695,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,65788,0.0,0.0
2025-03-27 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,65077,0.0,0.0
2025-03-29 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,59587,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,60517,0.0,0.0
2025-03-31 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,3.000000106112566e-06,0,0.0,0.0
