TIMESTAMP,ARG31371_OPEN_PRICE_USD,ARG31371_HIGH_PRICE_USD,ARG31371_LOW_PRICE_USD,ARG31371_CLOSE_PRICE_USD,ARG31371_VOLUME_USD,ARG31371_DIVIDENDS_USD,ARG31371_STOCK_SPLITS_USD
2024-05-23 00:00:00+00:00,0.0014430000446736813,0.0016820000018924475,0.0010930000571534038,0.001357999979518354,413809,0.0,0.0
2024-05-24 00:00:00+00:00,0.001339999958872795,0.0018649999983608723,0.0011840000515803695,0.001521000056527555,321207,0.0,0.0
2024-05-25 00:00:00+00:00,0.001521000056527555,0.0019389999797567725,0.0013589999871328473,0.0015180000336840749,259769,0.0,0.0
2024-05-26 00:00:00+00:00,0.0014720000326633453,0.001686000032350421,0.0013279999839141965,0.0014049999881535769,215400,0.0,0.0
2024-05-27 00:00:00+00:00,0.0013960000360384583,0.0035689999349415302,0.0013899999903514981,0.002047999994829297,1189763,0.0,0.0
2024-05-28 00:00:00+00:00,0.0023070001043379307,0.0029009999707341194,0.0020920000970363617,0.0028409999795258045,421569,0.0,0.0
2024-05-29 00:00:00+00:00,0.0026519999373704195,0.002655999967828393,0.002065999899059534,0.0023219999857246876,213131,0.0,0.0
2024-05-30 00:00:00+00:00,0.002515000058338046,0.002535999985411763,0.001986999996006489,0.002102999947965145,195820,0.0,0.0
2024-05-31 00:00:00+00:00,0.0020840000361204147,0.002111000008881092,0.0018050000071525574,0.002111000008881092,148056,0.0,0.0
2024-06-01 00:00:00+00:00,0.0021200000774115324,0.0022060000337660313,0.0017709999810904264,0.002104999963194132,185145,0.0,0.0
2024-06-02 00:00:00+00:00,0.0021279999054968357,0.0024759999942034483,0.0017960000550374389,0.0020210000220686197,293100,0.0,0.0
2024-06-03 00:00:00+00:00,0.0020469999872148037,0.0024949999060481787,0.0017839999636635184,0.001998000079765916,290696,0.0,0.0
2024-06-04 00:00:00+00:00,0.0019470000406727195,0.002343999920412898,0.001854000031016767,0.0019290000200271606,161901,0.0,0.0
2024-06-05 00:00:00+00:00,0.001851000008173287,0.0020490000024437904,0.0016530000139027834,0.0019130000146105886,229320,0.0,0.0
2024-06-06 00:00:00+00:00,0.0018279999494552612,0.0019259999971836805,0.0015249999705702066,0.0015510000521317124,231688,0.0,0.0
2024-06-07 00:00:00+00:00,0.0016039999900385737,0.0018530000234022737,0.001221999991685152,0.0013899999903514981,228857,0.0,0.0
2024-06-08 00:00:00+00:00,0.0013899999903514981,0.0015480000292882323,0.0012049999786540866,0.0013800000306218863,139316,0.0,0.0
2024-06-09 00:00:00+00:00,0.0013800000306218863,0.0016670000040903687,0.0012499999720603228,0.00165200000628829,86323,0.0,0.0
