TIMESTAMP,MINA_OPEN_PRICE_USD,MINA_HIGH_PRICE_USD,MINA_LOW_PRICE_USD,MINA_CLOSE_PRICE_USD,MINA_VOLUME_USD,MINA_DIVIDENDS_USD,MINA_STOCK_SPLITS_USD
2021-06-01 00:00:00+00:00,9.901262283325195,9.914097785949707,2.7609429359436035,3.2385458946228027,124033113,0.0,0.0
2021-06-02 00:00:00+00:00,3.234800100326538,4.356409072875977,2.8545219898223877,4.054571151733398,56871576,0.0,0.0
2021-06-03 00:00:00+00:00,4.064283847808838,5.449635028839111,3.7257111072540283,4.558349132537842,92089334,0.0,0.0
2021-06-04 00:00:00+00:00,4.559070110321045,4.559505939483643,3.5850729942321777,3.807694911956787,54197406,0.0,0.0
2021-06-05 00:00:00+00:00,3.8048510551452637,4.035881996154785,3.3625030517578125,3.461880922317505,26958813,0.0,0.0
2021-06-06 00:00:00+00:00,3.4661478996276855,3.6697349548339844,3.3576409816741943,3.4471139907836914,15429035,0.0,0.0
2021-06-07 00:00:00+00:00,3.450850009918213,3.9226338863372803,3.217768907546997,3.220992088317871,32005829,0.0,0.0
2021-06-08 00:00:00+00:00,3.2357900142669678,3.326324939727783,2.6511011123657227,2.975739002227783,32271335,0.0,0.0
2021-06-09 00:00:00+00:00,2.975511074066162,3.1563351154327393,2.8026070594787598,3.076915979385376,22756270,0.0,0.0
2021-06-10 00:00:00+00:00,3.069520950317383,3.0764360427856445,2.618030071258545,2.644821882247925,19056416,0.0,0.0
2021-06-11 00:00:00+00:00,2.655848979949951,2.9268710613250732,2.4726040363311768,2.4775960445404053,15186774,0.0,0.0
2021-06-12 00:00:00+00:00,2.477602958679199,2.484376907348633,2.116974115371704,2.2890870571136475,18649528,0.0,0.0
2021-06-13 00:00:00+00:00,2.289062976837158,2.941396951675415,2.2657980918884277,2.847438097000122,17143223,0.0,0.0
2021-06-14 00:00:00+00:00,2.8474280834198,3.064289093017578,2.6773428916931152,2.8349039554595947,19006746,0.0,0.0
2021-06-15 00:00:00+00:00,2.8509650230407715,2.9141740798950195,2.624763011932373,2.784221887588501,16518356,0.0,0.0
2021-06-16 00:00:00+00:00,2.6995129585266113,2.711275100708008,2.3755030632019043,2.4323229789733887,15780213,0.0,0.0
2021-06-17 00:00:00+00:00,2.432086944580078,2.6212289333343506,2.288810968399048,2.3111650943756104,14761953,0.0,0.0
2021-06-18 00:00:00+00:00,2.3076140880584717,2.341115951538086,2.114927053451538,2.237205982208252,26901294,0.0,0.0
2021-06-19 00:00:00+00:00,2.23773193359375,2.2547409534454346,2.0678329467773438,2.073673963546753,22345287,0.0,0.0
2021-06-20 00:00:00+00:00,2.0734379291534424,2.1515328884124756,1.813655972480774,2.0207250118255615,32770334,0.0,0.0
2021-06-21 00:00:00+00:00,2.0207738876342773,2.0232059955596924,1.4788479804992676,1.4829779863357544,31352772,0.0,0.0
2021-06-22 00:00:00+00:00,1.4828380346298218,1.741726040840149,1.0803159475326538,1.4307869672775269,39903156,0.0,0.0
2021-06-23 00:00:00+00:00,1.4326980113983154,1.9977760314941406,1.4197839498519897,1.7857120037078857,41718523,0.0,0.0
2021-06-24 00:00:00+00:00,1.8050620555877686,1.883612036705017,1.6332260370254517,1.7637540102005005,27259999,0.0,0.0
2021-06-25 00:00:00+00:00,1.7649719715118408,1.819167971611023,1.4574379920959473,1.4909080266952515,22284990,0.0,0.0
2021-06-26 00:00:00+00:00,1.4908250570297241,1.5424020290374756,1.2806819677352905,1.3775360584259033,22043663,0.0,0.0
2021-06-27 00:00:00+00:00,1.3862110376358032,1.4792710542678833,1.288748025894165,1.4792710542678833,17034210,0.0,0.0
2021-06-28 00:00:00+00:00,1.4789700508117676,1.5025240182876587,1.3835760354995728,1.4448820352554321,14757050,0.0,0.0
2021-06-29 00:00:00+00:00,1.4448009729385376,1.7150110006332397,1.4415570497512817,1.5999749898910522,22270604,0.0,0.0
2021-06-30 00:00:00+00:00,1.5997689962387085,1.6080420017242432,1.391440987586975,1.5215760469436646,16360327,0.0,0.0
2021-07-01 00:00:00+00:00,1.5217349529266357,1.5338679552078247,1.403306007385254,1.4249999523162842,6821331,0.0,0.0
2021-07-02 00:00:00+00:00,1.4249720573425293,1.4509650468826294,1.3440979719161987,1.3928500413894653,5241079,0.0,0.0
2021-07-03 00:00:00+00:00,1.392846941947937,1.514875054359436,1.3661869764328003,1.475324034690857,6834799,0.0,0.0
2021-07-04 00:00:00+00:00,1.4782949686050415,1.558413028717041,1.395434021949768,1.42392098903656,8231956,0.0,0.0
2021-07-05 00:00:00+00:00,1.4240399599075317,1.4240399599075317,1.267307996749878,1.3232300281524658,9508749,0.0,0.0
2021-07-06 00:00:00+00:00,1.3206449747085571,1.389902949333191,1.3026679754257202,1.3518699407577515,8555557,0.0,0.0
2021-07-07 00:00:00+00:00,1.3523449897766113,1.3867000341415405,1.350250005722046,1.3563580513000488,7877925,0.0,0.0
2021-07-08 00:00:00+00:00,1.3564280271530151,1.360988974571228,1.2642359733581543,1.2735739946365356,7132380,0.0,0.0
2021-07-09 00:00:00+00:00,1.271657943725586,1.3110179901123047,1.2331520318984985,1.299710988998413,6041004,0.0,0.0
2021-07-10 00:00:00+00:00,1.3013230562210083,1.3043529987335205,1.1987780332565308,1.216088056564331,5077703,0.0,0.0
2021-07-11 00:00:00+00:00,1.215819001197815,1.2582099437713623,1.2058219909667969,1.255303978919983,5894858,0.0,0.0
