TIMESTAMP,AEVO_OPEN_PRICE_USD,AEVO_HIGH_PRICE_USD,AEVO_LOW_PRICE_USD,AEVO_CLOSE_PRICE_USD,AEVO_VOLUME_USD,AEVO_DIVIDENDS_USD,AEVO_STOCK_SPLITS_USD
2024-03-13 00:00:00+00:00,3.698896884918213,4.462544918060303,2.7631070613861084,3.2556819915771484,936482509,0.0,0.0
2024-03-14 00:00:00+00:00,3.2556819915771484,3.2602241039276123,2.885519027709961,3.035254955291748,392539958,0.0,0.0
2024-03-15 00:00:00+00:00,3.035254955291748,3.090837001800537,2.633929967880249,2.749664068222046,339178593,0.0,0.0
2024-03-16 00:00:00+00:00,2.748845100402832,3.038064956665039,2.649648904800415,2.8823060989379883,407652243,0.0,0.0
2024-03-17 00:00:00+00:00,2.8823130130767822,2.9225149154663086,2.633312940597534,2.7840089797973633,214767923,0.0,0.0
2024-03-18 00:00:00+00:00,2.7843289375305176,2.793597936630249,2.211824893951416,2.3008759021759033,291631920,0.0,0.0
2024-03-19 00:00:00+00:00,2.358980894088745,2.3787269592285156,2.007999897003174,2.1402781009674072,260708796,0.0,0.0
2024-03-20 00:00:00+00:00,2.1402781009674072,2.642008066177368,2.0475399494171143,2.5927278995513916,235075838,0.0,0.0
2024-03-21 00:00:00+00:00,2.5927278995513916,2.7292299270629883,2.395585060119629,2.4999570846557617,167098663,0.0,0.0
2024-03-22 00:00:00+00:00,2.4999570846557617,2.511549949645996,2.287611961364746,2.3889710903167725,106630822,0.0,0.0
2024-03-23 00:00:00+00:00,2.3889710903167725,2.538037061691284,2.3364830017089844,2.409363031387329,101780041,0.0,0.0
2024-03-24 00:00:00+00:00,2.409482955932617,2.4640591144561768,2.329108953475952,2.444524049758911,76921085,0.0,0.0
2024-03-25 00:00:00+00:00,2.4444429874420166,2.513211965560913,2.3625919818878174,2.4611120223999023,117255087,0.0,0.0
2024-03-26 00:00:00+00:00,2.4611120223999023,2.6144518852233887,2.3844780921936035,2.4441299438476562,136717117,0.0,0.0
2024-03-27 00:00:00+00:00,2.4441299438476562,3.7131800651550293,2.4290549755096436,3.698004961013794,662103341,0.0,0.0
2024-03-28 00:00:00+00:00,3.698518991470337,3.864535093307495,3.0576589107513428,3.1406359672546387,578183371,0.0,0.0
