TIMESTAMP,ROSA_OPEN_PRICE_USD,ROSA_HIGH_PRICE_USD,ROSA_LOW_PRICE_USD,ROSA_CLOSE_PRICE_USD,ROSA_VOLUME_USD,ROSA_DIVIDENDS_USD,ROSA_STOCK_SPLITS_USD
2024-05-27 00:00:00+00:00,0.009789999574422836,0.010623999871313572,0.00841199979186058,0.010212000459432602,7411809,0.0,0.0
2024-05-28 00:00:00+00:00,0.01020899973809719,0.013717999681830406,0.009477999992668629,0.013218999840319157,6919647,0.0,0.0
2024-05-29 00:00:00+00:00,0.01305100042372942,0.014132999815046787,0.01254200004041195,0.012729999609291553,7826383,0.0,0.0
2024-05-30 00:00:00+00:00,0.012738999910652637,0.013257999904453754,0.012378999963402748,0.012574000284075737,6687849,0.0,0.0
2024-05-31 00:00:00+00:00,0.012670000083744526,0.01508800033479929,0.012404999695718288,0.014414999634027481,8013474,0.0,0.0
2024-06-01 00:00:00+00:00,0.01447799988090992,0.014669000171124935,0.013299999758601189,0.01346299983561039,7970359,0.0,0.0
2024-06-02 00:00:00+00:00,0.012834999710321426,0.01359300035983324,0.012090000323951244,0.013137999922037125,7863374,0.0,0.0
2024-06-03 00:00:00+00:00,0.013272999785840511,0.01372699998319149,0.012601999565958977,0.012980000115931034,8038035,0.0,0.0
2024-06-04 00:00:00+00:00,0.013032999821007252,0.013783999718725681,0.012690000236034393,0.013345999643206596,7710619,0.0,0.0
2024-06-05 00:00:00+00:00,0.013522000052034855,0.014454999938607216,0.013330000452697277,0.01396699994802475,3785380,0.0,0.0
2024-06-06 00:00:00+00:00,0.014081000350415707,0.018623000010848045,0.013887000270187855,0.017743999138474464,9672543,0.0,0.0
2024-06-07 00:00:00+00:00,0.017179999500513077,0.021827999502420425,0.017179999500513077,0.021422000601887703,10760470,0.0,0.0
2024-06-08 00:00:00+00:00,0.021422000601887703,0.021919000893831253,0.01816999912261963,0.02055400051176548,11800514,0.0,0.0
2024-06-09 00:00:00+00:00,0.02055400051176548,0.020656000822782516,0.018532000482082367,0.019416000694036484,11382123,0.0,0.0
2024-06-10 00:00:00+00:00,0.019416000694036484,0.02127999998629093,0.018724000081419945,0.019764000549912453,10781336,0.0,0.0
2024-06-11 00:00:00+00:00,0.019764000549912453,0.020224999636411667,0.01576000079512596,0.01828400045633316,10454976,0.0,0.0
2024-06-12 00:00:00+00:00,0.01828400045633316,0.019029000774025917,0.016685999929904938,0.018572000786662102,9749573,0.0,0.0
2024-06-13 00:00:00+00:00,0.018572000786662102,0.019197000190615654,0.015359999611973763,0.01650100015103817,9717554,0.0,0.0
2024-06-14 00:00:00+00:00,0.01650100015103817,0.016790000721812248,0.013567999936640263,0.01671000011265278,8608060,0.0,0.0
2024-06-15 00:00:00+00:00,0.01671000011265278,0.016993999481201172,0.014812000095844269,0.015785999596118927,8652614,0.0,0.0
2024-06-16 00:00:00+00:00,0.015785999596118927,0.016416000202298164,0.01532800029963255,0.015761999413371086,8737550,0.0,0.0
2024-06-17 00:00:00+00:00,0.015761999413371086,0.01825300045311451,0.015273000113666058,0.016050999984145164,6944439,0.0,0.0
2024-06-18 00:00:00+00:00,0.016050999984145164,0.016193000599741936,0.014022000133991241,0.015285000205039978,403128,0.0,0.0
2024-06-19 00:00:00+00:00,0.015285000205039978,0.015897000208497047,0.01410599984228611,0.014588999561965466,3435539,0.0,0.0
2024-06-20 00:00:00+00:00,0.014588999561965466,0.01514699961990118,0.01423799991607666,0.014601999893784523,5765246,0.0,0.0
2024-06-21 00:00:00+00:00,0.014601999893784523,0.014744999818503857,0.012165999971330166,0.01296900026500225,3111893,0.0,0.0
2024-06-22 00:00:00+00:00,0.01296900026500225,0.014038999564945698,0.011866999790072441,0.012927000410854816,1373191,0.0,0.0
2024-06-23 00:00:00+00:00,0.012927000410854816,0.014547999948263168,0.011892000213265419,0.013651000335812569,5435596,0.0,0.0
2024-06-24 00:00:00+00:00,0.013651000335812569,0.01650499925017357,0.013032999821007252,0.0160520002245903,5774917,0.0,0.0
2024-06-25 00:00:00+00:00,0.0160520002245903,0.018813999369740486,0.015786999836564064,0.01787799969315529,7676881,0.0,0.0
2024-06-26 00:00:00+00:00,0.01787799969315529,0.020979000255465508,0.016586000099778175,0.018874000757932663,7123746,0.0,0.0
2024-06-27 00:00:00+00:00,0.018874000757932663,0.01944899931550026,0.015552000142633915,0.01620600000023842,6831798,0.0,0.0
2024-06-28 00:00:00+00:00,0.01620600000023842,0.0175160001963377,0.013079999946057796,0.01575399935245514,6561612,0.0,0.0
2024-06-29 00:00:00+00:00,0.01575399935245514,0.016440000385046005,0.015406999737024307,0.015957999974489212,6589677,0.0,0.0
2024-06-30 00:00:00+00:00,0.015957999974489212,0.016140999272465706,0.015283999964594841,0.015585999935865402,6826409,0.0,0.0
2024-07-01 00:00:00+00:00,0.015585999935865402,0.018185000866651535,0.015585999935865402,0.01752300001680851,7248218,0.0,0.0
2024-07-02 00:00:00+00:00,0.01752300001680851,0.021705999970436096,0.016630999743938446,0.017335999757051468,10168679,0.0,0.0
2024-07-03 00:00:00+00:00,0.017335999757051468,0.017802000045776367,0.015982000157237053,0.01672999933362007,7145594,0.0,0.0
2024-07-04 00:00:00+00:00,0.01672999933362007,0.017427999526262283,0.014427999965846539,0.015394000336527824,5980249,0.0,0.0
2024-07-05 00:00:00+00:00,0.015394000336527824,0.015549999661743641,0.010370999574661255,0.012954000383615494,4109691,0.0,0.0
2024-07-06 00:00:00+00:00,0.012954000383615494,0.013530000112950802,0.011371999979019165,0.01208100002259016,3706845,0.0,0.0
2024-07-07 00:00:00+00:00,0.01208100002259016,0.012714999727904797,0.011486000381410122,0.011890999972820282,4118295,0.0,0.0
2024-07-08 00:00:00+00:00,0.011890999972820282,0.013164999894797802,0.010575000196695328,0.011727999895811081,4936744,0.0,0.0
2024-07-09 00:00:00+00:00,0.011727999895811081,0.011870999820530415,0.008704000152647495,0.01030299998819828,4720160,0.0,0.0
2024-07-10 00:00:00+00:00,0.01030299998819828,0.011752000078558922,0.008434000425040722,0.011594999581575394,4422436,0.0,0.0
2024-07-11 00:00:00+00:00,0.011594999581575394,0.01309600006788969,0.010634999722242355,0.011957000009715557,5072384,0.0,0.0
2024-07-12 00:00:00+00:00,0.011957000009715557,0.012122999876737595,0.010750999674201012,0.011695999652147293,5121210,0.0,0.0
2024-07-13 00:00:00+00:00,0.011695999652147293,0.013251000083982944,0.011501000262796879,0.013027999550104141,5256622,0.0,0.0
