TIMESTAMP,SHRIMP34540_OPEN_PRICE_USD,SHRIMP34540_HIGH_PRICE_USD,SHRIMP34540_LOW_PRICE_USD,SHRIMP34540_CLOSE_PRICE_USD,SHRIMP34540_VOLUME_USD,SHRIMP34540_DIVIDENDS_USD,SHRIMP34540_STOCK_SPLITS_USD
2025-01-13 00:00:00+00:00,0.00019700000120792538,0.00020399999630171806,0.00016999999934341758,0.0001939999929163605,6216,0.0,0.0
2025-01-14 00:00:00+00:00,0.0001939999929163605,0.00019500000053085387,0.00016799999866634607,0.00016900000628083944,4099,0.0,0.0
2025-01-15 00:00:00+00:00,0.00016900000628083944,0.0002229999954579398,0.00016900000628083944,0.00022000000171829015,6282,0.0,0.0
2025-01-16 00:00:00+00:00,0.00022000000171829015,0.00024300000222865492,0.00021399999968707561,0.00023600000713486224,3356,0.0,0.0
2025-01-17 00:00:00+00:00,0.00023600000713486224,0.00024500000290572643,0.00023099999816622585,0.00023299999884329736,3592,0.0,0.0
2025-01-18 00:00:00+00:00,0.00023299999884329736,0.0002789999998640269,0.00023099999816622585,0.0002739999908953905,5932,0.0,0.0
2025-01-19 00:00:00+00:00,0.0002739999908953905,0.0002739999908953905,0.0001610000035725534,0.0001849999971454963,8560,0.0,0.0
2025-01-20 00:00:00+00:00,0.0001849999971454963,0.00021100000594742596,0.00018200000340584666,0.00019500000053085387,1784,0.0,0.0
2025-01-21 00:00:00+00:00,0.00019500000053085387,0.0002010000025620684,0.00017699999443721026,0.0001849999971454963,2056,0.0,0.0
2025-01-22 00:00:00+00:00,0.0001849999971454963,0.00020199999562464654,0.0001849999971454963,0.00018600000475998968,3242,0.0,0.0
2025-01-23 00:00:00+00:00,0.00018600000475998968,0.00018600000475998968,0.00016900000628083944,0.00016900000628083944,4267,0.0,0.0
2025-01-24 00:00:00+00:00,0.00016900000628083944,0.00017499999376013875,0.00014000000373926014,0.00014400000509340316,6570,0.0,0.0
2025-01-25 00:00:00+00:00,0.00014400000509340316,0.00015300000086426735,0.00013899999612476677,0.00014400000509340316,3249,0.0,0.0
2025-01-26 00:00:00+00:00,0.00014400000509340316,0.00014699999883305281,0.00014200000441633165,0.00014200000441633165,431,0.0,0.0
2025-01-27 00:00:00+00:00,0.00014200000441633165,0.0001849999971454963,0.00012799999967683107,0.00018400000408291817,5548,0.0,0.0
2025-01-28 00:00:00+00:00,0.00018400000408291817,0.00018400000408291817,0.00017100000695791095,0.00017299999308306724,1700,0.0,0.0
2025-01-29 00:00:00+00:00,0.00017299999308306724,0.00018099999579135329,0.00015700000221841037,0.00015999999595806003,7141,0.0,0.0
2025-01-30 00:00:00+00:00,0.00015999999595806003,0.00016999999934341758,0.00015999999595806003,0.00016900000628083944,290,0.0,0.0
2025-01-31 00:00:00+00:00,0.00016900000628083944,0.00016900000628083944,0.00014099999680183828,0.00014200000441633165,6021,0.0,0.0
2025-02-01 00:00:00+00:00,0.00014200000441633165,0.00014200000441633165,0.00012399999832268804,0.00012399999832268804,8424,0.0,0.0
2025-02-02 00:00:00+00:00,0.00012399999832268804,0.00012700000661425292,0.00011200000153621659,0.0001140000022132881,3926,0.0,0.0
2025-02-03 00:00:00+00:00,0.0001140000022132881,0.00011999999696854502,0.00010399999882793054,0.00011999999696854502,189,0.0,0.0
2025-02-04 00:00:00+00:00,0.00011999999696854502,0.00012099999730708078,0.0001140000022132881,0.00011700000322889537,536,0.0,0.0
2025-02-05 00:00:00+00:00,0.00011700000322889537,0.00011899999663000926,0.00011600000289035961,0.00011700000322889537,1602,0.0,0.0
2025-02-06 00:00:00+00:00,0.00011700000322889537,0.0001230000052601099,0.00011500000255182385,0.00011500000255182385,3711,0.0,0.0
2025-02-07 00:00:00+00:00,0.00011500000255182385,0.00017699999443721026,0.00011500000255182385,0.00016900000628083944,8796,0.0,0.0
2025-02-08 00:00:00+00:00,0.00016900000628083944,0.00017299999308306724,0.00016599999798927456,0.00016799999866634607,1253,0.0,0.0
2025-02-09 00:00:00+00:00,0.00016799999866634607,0.00017600000137463212,0.0001340000017080456,0.0001340000017080456,6061,0.0,0.0
2025-02-10 00:00:00+00:00,0.0001340000017080456,0.00014000000373926014,0.0001340000017080456,0.0001340000017080456,1613,0.0,0.0
2025-02-11 00:00:00+00:00,0.0001340000017080456,0.00013800000306218863,0.0001320000010309741,0.0001320000010309741,938,0.0,0.0
2025-02-12 00:00:00+00:00,0.0001320000010309741,0.00013299999409355223,0.0001230000052601099,0.00012399999832268804,146,0.0,0.0
2025-02-13 00:00:00+00:00,0.00012399999832268804,0.00012399999832268804,0.00012099999730708078,0.0001230000052601099,219,0.0,0.0
2025-02-14 00:00:00+00:00,0.0001230000052601099,0.00012799999967683107,0.0001230000052601099,0.00012599999899975955,73,0.0,0.0
2025-02-15 00:00:00+00:00,0.00012599999899975955,0.00012599999899975955,0.00012099999730708078,0.00012099999730708078,245,0.0,0.0
2025-02-16 00:00:00+00:00,0.00012099999730708078,0.00012199999764561653,0.00011999999696854502,0.00011999999696854502,384,0.0,0.0
2025-02-17 00:00:00+00:00,0.00011999999696854502,0.00011999999696854502,0.00011300000187475234,0.00011300000187475234,47,0.0,0.0
2025-02-18 00:00:00+00:00,0.00011300000187475234,0.00011300000187475234,0.00011100000119768083,0.00011100000119768083,37,0.0,0.0
2025-02-19 00:00:00+00:00,0.00011100000119768083,0.00011100000119768083,9.999999747378752e-05,0.00010099999781232327,793,0.0,0.0
2025-02-20 00:00:00+00:00,0.00010099999781232327,0.00010699999984353781,0.00010099999781232327,0.00010699999984353781,272,0.0,0.0
2025-02-21 00:00:00+00:00,0.00010699999984353781,0.00011100000119768083,0.00010599999950500205,0.00010800000018207356,613,0.0,0.0
2025-02-22 00:00:00+00:00,0.00010800000018207356,0.0001140000022132881,0.00010800000018207356,0.0001140000022132881,282,0.0,0.0
2025-02-23 00:00:00+00:00,0.0001140000022132881,0.0001140000022132881,0.00011100000119768083,0.00011100000119768083,178,0.0,0.0
2025-02-24 00:00:00+00:00,0.00011100000119768083,0.00011100000119768083,9.699999645818025e-05,9.699999645818025e-05,716,0.0,0.0
2025-02-25 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,7.999999797903001e-05,7.999999797903001e-05,907,0.0,0.0
2025-02-26 00:00:00+00:00,7.999999797903001e-05,7.999999797903001e-05,7.300000288523734e-05,7.300000288523734e-05,150,0.0,0.0
2025-02-27 00:00:00+00:00,7.300000288523734e-05,7.599999662488699e-05,7.300000288523734e-05,7.500000356230885e-05,24,0.0,0.0
2025-02-28 00:00:00+00:00,7.500000356230885e-05,7.599999662488699e-05,7.200000254670158e-05,7.599999662488699e-05,540,0.0,0.0
2025-03-01 00:00:00+00:00,7.599999662488699e-05,8.199999865610152e-05,7.599999662488699e-05,8.099999831756577e-05,263,0.0,0.0
2025-03-02 00:00:00+00:00,8.099999831756577e-05,9.699999645818025e-05,8.099999831756577e-05,9.699999645818025e-05,1111,0.0,0.0
2025-03-03 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,7.999999797903001e-05,7.999999797903001e-05,243,0.0,0.0
2025-03-04 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.699999696342275e-05,7.999999797903001e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,7.999999797903001e-05,7.999999797903001e-05,7.699999696342275e-05,7.699999696342275e-05,524,0.0,0.0
2025-03-06 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,7.699999696342275e-05,7.79999973019585e-05,0,0.0,0.0
2025-03-07 00:00:00+00:00,7.79999973019585e-05,7.899999764049426e-05,7.500000356230885e-05,7.899999764049426e-05,0,0.0,0.0
2025-03-08 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,7.100000220816582e-05,7.100000220816582e-05,0,0.0,0.0
2025-03-09 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.199999916134402e-05,6.199999916134402e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,5.700000110664405e-05,6.0999998822808266e-05,5.500000042957254e-05,6.0999998822808266e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,6.0999998822808266e-05,6.0999998822808266e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,6.0999998822808266e-05,6.500000017695129e-05,6.0999998822808266e-05,6.0999998822808266e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,6.0999998822808266e-05,6.600000051548705e-05,6.0999998822808266e-05,6.600000051548705e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,6.600000051548705e-05,7.100000220816582e-05,6.600000051548705e-05,7.100000220816582e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.399999983841553e-05,6.399999983841553e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.400000009103678e-05,5.400000009103678e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,5.400000009103678e-05,5.500000042957254e-05,0,0.0,0.0
2025-03-20 00:00:00+00:00,5.500000042957254e-05,5.8000001445179805e-05,5.500000042957254e-05,5.6000000768108293e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,5.6000000768108293e-05,5.700000110664405e-05,0,0.0,0.0
2025-03-22 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,5.700000110664405e-05,5.8000001445179805e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,5.8000001445179805e-05,6.199999916134402e-05,5.8000001445179805e-05,6.0999998822808266e-05,0,0.0,0.0
2025-03-24 00:00:00+00:00,6.0999998822808266e-05,7.300000288523734e-05,6.0999998822808266e-05,7.200000254670158e-05,1028,0.0,0.0
2025-03-25 00:00:00+00:00,7.200000254670158e-05,7.599999662488699e-05,7.200000254670158e-05,7.599999662488699e-05,0,0.0,0.0
2025-03-26 00:00:00+00:00,7.599999662488699e-05,7.79999973019585e-05,7.400000322377309e-05,7.500000356230885e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,7.500000356230885e-05,7.699999696342275e-05,7.500000356230885e-05,7.699999696342275e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,6.0999998822808266e-05,6.299999949987978e-05,0,0.0,0.0
2025-03-29 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,6.199999916134402e-05,6.299999949987978e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,6.299999949987978e-05,6.500000017695129e-05,6.299999949987978e-05,6.500000017695129e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,6.500000017695129e-05,6.800000119255856e-05,6.399999983841553e-05,6.800000119255856e-05,433,0.0,0.0
2025-04-01 00:00:00+00:00,6.800000119255856e-05,7.300000288523734e-05,6.800000119255856e-05,7.200000254670158e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,6.900000153109431e-05,6.900000153109431e-05,433,0.0,0.0
2025-04-03 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.600000051548705e-05,6.70000008540228e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,6.70000008540228e-05,7.300000288523734e-05,6.70000008540228e-05,7.200000254670158e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-07 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,5.999999848427251e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-08 00:00:00+00:00,6.399999983841553e-05,7.000000186963007e-05,6.299999949987978e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.399999983841553e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,6.399999983841553e-05,7.100000220816582e-05,6.399999983841553e-05,7.100000220816582e-05,0,0.0,0.0
2025-04-11 00:00:00+00:00,7.100000220816582e-05,8.399999933317304e-05,6.900000153109431e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-12 00:00:00+00:00,8.299999899463728e-05,9.200000204145908e-05,8.299999899463728e-05,9.100000170292333e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,9.100000170292333e-05,9.100000170292333e-05,0,0.0,0.0
2025-04-14 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.900000102585182e-05,8.900000102585182e-05,0,0.0,0.0
2025-04-15 00:00:00+00:00,8.900000102585182e-05,9.40000027185306e-05,8.70000003487803e-05,8.70000003487803e-05,0,0.0,0.0
2025-04-16 00:00:00+00:00,8.499999967170879e-05,8.600000001024455e-05,7.999999797903001e-05,8.499999967170879e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,8.499999967170879e-05,8.499999967170879e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,8.499999967170879e-05,8.499999967170879e-05,0,0.0,0.0
2025-04-19 00:00:00+00:00,8.499999967170879e-05,8.900000102585182e-05,8.499999967170879e-05,8.800000068731606e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,8.499999967170879e-05,8.499999967170879e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,8.399999933317304e-05,8.399999933317304e-05,0,0.0,0.0
2025-04-22 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,7.79999973019585e-05,8.099999831756577e-05,0,0.0,0.0
