TIMESTAMP,G_OPEN_PRICE_USD,G_HIGH_PRICE_USD,G_LOW_PRICE_USD,G_CLOSE_PRICE_USD,G_VOLUME_USD,G_DIVIDENDS_USD,G_STOCK_SPLITS_USD
2022-06-24 00:00:00+00:00,0.18987999856472015,0.19088000059127808,0.17185699939727783,0.17933499813079834,359075,0.0,0.0
2022-06-25 00:00:00+00:00,0.17933699488639832,0.184907004237175,0.17074400186538696,0.18419699370861053,168132,0.0,0.0
2022-06-26 00:00:00+00:00,0.18419800698757172,0.18917100131511688,0.17716999351978302,0.1781349927186966,110786,0.0,0.0
2022-06-27 00:00:00+00:00,0.17814600467681885,0.2052769958972931,0.17235900461673737,0.18596500158309937,131557,0.0,0.0
2022-06-28 00:00:00+00:00,0.18596699833869934,0.20546099543571472,0.17959000170230865,0.19385400414466858,305438,0.0,0.0
2022-06-29 00:00:00+00:00,0.19385699927806854,0.209073007106781,0.18738800287246704,0.18738800287246704,303989,0.0,0.0
2022-06-30 00:00:00+00:00,0.18738900125026703,0.19858600199222565,0.17129099369049072,0.19858600199222565,156843,0.0,0.0
2022-07-01 00:00:00+00:00,0.19859400391578674,0.24302099645137787,0.17916500568389893,0.21466299891471863,494895,0.0,0.0
2022-07-02 00:00:00+00:00,0.21466000378131866,0.2337220013141632,0.20416100323200226,0.21869899332523346,271282,0.0,0.0
2022-07-03 00:00:00+00:00,0.21869699656963348,0.23934100568294525,0.21637499332427979,0.22456100583076477,608866,0.0,0.0
2022-07-04 00:00:00+00:00,0.2245589941740036,0.23905900120735168,0.2210260033607483,0.23391999304294586,529249,0.0,0.0
2022-07-05 00:00:00+00:00,0.23392200469970703,0.23627200722694397,0.12514199316501617,0.1883939951658249,424665,0.0,0.0
2022-07-06 00:00:00+00:00,0.1883939951658249,0.1962990015745163,0.17753499746322632,0.19329200685024261,333656,0.0,0.0
2022-07-07 00:00:00+00:00,0.19329099357128143,0.1956920027732849,0.17305299639701843,0.18616899847984314,464142,0.0,0.0
2022-07-08 00:00:00+00:00,0.18616199493408203,0.19464600086212158,0.17897599935531616,0.19022400677204132,356966,0.0,0.0
2022-07-09 00:00:00+00:00,0.1902250051498413,0.19079600274562836,0.1863030046224594,0.18651099503040314,396343,0.0,0.0
2022-07-10 00:00:00+00:00,0.18651099503040314,0.19773800671100616,0.18384699523448944,0.18756699562072754,1051183,0.0,0.0
2022-07-11 00:00:00+00:00,0.18756599724292755,0.18837299942970276,0.17802199721336365,0.18231099843978882,489225,0.0,0.0
2022-07-12 00:00:00+00:00,0.18231099843978882,0.18286000192165375,0.17248499393463135,0.17793700098991394,461991,0.0,0.0
2022-07-13 00:00:00+00:00,0.17793700098991394,0.18591399490833282,0.17734600603580475,0.18486499786376953,610336,0.0,0.0
2022-07-14 00:00:00+00:00,0.1848669946193695,0.20059500634670258,0.1758739948272705,0.19696399569511414,682723,0.0,0.0
2022-07-15 00:00:00+00:00,0.19696000218391418,0.20073799788951874,0.19543999433517456,0.19690799713134766,702559,0.0,0.0
2022-07-16 00:00:00+00:00,0.19690799713134766,0.19874800741672516,0.1910330057144165,0.19794200360774994,571929,0.0,0.0
2022-07-17 00:00:00+00:00,0.19794300198554993,0.19853800535202026,0.18851399421691895,0.19631700217723846,692245,0.0,0.0
2022-07-18 00:00:00+00:00,0.1963150054216385,0.1963150054216385,0.1889519989490509,0.19256700575351715,692539,0.0,0.0
2022-07-19 00:00:00+00:00,0.19256800413131714,0.1988620012998581,0.1873839944601059,0.1904830038547516,610804,0.0,0.0
2022-07-20 00:00:00+00:00,0.19047699868679047,0.20128700137138367,0.19039499759674072,0.19750599563121796,769024,0.0,0.0
2022-07-21 00:00:00+00:00,0.197503000497818,0.19941599667072296,0.19429799914360046,0.19751299917697906,616694,0.0,0.0
2022-07-22 00:00:00+00:00,0.19751299917697906,0.1976650059223175,0.19002699851989746,0.19444899260997772,597538,0.0,0.0
2022-07-23 00:00:00+00:00,0.19444899260997772,0.19890299439430237,0.19159400463104248,0.19352200627326965,526881,0.0,0.0
2022-07-24 00:00:00+00:00,0.19352200627326965,0.197952002286911,0.1922380030155182,0.19688700139522552,578725,0.0,0.0
2022-07-25 00:00:00+00:00,0.19688700139522552,0.19935700297355652,0.19279800355434418,0.19752100110054016,636365,0.0,0.0
2022-07-26 00:00:00+00:00,0.19752199947834015,0.2026430070400238,0.19641399383544922,0.20003800094127655,880680,0.0,0.0
