TIMESTAMP,QBIT_OPEN_PRICE_USD,QBIT_HIGH_PRICE_USD,QBIT_LOW_PRICE_USD,QBIT_CLOSE_PRICE_USD,QBIT_VOLUME_USD,QBIT_DIVIDENDS_USD,QBIT_STOCK_SPLITS_USD
2021-06-19 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,56873,0.0,0.0
2021-06-20 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,33708,0.0,0.0
2021-06-21 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,16768,0.0,0.0
2021-06-22 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,18629,0.0,0.0
2021-06-23 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,18795,0.0,0.0
2021-06-24 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,24683,0.0,0.0
2021-06-25 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,24039,0.0,0.0
2021-06-26 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,12977,0.0,0.0
2021-06-27 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,9679,0.0,0.0
2021-06-28 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,9194,0.0,0.0
2021-06-29 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,11084,0.0,0.0
2021-06-30 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,9932,0.0,0.0
2021-07-01 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,7934,0.0,0.0
2021-07-02 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,9232,0.0,0.0
2021-07-03 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,8044,0.0,0.0
2021-07-04 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,7770,0.0,0.0
2021-07-05 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,7630,0.0,0.0
2021-07-06 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,10848,0.0,0.0
2021-07-07 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,14680,0.0,0.0
2021-07-08 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,18746,0.0,0.0
2021-07-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,15538,0.0,0.0
2021-07-10 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,5115,0.0,0.0
2021-07-11 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,4403,0.0,0.0
2021-07-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,6279,0.0,0.0
2021-07-13 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,7042,0.0,0.0
2021-07-14 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,4238,0.0,0.0
2021-07-15 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,7195,0.0,0.0
2021-07-16 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,7396,0.0,0.0
2021-07-17 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-07-18 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-07-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,0,0.0,0.0
2021-07-20 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,6861,0.0,0.0
2021-07-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,6166,0.0,0.0
2021-07-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,5309,0.0,0.0
2021-07-23 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,9034,0.0,0.0
2021-07-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,18081,0.0,0.0
2021-07-25 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,26624,0.0,0.0
2021-07-26 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,22343,0.0,0.0
2021-07-27 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,29096,0.0,0.0
2021-07-28 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,96279,0.0,0.0
2021-07-29 00:00:00+00:00,6.000000212225132e-06,1.8999999156221747e-05,6.000000212225132e-06,1.4999999621068127e-05,853972,0.0,0.0
2021-07-30 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,9.000000318337698e-06,9.000000318337698e-06,958721,0.0,0.0
2021-07-31 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,212774,0.0,0.0
2021-08-01 00:00:00+00:00,9.000000318337698e-06,1.8000000636675395e-05,9.000000318337698e-06,1.2000000424450263e-05,468555,0.0,0.0
2021-08-02 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,469638,0.0,0.0
2021-08-03 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,103804,0.0,0.0
2021-08-04 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,67937,0.0,0.0
2021-08-05 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,58865,0.0,0.0
2021-08-06 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,72495,0.0,0.0
2021-08-07 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,72861,0.0,0.0
2021-08-08 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,60086,0.0,0.0
2021-08-09 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,46487,0.0,0.0
2021-08-10 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,32128,0.0,0.0
2021-08-11 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,39393,0.0,0.0
2021-08-12 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,43905,0.0,0.0
2021-08-13 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,48308,0.0,0.0
2021-08-14 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.4000000192027073e-05,103200,0.0,0.0
2021-08-15 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.5999999959603883e-05,152961,0.0,0.0
2021-08-16 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.8999999156221747e-05,203847,0.0,0.0
2021-08-17 00:00:00+00:00,1.8999999156221747e-05,2.4000000848900527e-05,1.8999999156221747e-05,2.2000000171829015e-05,243001,0.0,0.0
2021-08-18 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.4000000848900527e-05,186106,0.0,0.0
2021-08-19 00:00:00+00:00,2.4000000848900527e-05,2.9000000722589903e-05,2.4000000848900527e-05,2.8000000384054147e-05,178852,0.0,0.0
2021-08-20 00:00:00+00:00,2.8000000384054147e-05,3.199999991920777e-05,2.8000000384054147e-05,3.199999991920777e-05,270068,0.0,0.0
2021-08-21 00:00:00+00:00,3.199999991920777e-05,4.5000000682193786e-05,3.099999958067201e-05,4.3000000005122274e-05,454606,0.0,0.0
2021-08-22 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,3.300000025774352e-05,3.5000000934815034e-05,627294,0.0,0.0
2021-08-23 00:00:00+00:00,3.5000000934815034e-05,4.199999966658652e-05,3.5000000934815034e-05,4.099999932805076e-05,487093,0.0,0.0
2021-08-24 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.600000127335079e-05,3.600000127335079e-05,191587,0.0,0.0
2021-08-25 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7999998312443495e-05,121886,0.0,0.0
2021-08-26 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,2.9999999242136255e-05,3.099999958067201e-05,153789,0.0,0.0
2021-08-27 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,2.9999999242136255e-05,2.9999999242136255e-05,167804,0.0,0.0
2021-08-28 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.5999999706982635e-05,2.5999999706982635e-05,141578,0.0,0.0
2021-08-29 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.4000000848900527e-05,2.5999999706982635e-05,186059,0.0,0.0
2021-08-30 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,171606,0.0,0.0
2021-08-31 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,106995,0.0,0.0
2021-09-01 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.300000051036477e-05,2.499999936844688e-05,63574,0.0,0.0
2021-09-02 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,41574,0.0,0.0
2021-09-03 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.499999936844688e-05,64916,0.0,0.0
2021-09-04 00:00:00+00:00,2.499999936844688e-05,2.9000000722589903e-05,2.499999936844688e-05,2.9000000722589903e-05,104379,0.0,0.0
2021-09-05 00:00:00+00:00,2.9000000722589903e-05,3.300000025774352e-05,2.8000000384054147e-05,3.300000025774352e-05,146053,0.0,0.0
2021-09-06 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,157361,0.0,0.0
2021-09-07 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.499999936844688e-05,2.5999999706982635e-05,96677,0.0,0.0
2021-09-08 00:00:00+00:00,2.5999999706982635e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.9000000722589903e-05,102157,0.0,0.0
2021-09-09 00:00:00+00:00,2.9000000722589903e-05,3.300000025774352e-05,2.8000000384054147e-05,3.199999991920777e-05,137069,0.0,0.0
2021-09-10 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.9000000722589903e-05,2.9999999242136255e-05,121205,0.0,0.0
2021-09-11 00:00:00+00:00,2.9999999242136255e-05,6.600000051548705e-05,2.9999999242136255e-05,5.999999848427251e-05,957815,0.0,0.0
2021-09-12 00:00:00+00:00,5.999999848427251e-05,9.500000305706635e-05,5.2999999752501026e-05,9.200000204145908e-05,1837537,0.0,0.0
2021-09-13 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,7.100000220816582e-05,7.699999696342275e-05,1404095,0.0,0.0
2021-09-14 00:00:00+00:00,7.699999696342275e-05,0.00012199999764561653,7.599999662488699e-05,0.00012199999764561653,1238423,0.0,0.0
2021-09-15 00:00:00+00:00,0.00012199999764561653,0.00015100000018719584,0.00011899999663000926,0.00013899999612476677,2089909,0.0,0.0
2021-09-16 00:00:00+00:00,0.00013899999612476677,0.00013899999612476677,9.600000339560211e-05,9.7999996796716e-05,2083341,0.0,0.0
2021-09-17 00:00:00+00:00,9.7999996796716e-05,9.999999747378752e-05,7.500000356230885e-05,7.500000356230885e-05,1003815,0.0,0.0
2021-09-18 00:00:00+00:00,7.500000356230885e-05,8.800000068731606e-05,7.500000356230885e-05,8.70000003487803e-05,590649,0.0,0.0
2021-09-19 00:00:00+00:00,8.70000003487803e-05,8.800000068731606e-05,7.999999797903001e-05,8.70000003487803e-05,353973,0.0,0.0
2021-09-20 00:00:00+00:00,8.70000003487803e-05,8.800000068731606e-05,7.300000288523734e-05,7.400000322377309e-05,259411,0.0,0.0
2021-09-21 00:00:00+00:00,7.400000322377309e-05,7.79999973019585e-05,6.600000051548705e-05,6.600000051548705e-05,264713,0.0,0.0
2021-09-22 00:00:00+00:00,6.600000051548705e-05,8.499999967170879e-05,6.600000051548705e-05,8.499999967170879e-05,321463,0.0,0.0
2021-09-23 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,7.79999973019585e-05,7.899999764049426e-05,321204,0.0,0.0
2021-09-24 00:00:00+00:00,7.899999764049426e-05,7.999999797903001e-05,7.000000186963007e-05,7.300000288523734e-05,192250,0.0,0.0
2021-09-25 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.100000220816582e-05,7.300000288523734e-05,107750,0.0,0.0
2021-09-26 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,6.600000051548705e-05,7.100000220816582e-05,134390,0.0,0.0
2021-09-27 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.800000119255856e-05,6.900000153109431e-05,132396,0.0,0.0
2021-09-28 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.600000051548705e-05,6.70000008540228e-05,110042,0.0,0.0
2021-09-29 00:00:00+00:00,6.70000008540228e-05,7.999999797903001e-05,6.70000008540228e-05,7.79999973019585e-05,148655,0.0,0.0
2021-09-30 00:00:00+00:00,7.79999973019585e-05,8.299999899463728e-05,7.699999696342275e-05,8.299999899463728e-05,154421,0.0,0.0
2021-10-01 00:00:00+00:00,8.299999899463728e-05,9.899999713525176e-05,8.199999865610152e-05,9.899999713525176e-05,204153,0.0,0.0
2021-10-02 00:00:00+00:00,9.899999713525176e-05,0.00013000000035390258,9.7999996796716e-05,0.00011300000187475234,708995,0.0,0.0
2021-10-03 00:00:00+00:00,0.00011300000187475234,0.00012700000661425292,0.00011100000119768083,0.00012700000661425292,841178,0.0,0.0
2021-10-04 00:00:00+00:00,0.00012700000661425292,0.0001500000071246177,0.00012399999832268804,0.0001500000071246177,974486,0.0,0.0
2021-10-05 00:00:00+00:00,0.0001500000071246177,0.00024900000425986946,0.0001500000071246177,0.0002099999983329326,3148297,0.0,0.0
2021-10-06 00:00:00+00:00,0.0002099999983329326,0.0002119999990100041,0.00018400000408291817,0.0002099999983329326,2991595,0.0,0.0
2021-10-07 00:00:00+00:00,0.0002099999983329326,0.0002410000015515834,0.00020599999697878957,0.00022899999748915434,1261960,0.0,0.0
2021-10-08 00:00:00+00:00,0.00022899999748915434,0.00023799999326001853,0.00018899999849963933,0.00020300000323913991,1411303,0.0,0.0
2021-10-09 00:00:00+00:00,0.00020300000323913991,0.00020900000527035445,0.00018200000340584666,0.00020599999697878957,1284283,0.0,0.0
2021-10-10 00:00:00+00:00,0.00020599999697878957,0.00020700000459328294,0.00019500000053085387,0.00019500000053085387,755895,0.0,0.0
2021-10-11 00:00:00+00:00,0.00019500000053085387,0.00020500000391621143,0.00018600000475998968,0.00018899999849963933,641364,0.0,0.0
2021-10-12 00:00:00+00:00,0.00018899999849963933,0.00021399999968707561,0.00018000000272877514,0.00020799999765586108,721113,0.0,0.0
2021-10-13 00:00:00+00:00,0.00020799999765586108,0.0002589999930933118,0.00020799999765586108,0.0002589999930933118,886281,0.0,0.0
2021-10-14 00:00:00+00:00,0.0002589999930933118,0.0003389999910723418,0.0002589999930933118,0.00029200001154094934,1959801,0.0,0.0
2021-10-15 00:00:00+00:00,0.00029200001154094934,0.0003650000144261867,0.0002880000101868063,0.0003650000144261867,2276726,0.0,0.0
2021-10-16 00:00:00+00:00,0.0003650000144261867,0.0004039999912492931,0.0003319999959785491,0.00038300000596791506,2481350,0.0,0.0
2021-10-17 00:00:00+00:00,0.00038300000596791506,0.00042600001324899495,0.000375000003259629,0.0004030000127386302,2929371,0.0,0.0
2021-10-18 00:00:00+00:00,0.0004030000127386302,0.0004090000002179295,0.0003319999959785491,0.00036100001307204366,2498231,0.0,0.0
2021-10-19 00:00:00+00:00,0.00036199999158270657,0.0003699999942909926,0.000291000003926456,0.00029799999902024865,2224303,0.0,0.0
2021-10-20 00:00:00+00:00,0.000299000006634742,0.0003209999995306134,0.0002899999963119626,0.0003209999995306134,1589711,0.0,0.0
2021-10-21 00:00:00+00:00,0.0003209999995306134,0.0003209999995306134,0.0001630000042496249,0.00026000000070780516,2464316,0.0,0.0
2021-10-22 00:00:00+00:00,0.00026000000070780516,0.00027600000612437725,0.0002390000008745119,0.00024199999461416155,2454693,0.0,0.0
2021-10-23 00:00:00+00:00,0.00024199999461416155,0.00024399999529123306,0.0002280000044265762,0.0002280000044265762,888769,0.0,0.0
2021-10-24 00:00:00+00:00,0.0002280000044265762,0.0002300000051036477,0.00019799999427050352,0.00021600000036414713,940283,0.0,0.0
2021-10-25 00:00:00+00:00,0.00021600000036414713,0.0002749999985098839,0.00021499999274965376,0.0002690000110305846,1079669,0.0,0.0
2021-10-26 00:00:00+00:00,0.0002690000110305846,0.00027200000477023423,0.00024199999461416155,0.00024399999529123306,861805,0.0,0.0
2021-10-27 00:00:00+00:00,0.00024399999529123306,0.00024500000290572643,0.00019799999427050352,0.0002099999983329326,866777,0.0,0.0
2021-10-28 00:00:00+00:00,0.0002099999983329326,0.00023200000578071922,0.00020900000527035445,0.00022699999681208283,891808,0.0,0.0
2021-10-29 00:00:00+00:00,0.00022699999681208283,0.00022899999748915434,0.00021300000662449747,0.0002229999954579398,670835,0.0,0.0
2021-10-30 00:00:00+00:00,0.0002229999954579398,0.00023499999952036887,0.00021800000104121864,0.00023099999816622585,709473,0.0,0.0
2021-10-31 00:00:00+00:00,0.00023099999816622585,0.00025499999173916876,0.00023099999816622585,0.00025499999173916876,713507,0.0,0.0
2021-11-01 00:00:00+00:00,0.00025499999173916876,0.00029600001289509237,0.00025400001322850585,0.00029600001289509237,887068,0.0,0.0
2021-11-02 00:00:00+00:00,0.00029600001289509237,0.00033099998836405575,0.0002849999873433262,0.0003239999932702631,1061351,0.0,0.0
2021-11-03 00:00:00+00:00,0.00032500000088475645,0.0003260000084992498,0.00030300000798888505,0.000307999987853691,1030259,0.0,0.0
2021-11-04 00:00:00+00:00,0.000307999987853691,0.000307999987853691,0.0002749999985098839,0.0002840000088326633,779908,0.0,0.0
2021-11-05 00:00:00+00:00,0.0002840000088326633,0.000295000005280599,0.00023700000019744039,0.00026599998818710446,1060744,0.0,0.0
2021-11-06 00:00:00+00:00,0.00026599998818710446,0.0002730000123847276,0.0002519999979995191,0.00026599998818710446,1029784,0.0,0.0
2021-11-07 00:00:00+00:00,0.00026599998818710446,0.0002809999859891832,0.0002570000069681555,0.00026199998683296144,671846,0.0,0.0
2021-11-08 00:00:00+00:00,0.0002629999944474548,0.0002789999998640269,0.0002530000056140125,0.0002789999998640269,709297,0.0,0.0
2021-11-09 00:00:00+00:00,0.0002789999998640269,0.00033000000985339284,0.0002789999998640269,0.0003279999946244061,1079053,0.0,0.0
2021-11-10 00:00:00+00:00,0.0003279999946244061,0.00033999999868683517,0.00028199999360367656,0.00028700000257231295,1288533,0.0,0.0
2021-11-11 00:00:00+00:00,0.00028700000257231295,0.0003150000120513141,0.0002859999949578196,0.0003129999968223274,907385,0.0,0.0
2021-11-12 00:00:00+00:00,0.0003129999968223274,0.00031800000579096377,0.000295000005280599,0.0003000000142492354,595877,0.0,0.0
2021-11-13 00:00:00+00:00,0.0003000000142492354,0.0003260000084992498,0.000299000006634742,0.00032500000088475645,520779,0.0,0.0
2021-11-14 00:00:00+00:00,0.00032500000088475645,0.00033400001120753586,0.00031599999056197703,0.0003220000071451068,513572,0.0,0.0
2021-11-15 00:00:00+00:00,0.0003220000071451068,0.00032500000088475645,0.00027799999224953353,0.00027799999224953353,735020,0.0,0.0
2021-11-16 00:00:00+00:00,0.00027799999224953353,0.0002800000074785203,0.00024300000222865492,0.0002460000105202198,724718,0.0,0.0
2021-11-17 00:00:00+00:00,0.0002460000105202198,0.00025099999038502574,0.00023700000019744039,0.00024500000290572643,562324,0.0,0.0
2021-11-18 00:00:00+00:00,0.00024500000290572643,0.0002579999854788184,0.0002300000051036477,0.0002300000051036477,439525,0.0,0.0
2021-11-19 00:00:00+00:00,0.00023099999816622585,0.00026599998818710446,0.00023099999816622585,0.0002610000083222985,437222,0.0,0.0
2021-11-20 00:00:00+00:00,0.0002610000083222985,0.0002840000088326633,0.00026000000070780516,0.00028300000121816993,513353,0.0,0.0
2021-11-21 00:00:00+00:00,0.00028300000121816993,0.00032500000088475645,0.00028199999360367656,0.0003239999932702631,886726,0.0,0.0
2021-11-22 00:00:00+00:00,0.0003239999932702631,0.00034500000765547156,0.00030399998649954796,0.0003420000139158219,1469761,0.0,0.0
2021-11-23 00:00:00+00:00,0.0003420000139158219,0.0004149999876972288,0.0003389999910723418,0.00039000000106170774,2490921,0.0,0.0
2021-11-24 00:00:00+00:00,0.00038899999344721437,0.0004600000102072954,0.00038400001358240843,0.0003859999997075647,1522074,0.0,0.0
2021-11-25 00:00:00+00:00,0.00042600001324899495,0.0005910000181756914,0.0004250000056345016,0.0004799999878741801,1348003,0.0,0.0
2021-11-26 00:00:00+00:00,0.0005300000193528831,0.0005879999953322113,0.00040499999886378646,0.000506000011228025,4008346,0.0,0.0
2021-11-27 00:00:00+00:00,0.0005050000036135316,0.0006220000213943422,0.0004910000134259462,0.000547999981790781,3282861,0.0,0.0
2021-11-28 00:00:00+00:00,0.000547999981790781,0.0006319999811239541,0.000539999979082495,0.000582000007852912,2673466,0.0,0.0
2021-11-29 00:00:00+00:00,0.000582000007852912,0.0006130000110715628,0.000539999979082495,0.0005610000225715339,2434923,0.0,0.0
2021-11-30 00:00:00+00:00,0.0005610000225715339,0.0005729999975301325,0.0004450000124052167,0.00046499999007210135,2481514,0.0,0.0
2021-12-01 00:00:00+00:00,0.00046400001156143844,0.0005070000188425183,0.0004600000102072954,0.00048099999548867345,3372441,0.0,0.0
2021-12-02 00:00:00+00:00,0.0004799999878741801,0.0005740000051446259,0.0004619999963324517,0.0005660000024363399,2750600,0.0,0.0
2021-12-03 00:00:00+00:00,0.0005660000024363399,0.0005719999899156392,0.000514000013936311,0.0005249999812804163,1853668,0.0,0.0
2021-12-04 00:00:00+00:00,0.0005249999812804163,0.0005280000041238964,0.00041199999395757914,0.00044100001105107367,1290644,0.0,0.0
2021-12-05 00:00:00+00:00,0.00044100001105107367,0.0004560000088531524,0.00039999998989515007,0.0004039999912492931,2204584,0.0,0.0
2021-12-06 00:00:00+00:00,0.00040499999886378646,0.0004070000140927732,0.0003530000103637576,0.00038300000596791506,1939391,0.0,0.0
2021-12-07 00:00:00+00:00,0.00038400001358240843,0.00041000000783242285,0.000375000003259629,0.00039599998854100704,1082280,0.0,0.0
2021-12-08 00:00:00+00:00,0.0003969999961555004,0.0004030000127386302,0.00036299999919719994,0.0003929999948013574,534592,0.0,0.0
2021-12-09 00:00:00+00:00,0.000391999987186864,0.0004030000127386302,0.00030499999411404133,0.0003100000030826777,772666,0.0,0.0
2021-12-10 00:00:00+00:00,0.0003100000030826777,0.0003319999959785491,0.000295000005280599,0.00029600001289509237,809036,0.0,0.0
2021-12-11 00:00:00+00:00,0.000295000005280599,0.00030399998649954796,0.0002899999963119626,0.0003020000003743917,458086,0.0,0.0
2021-12-12 00:00:00+00:00,0.0003020000003743917,0.0003260000084992498,0.0003000000142492354,0.0003260000084992498,366280,0.0,0.0
2021-12-13 00:00:00+00:00,0.0003260000084992498,0.00032699998700991273,0.0002690000110305846,0.0002730000123847276,514841,0.0,0.0
2021-12-14 00:00:00+00:00,0.0002730000123847276,0.000295000005280599,0.0002730000123847276,0.00028300000121816993,439197,0.0,0.0
2021-12-15 00:00:00+00:00,0.00029299999005161226,0.000295000005280599,0.0002739999908953905,0.00027600000612437725,540866,0.0,0.0
2021-12-16 00:00:00+00:00,0.00027600000612437725,0.00027799999224953353,0.00025400001322850585,0.00025400001322850585,619675,0.0,0.0
