TIMESTAMP,WSOD_OPEN_PRICE_USD,WSOD_HIGH_PRICE_USD,WSOD_LOW_PRICE_USD,WSOD_CLOSE_PRICE_USD,WSOD_VOLUME_USD,WSOD_DIVIDENDS_USD,WSOD_STOCK_SPLITS_USD
2025-05-01 00:00:00+00:00,6.500000017695129e-05,0.00014200000441633165,6.299999949987978e-05,8.800000068731606e-05,189642,0.0,0.0
2025-05-02 00:00:00+00:00,8.600000001024455e-05,0.00011100000119768083,7.000000186963007e-05,7.300000288523734e-05,126222,0.0,0.0
2025-05-03 00:00:00+00:00,7.300000288523734e-05,8.600000001024455e-05,5.999999848427251e-05,7.200000254670158e-05,30601,0.0,0.0
2025-05-04 00:00:00+00:00,7.200000254670158e-05,0.00015799999528098851,6.800000119255856e-05,0.00012399999832268804,205550,0.0,0.0
2025-05-05 00:00:00+00:00,0.00012399999832268804,0.00018899999849963933,0.0001230000052601099,0.00015100000018719584,180660,0.0,0.0
2025-05-06 00:00:00+00:00,0.00015100000018719584,0.0002300000051036477,0.00013600000238511711,0.00014099999680183828,229310,0.0,0.0
2025-05-07 00:00:00+00:00,0.00014099999680183828,0.00018899999849963933,0.0001250000059371814,0.00013899999612476677,148358,0.0,0.0
2025-05-08 00:00:00+00:00,0.00014000000373926014,0.0001939999929163605,0.00013699999544769526,0.000155999994603917,70914,0.0,0.0
2025-05-09 00:00:00+00:00,0.000155999994603917,0.00018899999849963933,0.0001230000052601099,0.00016599999798927456,164631,0.0,0.0
2025-05-10 00:00:00+00:00,0.00016599999798927456,0.00017299999308306724,0.00011800000356743112,0.00013899999612476677,37530,0.0,0.0
2025-05-11 00:00:00+00:00,0.00013899999612476677,0.00016199999663513154,0.00013699999544769526,0.00014899999951012433,16126,0.0,0.0
2025-05-12 00:00:00+00:00,0.00014899999951012433,0.00015300000086426735,9.7999996796716e-05,0.00012199999764561653,29367,0.0,0.0
2025-05-13 00:00:00+00:00,0.00012199999764561653,0.00013699999544769526,0.00010199999815085903,0.00011300000187475234,22101,0.0,0.0
2025-05-14 00:00:00+00:00,0.00011300000187475234,0.00011700000322889537,8.900000102585182e-05,9.7999996796716e-05,12220,0.0,0.0
2025-05-15 00:00:00+00:00,9.7999996796716e-05,0.0001320000010309741,8.199999865610152e-05,0.0001320000010309741,15557,0.0,0.0
2025-05-16 00:00:00+00:00,0.0001320000010309741,0.00019999999494757503,0.00011700000322889537,0.00011899999663000926,22261,0.0,0.0
2025-05-17 00:00:00+00:00,0.00011899999663000926,0.00013299999409355223,0.00010800000018207356,0.00010900000052060932,5015,0.0,0.0
2025-05-18 00:00:00+00:00,0.00010900000052060932,0.00013299999409355223,7.200000254670158e-05,0.00011100000119768083,25413,0.0,0.0
2025-05-19 00:00:00+00:00,0.00011100000119768083,0.00015999999595806003,0.00010199999815085903,0.000155999994603917,22899,0.0,0.0
2025-05-20 00:00:00+00:00,0.000155999994603917,0.000155999994603917,7.999999797903001e-05,8.099999831756577e-05,26655,0.0,0.0
2025-05-21 00:00:00+00:00,8.099999831756577e-05,0.00010800000018207356,7.999999797903001e-05,9.500000305706635e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,9.500000305706635e-05,0.0002519999979995191,8.800000068731606e-05,0.00023200000578071922,92620,0.0,0.0
2025-05-23 00:00:00+00:00,0.00023299999884329736,0.0004980000085197389,0.00022400000307243317,0.000375000003259629,245884,0.0,0.0
2025-05-24 00:00:00+00:00,0.000375000003259629,0.0006009999779053032,0.00035099999513477087,0.00042699999175965786,222497,0.0,0.0
2025-05-25 00:00:00+00:00,0.0004250000056345016,0.00045399999362416565,0.0002680000034160912,0.00037900000461377203,177932,0.0,0.0
2025-05-26 00:00:00+00:00,0.00037900000461377203,0.00042699999175965786,0.00036199999158270657,0.0003980000037699938,151646,0.0,0.0
2025-05-27 00:00:00+00:00,0.0003980000037699938,0.0004130000015720725,0.0003330000035930425,0.000391999987186864,37903,0.0,0.0
2025-05-28 00:00:00+00:00,0.000391999987186864,0.0004030000127386302,0.000307999987853691,0.00035099999513477087,122914,0.0,0.0
2025-05-29 00:00:00+00:00,0.00035099999513477087,0.0003699999942909926,0.0002739999908953905,0.0002749999985098839,13959,0.0,0.0
2025-05-30 00:00:00+00:00,0.0002749999985098839,0.000311999989207834,0.00020900000527035445,0.0002699999895412475,23205,0.0,0.0
2025-05-31 00:00:00+00:00,0.0002699999895412475,0.00031400000443682075,0.0001340000017080456,0.00018899999849963933,62730,0.0,0.0
2025-06-01 00:00:00+00:00,0.00018858678231481463,0.00030039658304303885,0.00017955686780624092,0.00022812283714301884,17891,0.0,0.0
