TIMESTAMP,BRZ_OPEN_PRICE_USD,BRZ_HIGH_PRICE_USD,BRZ_LOW_PRICE_USD,BRZ_CLOSE_PRICE_USD,BRZ_VOLUME_USD,BRZ_DIVIDENDS_USD,BRZ_STOCK_SPLITS_USD
2019-07-19 00:00:00+00:00,0.2641719877719879,0.26539599895477295,0.26245999336242676,0.2646850049495697,30639,0.0,0.0
2019-07-20 00:00:00+00:00,0.2647469937801361,0.2692210078239441,0.2522830069065094,0.2527799904346466,4464,0.0,0.0
2019-07-21 00:00:00+00:00,0.2527799904346466,0.2588779926300049,0.24733300507068634,0.25272899866104126,2004,0.0,0.0
2019-07-22 00:00:00+00:00,0.25278300046920776,0.26068100333213806,0.250791996717453,0.2586030066013336,7573,0.0,0.0
2019-07-23 00:00:00+00:00,0.25856199860572815,0.2614330053329468,0.25078099966049194,0.2532060146331787,2936,0.0,0.0
2019-07-24 00:00:00+00:00,0.2532060146331787,0.2617439925670624,0.24765899777412415,0.2599169909954071,2201,0.0,0.0
2019-07-25 00:00:00+00:00,0.2599889934062958,0.2611750066280365,0.2541550099849701,0.2559080123901367,476,0.0,0.0
2019-07-26 00:00:00+00:00,0.25582200288772583,0.26100999116897583,0.25100401043891907,0.2604849934577942,33893,0.0,0.0
2019-07-27 00:00:00+00:00,0.2604849934577942,0.263357013463974,0.2518259882926941,0.2607240080833435,151273,0.0,0.0
2019-07-28 00:00:00+00:00,0.2607240080833435,0.2620779871940613,0.2539899945259094,0.2587690055370331,142915,0.0,0.0
2019-07-29 00:00:00+00:00,0.2586340010166168,0.2634370028972626,0.2576279938220978,0.2609519958496094,136884,0.0,0.0
2019-07-30 00:00:00+00:00,0.261011004447937,0.26183098554611206,0.25791600346565247,0.2600310146808624,114641,0.0,0.0
2019-07-31 00:00:00+00:00,0.2598240077495575,0.26345500349998474,0.21244500577449799,0.25847798585891724,126197,0.0,0.0
2019-08-01 00:00:00+00:00,0.25849300622940063,0.26041701436042786,0.255605012178421,0.2587980031967163,113692,0.0,0.0
2019-08-02 00:00:00+00:00,0.25864800810813904,0.26081299781799316,0.23626500368118286,0.25275400280952454,105928,0.0,0.0
2019-08-03 00:00:00+00:00,0.2525390088558197,0.2551949918270111,0.24191200733184814,0.25324898958206177,34761,0.0,0.0
2019-08-04 00:00:00+00:00,0.25328299403190613,0.25456899404525757,0.25101399421691895,0.252577006816864,57700,0.0,0.0
2019-08-05 00:00:00+00:00,0.25286900997161865,0.25600600242614746,0.2427539974451065,0.2492309957742691,93021,0.0,0.0
2019-08-06 00:00:00+00:00,0.24925300478935242,0.25227999687194824,0.24092300236225128,0.24817900359630585,95771,0.0,0.0
2019-08-07 00:00:00+00:00,0.24834300577640533,0.25505301356315613,0.2402770072221756,0.24838900566101074,86547,0.0,0.0
2019-08-08 00:00:00+00:00,0.24838900566101074,0.25286900997161865,0.24006399512290955,0.2506310045719147,83291,0.0,0.0
2019-08-09 00:00:00+00:00,0.25068899989128113,0.25387701392173767,0.24288000166416168,0.24980999529361725,94598,0.0,0.0
2019-08-10 00:00:00+00:00,0.24980999529361725,0.2527180016040802,0.24599400162696838,0.2506220042705536,94751,0.0,0.0
2019-08-11 00:00:00+00:00,0.2503480017185211,0.296220988035202,0.2491540014743805,0.2512049973011017,27920,0.0,0.0
2019-08-12 00:00:00+00:00,0.25115400552749634,0.25149399042129517,0.24672900140285492,0.24716000258922577,1741,0.0,0.0
2019-08-13 00:00:00+00:00,0.24720899760723114,0.2517090141773224,0.24235500395298004,0.24868300557136536,215,0.0,0.0
2019-08-14 00:00:00+00:00,0.2486400008201599,0.2489739954471588,0.24095000326633453,0.24096600711345673,519,0.0,0.0
2019-08-15 00:00:00+00:00,0.24096600711345673,0.251911997795105,0.23967699706554413,0.250110000371933,2308,0.0,0.0
2019-08-16 00:00:00+00:00,0.25013598799705505,0.25764599442481995,0.2377530038356781,0.2520819902420044,617,0.0,0.0
2019-08-17 00:00:00+00:00,0.2520959973335266,0.25301700830459595,0.23935699462890625,0.2468319982290268,80,0.0,0.0
2019-08-18 00:00:00+00:00,0.24684399366378784,0.25520598888397217,0.242917999625206,0.24317200481891632,1519,0.0,0.0
2019-08-19 00:00:00+00:00,0.24328599870204926,0.25094500184059143,0.24231299757957458,0.24866999685764313,1793,0.0,0.0
2019-08-20 00:00:00+00:00,0.24866999685764313,0.2639220058917999,0.24028900265693665,0.24363400042057037,18781,0.0,0.0
2019-08-21 00:00:00+00:00,0.24360300600528717,0.2484080046415329,0.23758399486541748,0.24658699333667755,9812,0.0,0.0
2019-08-22 00:00:00+00:00,0.24659499526023865,0.25290700793266296,0.24323000013828278,0.24410200119018555,3611,0.0,0.0
2019-08-23 00:00:00+00:00,0.24410200119018555,0.25119099020957947,0.2373269945383072,0.2377929985523224,1355,0.0,0.0
2019-08-24 00:00:00+00:00,0.23775599896907806,0.23963899910449982,0.23151999711990356,0.23956100642681122,3483,0.0,0.0
2019-08-25 00:00:00+00:00,0.23956100642681122,0.241908997297287,0.2383890002965927,0.23989799618721008,783,0.0,0.0
2019-08-26 00:00:00+00:00,0.23997899889945984,0.24679699540138245,0.23539699614048004,0.23797500133514404,785,0.0,0.0
2019-08-27 00:00:00+00:00,0.2380409985780716,0.24020600318908691,0.2342499941587448,0.2388409972190857,2280,0.0,0.0
2019-08-28 00:00:00+00:00,0.2387319952249527,0.24107199907302856,0.23537400364875793,0.23591500520706177,2351,0.0,0.0
