TIMESTAMP,ORCL35986_OPEN_PRICE_USD,ORCL35986_HIGH_PRICE_USD,ORCL35986_LOW_PRICE_USD,ORCL35986_CLOSE_PRICE_USD,ORCL35986_VOLUME_USD,ORCL35986_DIVIDENDS_USD,ORCL35986_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.6683290004730225,0.7000579833984375,0.6498379707336426,0.6992620229721069,263752,0.0,0.0
2025-04-02 00:00:00+00:00,0.6992620229721069,0.8000320196151733,0.6920580267906189,0.7758470177650452,365618,0.0,0.0
2025-04-03 00:00:00+00:00,0.7758470177650452,0.7999799847602844,0.7586140036582947,0.7586629986763,891099,0.0,0.0
2025-04-04 00:00:00+00:00,0.7586629986763,0.7872459888458252,0.7404230237007141,0.7562410235404968,1532659,0.0,0.0
2025-04-05 00:00:00+00:00,0.7562410235404968,0.7954649925231934,0.7197499871253967,0.731194019317627,2661950,0.0,0.0
2025-04-06 00:00:00+00:00,0.731194019317627,0.7549459934234619,0.7306740283966064,0.7394139766693115,352870,0.0,0.0
2025-04-07 00:00:00+00:00,0.7394139766693115,0.7614290118217468,0.7192980051040649,0.737421989440918,492432,0.0,0.0
2025-04-08 00:00:00+00:00,0.737421989440918,0.7513499855995178,0.7196710109710693,0.7263749837875366,387651,0.0,0.0
2025-04-09 00:00:00+00:00,0.7263749837875366,0.7442780137062073,0.7122870087623596,0.7437859773635864,396663,0.0,0.0
2025-04-10 00:00:00+00:00,0.7437859773635864,0.7535390257835388,0.7435140013694763,0.7497580051422119,375155,0.0,0.0
2025-04-11 00:00:00+00:00,0.7497580051422119,0.7675529718399048,0.7434849739074707,0.7606800198554993,418547,0.0,0.0
2025-04-12 00:00:00+00:00,0.7606800198554993,0.7700269818305969,0.7489060163497925,0.7571790218353271,1035733,0.0,0.0
2025-04-13 00:00:00+00:00,0.7571790218353271,0.7684019804000854,0.7550349831581116,0.7599999904632568,706237,0.0,0.0
2025-04-14 00:00:00+00:00,0.7599999904632568,0.7617719769477844,0.7501320242881775,0.7515789866447449,1033317,0.0,0.0
