TIMESTAMP,VAI36009_OPEN_PRICE_USD,VAI36009_HIGH_PRICE_USD,VAI36009_LOW_PRICE_USD,VAI36009_CLOSE_PRICE_USD,VAI36009_VOLUME_USD,VAI36009_DIVIDENDS_USD,VAI36009_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,1.9302890300750732,1.9484000205993652,1.8006900548934937,1.912511944770813,362576,0.0,0.0
2025-04-02 00:00:00+00:00,1.912511944770813,1.9395179748535156,1.822180986404419,1.915482997894287,359702,0.0,0.0
2025-04-03 00:00:00+00:00,1.915482997894287,1.9294639825820923,1.8407829999923706,1.9049309492111206,368177,0.0,0.0
2025-04-04 00:00:00+00:00,1.9049309492111206,1.9119700193405151,1.8412050008773804,1.8788089752197266,339316,0.0,0.0
2025-04-05 00:00:00+00:00,1.8788089752197266,1.8842320442199707,1.7493079900741577,1.851140022277832,362563,0.0,0.0
2025-04-06 00:00:00+00:00,1.851140022277832,1.880681037902832,1.7950619459152222,1.8422529697418213,363179,0.0,0.0
2025-04-07 00:00:00+00:00,1.8422529697418213,1.8668960332870483,1.6991209983825684,1.7532320022583008,369834,0.0,0.0
2025-04-08 00:00:00+00:00,1.7532320022583008,1.7891230583190918,1.6866350173950195,1.692878007888794,345530,0.0,0.0
2025-04-09 00:00:00+00:00,1.692878007888794,1.7304519414901733,1.198917031288147,1.4343359470367432,355529,0.0,0.0
2025-04-10 00:00:00+00:00,1.4343359470367432,1.5002720355987549,0.10213900357484818,0.7896170020103455,312869,0.0,0.0
2025-04-11 00:00:00+00:00,0.7896170020103455,1.8223910331726074,0.7895320057868958,1.4434130191802979,519454,0.0,0.0
2025-04-12 00:00:00+00:00,1.4434130191802979,1.716331958770752,1.3247259855270386,1.4602429866790771,378023,0.0,0.0
2025-04-13 00:00:00+00:00,1.4602429866790771,1.6587159633636475,1.4569239616394043,1.53512704372406,373376,0.0,0.0
2025-04-14 00:00:00+00:00,1.53512704372406,1.6005339622497559,1.2848060131072998,1.5773769617080688,421343,0.0,0.0
2025-04-15 00:00:00+00:00,1.5773769617080688,1.5805909633636475,1.3378829956054688,1.5519520044326782,339582,0.0,0.0
2025-04-16 00:00:00+00:00,1.5519520044326782,1.5570520162582397,1.3667949438095093,1.4592289924621582,339809,0.0,0.0
