TIMESTAMP,SCT23685_OPEN_PRICE_USD,SCT23685_HIGH_PRICE_USD,SCT23685_LOW_PRICE_USD,SCT23685_CLOSE_PRICE_USD,SCT23685_VOLUME_USD,SCT23685_DIVIDENDS_USD,SCT23685_STOCK_SPLITS_USD
2023-02-28 00:00:00+00:00,0.018953999504446983,0.023843999952077866,0.01895200088620186,0.02263299934566021,1947153,0.0,0.0
2023-03-01 00:00:00+00:00,0.022633999586105347,0.025335000827908516,0.022613000124692917,0.024203000590205193,82072325,0.0,0.0
2023-03-02 00:00:00+00:00,0.024203000590205193,0.024915000423789024,0.02403399907052517,0.024862000718712807,2213775,0.0,0.0
2023-03-03 00:00:00+00:00,0.024862000718712807,0.026558000594377518,0.018211999908089638,0.018262000754475594,4023683,0.0,0.0
2023-03-04 00:00:00+00:00,0.018262000754475594,0.023012999445199966,0.018000999465584755,0.020702000707387924,5548,0.0,0.0
2023-03-05 00:00:00+00:00,0.020702000707387924,0.022873999550938606,0.020701000466942787,0.02100200019776821,4554,0.0,0.0
2023-03-06 00:00:00+00:00,0.02100200019776821,0.03590099886059761,0.01998100057244301,0.032999999821186066,2261606,0.0,0.0
2023-03-07 00:00:00+00:00,0.03300099819898605,0.03602999821305275,0.032930001616477966,0.03581000119447708,2253728,0.0,0.0
2023-03-08 00:00:00+00:00,0.03581099957227707,0.05733000114560127,0.03480999916791916,0.05688999965786934,39316807,0.0,0.0
2023-03-09 00:00:00+00:00,0.05688999965786934,0.14489400386810303,0.05687800049781799,0.12139800190925598,24977396,0.0,0.0
2023-03-10 00:00:00+00:00,0.121397003531456,0.17894700169563293,0.10000000149011612,0.10194999724626541,2995621,0.0,0.0
2023-03-11 00:00:00+00:00,0.10194700211286545,0.1472640037536621,0.10194700211286545,0.12100300192832947,1666738,0.0,0.0
2023-03-12 00:00:00+00:00,0.12098400294780731,0.1390870064496994,0.12087699770927429,0.13854600489139557,2802590,0.0,0.0
2023-03-13 00:00:00+00:00,0.1385509967803955,0.16404099762439728,0.11287599802017212,0.11901099979877472,2902607,0.0,0.0
2023-03-14 00:00:00+00:00,0.11900900304317474,0.20086899399757385,0.10551399737596512,0.15605999529361725,2006606,0.0,0.0
2023-03-15 00:00:00+00:00,0.15605400502681732,0.1814669966697693,0.1425819993019104,0.1446560025215149,9821039,0.0,0.0
2023-03-16 00:00:00+00:00,0.14466199278831482,0.14919400215148926,0.1209769994020462,0.12228599935770035,848376,0.0,0.0
2023-03-17 00:00:00+00:00,0.1222819983959198,0.15038199722766876,0.1214430034160614,0.14024299383163452,2876944,0.0,0.0
2023-03-18 00:00:00+00:00,0.1402360051870346,0.14092600345611572,0.13871900737285614,0.13989900052547455,5522795,0.0,0.0
