TIMESTAMP,SUPER8290_OPEN_PRICE_USD,SUPER8290_HIGH_PRICE_USD,SUPER8290_LOW_PRICE_USD,SUPER8290_CLOSE_PRICE_USD,SUPER8290_VOLUME_USD,SUPER8290_DIVIDENDS_USD,SUPER8290_STOCK_SPLITS_USD
2021-02-23 00:00:00+00:00,1.4290460348129272,1.6800949573516846,0.8334479928016663,1.543576955795288,69905507,0.0,0.0
2021-02-24 00:00:00+00:00,1.5437309741973877,1.5742080211639404,1.1227120161056519,1.4467710256576538,38191915,0.0,0.0
2021-02-25 00:00:00+00:00,1.446794033050537,1.5821130275726318,1.1965910196304321,1.2674169540405273,18285424,0.0,0.0
2021-02-26 00:00:00+00:00,1.2670949697494507,1.2935529947280884,1.0841660499572754,1.2094769477844238,12112931,0.0,0.0
2021-02-27 00:00:00+00:00,1.2100130319595337,1.358001947402954,1.1436450481414795,1.2119790315628052,7872343,0.0,0.0
2021-02-28 00:00:00+00:00,1.2120089530944824,1.2752430438995361,1.054947018623352,1.2131479978561401,7138391,0.0,0.0
2021-03-01 00:00:00+00:00,1.2132190465927124,1.3164139986038208,1.1583119630813599,1.2505899667739868,6007508,0.0,0.0
2021-03-02 00:00:00+00:00,1.2506619691848755,1.2596160173416138,0.9840099811553955,1.1185630559921265,8285010,0.0,0.0
2021-03-03 00:00:00+00:00,1.1183619499206543,1.2849830389022827,1.0218429565429688,1.2438830137252808,7801074,0.0,0.0
2021-03-04 00:00:00+00:00,1.2438089847564697,1.327873945236206,1.1200679540634155,1.2652310132980347,6592545,0.0,0.0
2021-03-05 00:00:00+00:00,1.2653239965438843,1.2653239965438843,1.1130579710006714,1.1713039875030518,5379311,0.0,0.0
2021-03-06 00:00:00+00:00,1.1696029901504517,1.3105360269546509,1.128430962562561,1.248924970626831,3950977,0.0,0.0
2021-03-07 00:00:00+00:00,1.2486289739608765,1.2801300287246704,1.1835310459136963,1.2699929475784302,3478142,0.0,0.0
2021-03-08 00:00:00+00:00,1.2699769735336304,1.288902997970581,1.1015360355377197,1.185083031654358,4777857,0.0,0.0
2021-03-09 00:00:00+00:00,1.1851240396499634,1.218770980834961,1.061447024345398,1.199288010597229,3881318,0.0,0.0
2021-03-10 00:00:00+00:00,1.1993050575256348,1.1993050575256348,1.080327033996582,1.157709002494812,3714588,0.0,0.0
2021-03-11 00:00:00+00:00,1.157979965209961,1.2796369791030884,1.1095149517059326,1.2593400478363037,3304009,0.0,0.0
2021-03-12 00:00:00+00:00,1.2593929767608643,1.7857929468154907,1.218729019165039,1.684906005859375,9791342,0.0,0.0
2021-03-13 00:00:00+00:00,1.6848169565200806,2.005743980407715,1.5219700336456299,1.8827600479125977,9062953,0.0,0.0
2021-03-14 00:00:00+00:00,1.8826899528503418,1.929136037826538,1.6625909805297852,1.7363090515136719,4720545,0.0,0.0
