TIMESTAMP,HASUI_OPEN_PRICE_USD,HASUI_HIGH_PRICE_USD,HASUI_LOW_PRICE_USD,HASUI_CLOSE_PRICE_USD,HASUI_VOLUME_USD,HASUI_DIVIDENDS_USD,HASUI_STOCK_SPLITS_USD
2024-02-14 00:00:00+00:00,1.943513035774231,1.9596810340881348,1.9391210079193115,1.9406559467315674,1259656,0.0,0.0
2024-02-15 00:00:00+00:00,1.9406559467315674,1.9792850017547607,1.859766960144043,1.90146803855896,624569,0.0,0.0
2024-02-16 00:00:00+00:00,1.90146803855896,1.9124480485916138,1.7875620126724243,1.8433630466461182,1547339,0.0,0.0
2024-02-17 00:00:00+00:00,1.8433630466461182,1.8440120220184326,1.7448559999465942,1.7979919910430908,1023246,0.0,0.0
2024-02-18 00:00:00+00:00,1.7979919910430908,1.8431129455566406,1.7685350179672241,1.83079195022583,469245,0.0,0.0
2024-02-19 00:00:00+00:00,1.83079195022583,1.8621059656143188,1.7783570289611816,1.8054770231246948,335128,0.0,0.0
2024-02-20 00:00:00+00:00,1.8054770231246948,1.8060840368270874,1.6605000495910645,1.7697839736938477,201077,0.0,0.0
2024-02-21 00:00:00+00:00,1.7697839736938477,1.7697839736938477,1.6550049781799316,1.7156809568405151,464467,0.0,0.0
2024-02-22 00:00:00+00:00,1.7156809568405151,1.7923539876937866,1.6717000007629395,1.7537070512771606,798171,0.0,0.0
2024-02-23 00:00:00+00:00,1.7537070512771606,1.7760629653930664,1.5995509624481201,1.6357159614562988,390140,0.0,0.0
2024-02-24 00:00:00+00:00,1.633802056312561,1.69016695022583,1.5845990180969238,1.668478012084961,158709,0.0,0.0
2024-02-25 00:00:00+00:00,1.668478012084961,1.6802469491958618,1.6479339599609375,1.6777739524841309,851732,0.0,0.0
2024-02-26 00:00:00+00:00,1.6777739524841309,1.7380260229110718,1.6129070520401,1.7026859521865845,3912880,0.0,0.0
2024-02-27 00:00:00+00:00,1.7026859521865845,1.7341450452804565,1.6238280534744263,1.6404529809951782,738710,0.0,0.0
2024-02-28 00:00:00+00:00,1.6404529809951782,1.74070405960083,1.5214810371398926,1.6177330017089844,2811688,0.0,0.0
2024-02-29 00:00:00+00:00,1.6177330017089844,1.7406660318374634,1.602391004562378,1.714082956314087,2677449,0.0,0.0
2024-03-01 00:00:00+00:00,1.714082956314087,1.7715719938278198,1.6879609823226929,1.726431965827942,2630863,0.0,0.0
2024-03-02 00:00:00+00:00,1.7258650064468384,1.7258650064468384,1.6277660131454468,1.6524250507354736,2920257,0.0,0.0
2024-03-03 00:00:00+00:00,1.6524250507354736,1.6596519947052002,1.5341260433197021,1.5901169776916504,850081,0.0,0.0
2024-03-04 00:00:00+00:00,1.5901169776916504,1.6182119846343994,1.467182993888855,1.5199170112609863,692627,0.0,0.0
2024-03-05 00:00:00+00:00,1.5199170112609863,1.6127489805221558,1.3108769655227661,1.426645040512085,2258658,0.0,0.0
2024-03-06 00:00:00+00:00,1.426645040512085,1.536303997039795,1.3887439966201782,1.5007820129394531,405626,0.0,0.0
2024-03-07 00:00:00+00:00,1.5007820129394531,1.6446260213851929,1.5007820129394531,1.6181689500808716,1347444,0.0,0.0
2024-03-08 00:00:00+00:00,1.618401050567627,1.6324080228805542,1.519989013671875,1.57875394821167,1464610,0.0,0.0
2024-03-09 00:00:00+00:00,1.5783319473266602,1.7028449773788452,1.5552879571914673,1.6183420419692993,1308854,0.0,0.0
2024-03-10 00:00:00+00:00,1.6183420419692993,1.6807849407196045,1.5554280281066895,1.5849260091781616,969316,0.0,0.0
2024-03-11 00:00:00+00:00,1.5849260091781616,1.6210869550704956,1.5400190353393555,1.6053839921951294,2059359,0.0,0.0
2024-03-12 00:00:00+00:00,1.6036670207977295,1.661391019821167,1.4994549751281738,1.6298270225524902,5222636,0.0,0.0
2024-03-13 00:00:00+00:00,1.6298270225524902,1.7238579988479614,1.612076997756958,1.650823950767517,1043287,0.0,0.0
2024-03-14 00:00:00+00:00,1.650823950767517,1.692868947982788,1.5154800415039062,1.6015559434890747,4106344,0.0,0.0
2024-03-15 00:00:00+00:00,1.6015559434890747,1.6116139888763428,1.3971740007400513,1.5185550451278687,5531706,0.0,0.0
2024-03-16 00:00:00+00:00,1.5185550451278687,1.7444449663162231,1.5184990167617798,1.6657170057296753,3070908,0.0,0.0
2024-03-17 00:00:00+00:00,1.6657170057296753,1.666646957397461,1.4792649745941162,1.6175899505615234,1043873,0.0,0.0
2024-03-18 00:00:00+00:00,1.6439809799194336,1.780784010887146,1.5526360273361206,1.5647209882736206,4961411,0.0,0.0
2024-03-19 00:00:00+00:00,1.5540779829025269,1.7656420469284058,1.4736809730529785,1.6822350025177002,3955318,0.0,0.0
2024-03-20 00:00:00+00:00,1.6822350025177002,1.8152300119400024,1.5388710498809814,1.787971019744873,2545573,0.0,0.0
2024-03-21 00:00:00+00:00,1.787971019744873,1.9781999588012695,1.780758023262024,1.8607139587402344,4847124,0.0,0.0
2024-03-22 00:00:00+00:00,1.8607139587402344,1.8665679693222046,1.7232249975204468,1.7576309442520142,7701926,0.0,0.0
2024-03-23 00:00:00+00:00,1.7576320171356201,1.773197054862976,1.6809649467468262,1.6809649467468262,2031332,0.0,0.0
2024-03-24 00:00:00+00:00,1.6809649467468262,1.7336759567260742,1.6574820280075073,1.7171310186386108,4660027,0.0,0.0
2024-03-25 00:00:00+00:00,1.7171310186386108,1.7782570123672485,1.6944960355758667,1.7365059852600098,1772401,0.0,0.0
2024-03-26 00:00:00+00:00,1.7365059852600098,1.932878017425537,1.7342699766159058,1.9303569793701172,2777098,0.0,0.0
2024-03-27 00:00:00+00:00,1.9303569793701172,2.223069906234741,1.8974570035934448,2.127258062362671,5679352,0.0,0.0
2024-03-28 00:00:00+00:00,2.127258062362671,2.194344997406006,2.003277063369751,2.0667550563812256,2714669,0.0,0.0
2024-03-29 00:00:00+00:00,2.0667550563812256,2.1870460510253906,1.9471490383148193,1.9471499919891357,3009013,0.0,0.0
2024-03-30 00:00:00+00:00,1.9471499919891357,1.9937119483947754,1.913303017616272,1.9214999675750732,1725443,0.0,0.0
2024-03-31 00:00:00+00:00,1.9214999675750732,1.9650050401687622,1.9090709686279297,1.9573479890823364,1009041,0.0,0.0
2024-04-01 00:00:00+00:00,1.9573479890823364,2.0664310455322266,1.8716739416122437,1.9802780151367188,3334213,0.0,0.0
2024-04-02 00:00:00+00:00,1.9802780151367188,2.0429248809814453,1.767969012260437,1.7729090452194214,2054829,0.0,0.0
2024-04-03 00:00:00+00:00,1.7729090452194214,1.799873948097229,1.6744199991226196,1.7081129550933838,2054733,0.0,0.0
2024-04-04 00:00:00+00:00,1.7081129550933838,1.7805149555206299,1.700868010520935,1.7195169925689697,2642811,0.0,0.0
2024-04-05 00:00:00+00:00,1.7195169925689697,1.719923973083496,1.5798230171203613,1.645009994506836,1573780,0.0,0.0
2024-04-06 00:00:00+00:00,1.645009994506836,1.6785229444503784,1.6383299827575684,1.6622999906539917,452002,0.0,0.0
2024-04-07 00:00:00+00:00,1.6622999906539917,1.7041360139846802,1.654574990272522,1.6780589818954468,3288303,0.0,0.0
2024-04-08 00:00:00+00:00,1.6780589818954468,1.7594759464263916,1.6584420204162598,1.7494499683380127,1346618,0.0,0.0
2024-04-09 00:00:00+00:00,1.7494499683380127,1.7561269998550415,1.6099239587783813,1.6111420392990112,2599358,0.0,0.0
2024-04-10 00:00:00+00:00,1.6111420392990112,1.6179410219192505,1.5062940120697021,1.5541249513626099,1275297,0.0,0.0
2024-04-11 00:00:00+00:00,1.5541249513626099,1.5921989679336548,1.5101820230484009,1.5251959562301636,2188992,0.0,0.0
