TIMESTAMP,RAIN_OPEN_PRICE_USD,RAIN_HIGH_PRICE_USD,RAIN_LOW_PRICE_USD,RAIN_CLOSE_PRICE_USD,RAIN_VOLUME_USD,RAIN_DIVIDENDS_USD,RAIN_STOCK_SPLITS_USD
2021-12-21 00:00:00+00:00,0.6282489895820618,0.966588020324707,0.5945320129394531,0.8634939789772034,5363795,0.0,0.0
2021-12-22 00:00:00+00:00,0.8629570007324219,1.0411959886550903,0.7503269910812378,0.8530579805374146,6925524,0.0,0.0
2021-12-23 00:00:00+00:00,0.8531889915466309,0.9093090295791626,0.742281973361969,0.8019490242004395,5249614,0.0,0.0
2021-12-24 00:00:00+00:00,0.8023499846458435,1.4093209505081177,0.7663819789886475,0.9410669803619385,6942413,0.0,0.0
2021-12-25 00:00:00+00:00,0.9399790167808533,1.1017409563064575,0.9216179847717285,0.9695519804954529,6447778,0.0,0.0
2021-12-26 00:00:00+00:00,0.9700679779052734,1.270419955253601,0.8907579779624939,1.0587079524993896,4847201,0.0,0.0
2021-12-27 00:00:00+00:00,1.0579479932785034,1.0973149538040161,0.9241819977760315,1.013964056968689,4518743,0.0,0.0
2021-12-28 00:00:00+00:00,1.013208031654358,1.013208031654358,0.7708460092544556,0.8052610158920288,4464355,0.0,0.0
2021-12-29 00:00:00+00:00,0.8037570118904114,0.9674100279808044,0.7651619911193848,0.8777859807014465,4185208,0.0,0.0
2021-12-30 00:00:00+00:00,0.8782169818878174,1.0282310247421265,0.848147988319397,0.8999940156936646,14829042,0.0,0.0
2021-12-31 00:00:00+00:00,0.8989710211753845,0.9638940095901489,0.8220949769020081,0.8881679773330688,12632485,0.0,0.0
2022-01-01 00:00:00+00:00,0.8880829811096191,0.9008730053901672,0.8295379877090454,0.8820350170135498,1662395,0.0,0.0
2022-01-02 00:00:00+00:00,0.8820350170135498,1.0243120193481445,0.8801040053367615,0.9858530163764954,2575835,0.0,0.0
2022-01-03 00:00:00+00:00,0.9858459830284119,1.3604819774627686,0.9667270183563232,0.9671260118484497,9700892,0.0,0.0
