TIMESTAMP,BOUTS_OPEN_PRICE_USD,BOUTS_HIGH_PRICE_USD,BOUTS_LOW_PRICE_USD,BOUTS_CLOSE_PRICE_USD,BOUTS_VOLUME_USD,BOUTS_DIVIDENDS_USD,BOUTS_STOCK_SPLITS_USD
2018-05-10 00:00:00+00:00,0.017419999465346336,0.034040000289678574,0.01722799986600876,0.022321999073028564,100240,0.0,0.0
2018-05-11 00:00:00+00:00,0.0249170009046793,0.033897001296281815,0.021767999976873398,0.023110000416636467,61255,0.0,0.0
2018-05-12 00:00:00+00:00,0.023055000230669975,0.03475400060415268,0.022929999977350235,0.026979999616742134,96747,0.0,0.0
2018-05-13 00:00:00+00:00,0.026941999793052673,0.032843999564647675,0.0263689998537302,0.03046499937772751,40105,0.0,0.0
2018-05-14 00:00:00+00:00,0.0304579995572567,0.03178500011563301,0.027699999511241913,0.029631000012159348,46080,0.0,0.0
2018-05-15 00:00:00+00:00,0.029583999887108803,0.03036000020802021,0.02383900061249733,0.024979999288916588,51916,0.0,0.0
2018-05-16 00:00:00+00:00,0.024972999468445778,0.02652299962937832,0.020294999703764915,0.02469100058078766,110684,0.0,0.0
2018-05-17 00:00:00+00:00,0.02353600040078163,0.03162200003862381,0.022647999227046967,0.024681000038981438,113758,0.0,0.0
2018-05-18 00:00:00+00:00,0.02469700016081333,0.026991000398993492,0.020083000883460045,0.02172599919140339,130474,0.0,0.0
2018-05-19 00:00:00+00:00,0.021723000332713127,0.023885000497102737,0.021436000242829323,0.021988999098539352,50964,0.0,0.0
2018-05-20 00:00:00+00:00,0.022005999460816383,0.024528000503778458,0.021832000464200974,0.024073999375104904,39577,0.0,0.0
2018-05-21 00:00:00+00:00,0.024104999378323555,0.025400999933481216,0.02112700045108795,0.022404000163078308,104259,0.0,0.0
2018-05-22 00:00:00+00:00,0.022391999140381813,0.03874799981713295,0.020188000053167343,0.023308999836444855,101359,0.0,0.0
2018-05-23 00:00:00+00:00,0.02373800054192543,0.027137000113725662,0.01883300021290779,0.0224239993840456,43777,0.0,0.0
2018-05-24 00:00:00+00:00,0.022359000518918037,0.02390499971807003,0.019486000761389732,0.021178999915719032,80635,0.0,0.0
2018-05-25 00:00:00+00:00,0.02121100015938282,0.02309899963438511,0.018780000507831573,0.019874000921845436,37265,0.0,0.0
2018-05-26 00:00:00+00:00,0.01985500007867813,0.01985500007867813,0.0184480007737875,0.018823999911546707,35061,0.0,0.0
2018-05-27 00:00:00+00:00,0.018386999145150185,0.018936000764369965,0.015596999786794186,0.018936000764369965,35378,0.0,0.0
2018-05-28 00:00:00+00:00,0.018938999623060226,0.019138000905513763,0.016296999529004097,0.01670599915087223,35016,0.0,0.0
2018-05-29 00:00:00+00:00,0.016687000170350075,0.017815999686717987,0.016181999817490578,0.017666000872850418,30057,0.0,0.0
2018-05-30 00:00:00+00:00,0.017676999792456627,0.017935000360012054,0.015633000060915947,0.017125999554991722,32947,0.0,0.0
2018-05-31 00:00:00+00:00,0.017117999494075775,0.019548000767827034,0.015891000628471375,0.017736999318003654,84726,0.0,0.0
2018-06-01 00:00:00+00:00,0.017753999680280685,0.018942000344395638,0.016336999833583832,0.01711300015449524,55753,0.0,0.0
2018-06-02 00:00:00+00:00,0.01710600033402443,0.017844999209046364,0.01496300008147955,0.01583000086247921,49699,0.0,0.0
2018-06-03 00:00:00+00:00,0.01566999964416027,0.01655000075697899,0.012671000324189663,0.016240999102592468,36051,0.0,0.0
2018-06-04 00:00:00+00:00,0.014214999973773956,0.01740499958395958,0.013663000427186489,0.016385000199079514,63029,0.0,0.0
2018-06-05 00:00:00+00:00,0.016392000019550323,0.017622999846935272,0.014601999893784523,0.015775000676512718,80282,0.0,0.0
2018-06-06 00:00:00+00:00,0.016241999343037605,0.017590999603271484,0.013861999846994877,0.016170000657439232,132558,0.0,0.0
2018-06-07 00:00:00+00:00,0.016171999275684357,0.01639699935913086,0.01461699977517128,0.014681999571621418,123144,0.0,0.0
2018-06-08 00:00:00+00:00,0.014701000414788723,0.015581999905407429,0.012520999647676945,0.012520999647676945,46195,0.0,0.0
2018-06-09 00:00:00+00:00,0.012516999617218971,0.013446000404655933,0.010611999779939651,0.01286999974399805,45661,0.0,0.0
2018-06-10 00:00:00+00:00,0.012888000346720219,0.013271000236272812,0.010185999795794487,0.011575000360608101,36599,0.0,0.0
2018-06-11 00:00:00+00:00,0.011593000032007694,0.016184000298380852,0.011250999756157398,0.013338999822735786,64000,0.0,0.0
2018-06-12 00:00:00+00:00,0.013612999580800533,0.017983000725507736,0.013318000361323357,0.013904999941587448,57340,0.0,0.0
2018-06-13 00:00:00+00:00,0.013942999765276909,0.015021000057458878,0.01285799965262413,0.014121999964118004,32085,0.0,0.0
2018-06-14 00:00:00+00:00,0.014125999994575977,0.018331000581383705,0.012254999950528145,0.016457999125123024,29125,0.0,0.0
2018-06-15 00:00:00+00:00,0.016289999708533287,0.01704699918627739,0.013794999569654465,0.016150999814271927,47620,0.0,0.0
2018-06-16 00:00:00+00:00,0.016231000423431396,0.01669899933040142,0.0151589997112751,0.015690000727772713,33812,0.0,0.0
2018-06-17 00:00:00+00:00,0.015765000134706497,0.016990000382065773,0.014995000325143337,0.01619499921798706,33280,0.0,0.0
2018-06-18 00:00:00+00:00,0.01623000018298626,0.018503999337553978,0.015057000331580639,0.017028000205755234,46419,0.0,0.0
2018-06-19 00:00:00+00:00,0.01701899990439415,0.01805499941110611,0.015111999586224556,0.01653599925339222,26568,0.0,0.0
2018-06-20 00:00:00+00:00,0.016548000276088715,0.018214000388979912,0.015293000265955925,0.015990000218153,28233,0.0,0.0
2018-06-21 00:00:00+00:00,0.01695300079882145,0.018021000549197197,0.015822000801563263,0.016899000853300095,29489,0.0,0.0
2018-06-22 00:00:00+00:00,0.017323000356554985,0.017330000177025795,0.014639000408351421,0.01469700038433075,65554,0.0,0.0
2018-06-23 00:00:00+00:00,0.014698999933898449,0.017844000831246376,0.014688000082969666,0.01692100055515766,24803,0.0,0.0
2018-06-24 00:00:00+00:00,0.01691799983382225,0.018742000684142113,0.014851000159978867,0.01736300066113472,28522,0.0,0.0
2018-06-25 00:00:00+00:00,0.017318999394774437,0.018137000501155853,0.015955999493598938,0.017062999308109283,33457,0.0,0.0
2018-06-26 00:00:00+00:00,0.017062999308109283,0.018108999356627464,0.01602100022137165,0.01603800058364868,47844,0.0,0.0
2018-06-27 00:00:00+00:00,0.01601799950003624,0.016822999343276024,0.014639000408351421,0.01668200083076954,28489,0.0,0.0
2018-06-28 00:00:00+00:00,0.016697000712156296,0.021366000175476074,0.015180000104010105,0.01903899945318699,21375,0.0,0.0
2018-06-29 00:00:00+00:00,0.019050000235438347,0.020423000678420067,0.014077000319957733,0.01840999908745289,16583,0.0,0.0
2018-06-30 00:00:00+00:00,0.018432000651955605,0.020690999925136566,0.01482400018721819,0.017601000145077705,30158,0.0,0.0
2018-07-01 00:00:00+00:00,0.017609000205993652,0.019547000527381897,0.016950000077486038,0.017402999103069305,27939,0.0,0.0
2018-07-02 00:00:00+00:00,0.017409000545740128,0.018990999087691307,0.015819000080227852,0.017044000327587128,27206,0.0,0.0
2018-07-03 00:00:00+00:00,0.0169879999011755,0.019019000232219696,0.01571499928832054,0.017328999936580658,29885,0.0,0.0
2018-07-04 00:00:00+00:00,0.017328999936580658,0.018682999536395073,0.015626000240445137,0.017086999490857124,34718,0.0,0.0
2018-07-05 00:00:00+00:00,0.017131999135017395,0.018171999603509903,0.01524799969047308,0.015740999951958656,33806,0.0,0.0
2018-07-06 00:00:00+00:00,0.01573600061237812,0.01736300066113472,0.01486399956047535,0.016157999634742737,29376,0.0,0.0
2018-07-07 00:00:00+00:00,0.016138000413775444,0.017676999792456627,0.015231999568641186,0.01756099984049797,26576,0.0,0.0
2018-07-08 00:00:00+00:00,0.01755400002002716,0.017960000783205032,0.013098999857902527,0.015061999671161175,26459,0.0,0.0
2018-07-09 00:00:00+00:00,0.01610499992966652,0.0181450005620718,0.015096000395715237,0.01643100008368492,34086,0.0,0.0
2018-07-10 00:00:00+00:00,0.016361000016331673,0.017700999975204468,0.01457200013101101,0.014705999754369259,27660,0.0,0.0
2018-07-11 00:00:00+00:00,0.014706999994814396,0.016471000388264656,0.01411299966275692,0.015169999562203884,31609,0.0,0.0
2018-07-12 00:00:00+00:00,0.015168000012636185,0.015402000397443771,0.013631000183522701,0.013675999827682972,27979,0.0,0.0
2018-07-13 00:00:00+00:00,0.012997999787330627,0.014960000291466713,0.012697000056505203,0.013412999920547009,31653,0.0,0.0
2018-07-14 00:00:00+00:00,0.013395000249147415,0.014998000115156174,0.01271000038832426,0.013806999661028385,29617,0.0,0.0
2018-07-15 00:00:00+00:00,0.013799999840557575,0.01661200076341629,0.013245999813079834,0.014522000215947628,27087,0.0,0.0
2018-07-16 00:00:00+00:00,0.014538000337779522,0.016172999516129494,0.006039999891072512,0.01052400004118681,33530,0.0,0.0
2018-07-17 00:00:00+00:00,0.010513000190258026,0.012786000035703182,0.008251000195741653,0.01056899968534708,33244,0.0,0.0
2018-07-18 00:00:00+00:00,0.010565999895334244,0.01823600009083748,0.01005600020289421,0.014407999813556671,35733,0.0,0.0
2018-07-19 00:00:00+00:00,0.014402000233530998,0.0173530001193285,0.012973999604582787,0.01558000035583973,30761,0.0,0.0
2018-07-20 00:00:00+00:00,0.015591000206768513,0.017674999311566353,0.013511000201106071,0.014454999938607216,35383,0.0,0.0
2018-07-21 00:00:00+00:00,0.014453000389039516,0.01792999915778637,0.014384999871253967,0.016543999314308167,29604,0.0,0.0
2018-07-22 00:00:00+00:00,0.01653899997472763,0.017952000722289085,0.014542000368237495,0.016081999987363815,34121,0.0,0.0
2018-07-23 00:00:00+00:00,0.016068000346422195,0.03015200048685074,0.014740999788045883,0.017308000475168228,37798,0.0,0.0
2018-07-24 00:00:00+00:00,0.01732799969613552,0.019626999273896217,0.016049999743700027,0.01891300082206726,36609,0.0,0.0
2018-07-25 00:00:00+00:00,0.018636999651789665,0.019215000793337822,0.016087999567389488,0.016560999676585197,27883,0.0,0.0
2018-07-26 00:00:00+00:00,0.016551999375224113,0.01772099919617176,0.01586800068616867,0.0168830007314682,33021,0.0,0.0
2018-07-27 00:00:00+00:00,0.016635999083518982,0.017291000112891197,0.014661000110208988,0.01580199971795082,35475,0.0,0.0
2018-07-28 00:00:00+00:00,0.016064999625086784,0.016923999413847923,0.01190400030463934,0.011920999735593796,33372,0.0,0.0
2018-07-29 00:00:00+00:00,0.011965000070631504,0.01611199975013733,0.011756000109016895,0.014360000379383564,33651,0.0,0.0
2018-07-30 00:00:00+00:00,0.014365999959409237,0.016875000670552254,0.012423999607563019,0.01477499958127737,34197,0.0,0.0
2018-07-31 00:00:00+00:00,0.014755000360310078,0.016959000378847122,0.013396999798715115,0.015177000313997269,31945,0.0,0.0
