TIMESTAMP,SOFAC_OPEN_PRICE_USD,SOFAC_HIGH_PRICE_USD,SOFAC_LOW_PRICE_USD,SOFAC_CLOSE_PRICE_USD,SOFAC_VOLUME_USD,SOFAC_DIVIDENDS_USD,SOFAC_STOCK_SPLITS_USD
2024-10-08 00:00:00+00:00,0.005510999821126461,0.010339999571442604,0.004011999815702438,0.006736000068485737,741321,0.0,0.0
2024-10-09 00:00:00+00:00,0.006711000110954046,0.009692000225186348,0.0055160000920295715,0.006159000098705292,368562,0.0,0.0
2024-10-10 00:00:00+00:00,0.0061690001748502254,0.006467000115662813,0.003473999910056591,0.005547000095248222,249934,0.0,0.0
2024-10-11 00:00:00+00:00,0.005547000095248222,0.006308999843895435,0.0040790000930428505,0.004788000136613846,153415,0.0,0.0
2024-10-12 00:00:00+00:00,0.004788000136613846,0.005185999907553196,0.003903999924659729,0.004100000020116568,79233,0.0,0.0
2024-10-13 00:00:00+00:00,0.004100000020116568,0.004641000181436539,0.003869999898597598,0.004133000038564205,60529,0.0,0.0
2024-10-14 00:00:00+00:00,0.004133000038564205,0.0069240001030266285,0.004017000086605549,0.005708000157028437,92082,0.0,0.0
2024-10-15 00:00:00+00:00,0.005708000157028437,0.006250999867916107,0.004511999897658825,0.004778999835252762,98509,0.0,0.0
2024-10-16 00:00:00+00:00,0.004778999835252762,0.006517999805510044,0.004019999876618385,0.004827999975532293,228591,0.0,0.0
2024-10-17 00:00:00+00:00,0.004827999975532293,0.005224000196903944,0.003601999953389168,0.004137000069022179,466641,0.0,0.0
2024-10-18 00:00:00+00:00,0.004131999798119068,0.004470000043511391,0.0036510000936686993,0.00393499992787838,175976,0.0,0.0
2024-10-19 00:00:00+00:00,0.00393499992787838,0.00393499992787838,0.0031479999888688326,0.003286000108346343,118420,0.0,0.0
2024-10-20 00:00:00+00:00,0.003286000108346343,0.003289999905973673,0.0029899999499320984,0.0031220000237226486,86377,0.0,0.0
2024-10-21 00:00:00+00:00,0.0031220000237226486,0.00317799998447299,0.0025279999244958162,0.0025869999080896378,96449,0.0,0.0
2024-10-22 00:00:00+00:00,0.0025869999080896378,0.0030819999519735575,0.0025869999080896378,0.0028899998869746923,111611,0.0,0.0
2024-10-23 00:00:00+00:00,0.0028899998869746923,0.0033519999124109745,0.0028800000436604023,0.0030739998910576105,113607,0.0,0.0
2024-10-24 00:00:00+00:00,0.003083999967202544,0.0034260000102221966,0.0030449999030679464,0.0031079999171197414,112192,0.0,0.0
2024-10-25 00:00:00+00:00,0.0031079999171197414,0.0031169999856501818,0.002644999884068966,0.002822000067681074,102948,0.0,0.0
2024-10-26 00:00:00+00:00,0.002822000067681074,0.0028349999338388443,0.0026889999862760305,0.0027600000612437725,90314,0.0,0.0
2024-10-27 00:00:00+00:00,0.0027600000612437725,0.003010000102221966,0.002561999950557947,0.002561999950557947,97802,0.0,0.0
2024-10-28 00:00:00+00:00,0.002561999950557947,0.0026000000070780516,0.001867000013589859,0.0018739999504759908,112361,0.0,0.0
2024-10-29 00:00:00+00:00,0.0018739999504759908,0.0020290000829845667,0.001689000055193901,0.0017419999931007624,101879,0.0,0.0
2024-10-30 00:00:00+00:00,0.0017419999931007624,0.001749000046402216,0.001500000013038516,0.0015300000086426735,93923,0.0,0.0
2024-10-31 00:00:00+00:00,0.0015300000086426735,0.0015480000292882323,0.0014029999729245901,0.0014669999945908785,97691,0.0,0.0
2024-11-01 00:00:00+00:00,0.0014669999945908785,0.0016799999866634607,0.0014619999565184116,0.0016530000139027834,88929,0.0,0.0
2024-11-02 00:00:00+00:00,0.0016530000139027834,0.0016740000573918223,0.0013670000480487943,0.0014359999913722277,95185,0.0,0.0
2024-11-03 00:00:00+00:00,0.0014359999913722277,0.0014929999597370625,0.0013429999817162752,0.0014410000294446945,92092,0.0,0.0
2024-11-04 00:00:00+00:00,0.0014410000294446945,0.002686999971047044,0.0010319999419152737,0.0013559999642893672,266128,0.0,0.0
2024-11-05 00:00:00+00:00,0.0013559999642893672,0.001998000079765916,0.0012619999470189214,0.0012969999806955457,189063,0.0,0.0
2024-11-06 00:00:00+00:00,0.0012969999806955457,0.0014280000468716025,0.001155999954789877,0.0013289999915286899,121235,0.0,0.0
2024-11-07 00:00:00+00:00,0.0013289999915286899,0.0013770000077784061,0.0012069999938830733,0.0012629999546334147,98993,0.0,0.0
2024-11-08 00:00:00+00:00,0.0012629999546334147,0.0016700000269338489,0.0011729999678209424,0.0015849999617785215,137727,0.0,0.0
2024-11-09 00:00:00+00:00,0.0015849999617785215,0.001585999969393015,0.0013630000175908208,0.0013670000480487943,102491,0.0,0.0
2024-11-10 00:00:00+00:00,0.0013670000480487943,0.0013940000208094716,0.001306000049225986,0.0013160000089555979,92006,0.0,0.0
2024-11-11 00:00:00+00:00,0.0013160000089555979,0.0013510000426322222,0.0011190000222995877,0.0012379999971017241,110919,0.0,0.0
2024-11-12 00:00:00+00:00,0.0012379999971017241,0.0019630000460892916,0.0011769999982789159,0.0014380000066012144,147728,0.0,0.0
2024-11-13 00:00:00+00:00,0.0014380000066012144,0.0019340000580996275,0.001398000051267445,0.0017320000333711505,142484,0.0,0.0
2024-11-14 00:00:00+00:00,0.0017320000333711505,0.018098000437021255,0.0014509999891743064,0.009081000462174416,2967976,0.0,0.0
2024-11-15 00:00:00+00:00,0.008995999582111835,0.0397769995033741,0.006264999974519014,0.00901000015437603,5628543,0.0,0.0
2024-11-16 00:00:00+00:00,0.009007999673485756,0.011776000261306763,0.004259000066667795,0.004958000034093857,990217,0.0,0.0
2024-11-17 00:00:00+00:00,0.004976999945938587,0.007476000115275383,0.003533999901264906,0.003639000002294779,384187,0.0,0.0
2024-11-18 00:00:00+00:00,0.0036299999337643385,0.004046999849379063,0.0027520000003278255,0.002767999889329076,189380,0.0,0.0
2024-11-19 00:00:00+00:00,0.002767999889329076,0.0037320000119507313,0.002420000033453107,0.0029980000108480453,176669,0.0,0.0
2024-11-20 00:00:00+00:00,0.0029980000108480453,0.006870000157505274,0.0029949999880045652,0.0043219998478889465,446550,0.0,0.0
2024-11-21 00:00:00+00:00,0.0043230000883340836,0.013356000185012817,0.003877999959513545,0.006424999795854092,1059734,0.0,0.0
2024-11-22 00:00:00+00:00,0.006380000151693821,0.008097000420093536,0.0051750000566244125,0.005884000100195408,411324,0.0,0.0
