TIMESTAMP,YF-DAI_OPEN_PRICE_USD,YF-DAI_HIGH_PRICE_USD,YF-DAI_LOW_PRICE_USD,YF-DAI_CLOSE_PRICE_USD,YF-DAI_VOLUME_USD,YF-DAI_DIVIDENDS_USD,YF-DAI_STOCK_SPLITS_USD
2020-09-08 00:00:00+00:00,108.236572265625,213.61097717285156,108.15345001220703,212.92030334472656,1556283,0.0,0.0
2020-09-09 00:00:00+00:00,213.05377197265625,353.95892333984375,212.5514678955078,334.932861328125,1114807,0.0,0.0
2020-09-10 00:00:00+00:00,334.932861328125,349.9899597167969,219.50680541992188,219.50680541992188,589176,0.0,0.0
2020-09-11 00:00:00+00:00,219.6214141845703,219.72610473632812,189.42381286621094,196.83226013183594,264570,0.0,0.0
2020-09-12 00:00:00+00:00,196.8043670654297,240.2837371826172,196.35232543945312,240.2837371826172,370858,0.0,0.0
2020-09-13 00:00:00+00:00,240.2999267578125,306.4657287597656,240.2999267578125,305.3867492675781,356582,0.0,0.0
2020-09-14 00:00:00+00:00,305.7667541503906,305.7667541503906,280.83984375,290.8858947753906,472309,0.0,0.0
2020-09-15 00:00:00+00:00,290.8858947753906,349.45892333984375,290.75732421875,349.45892333984375,331086,0.0,0.0
2020-09-16 00:00:00+00:00,349.3181457519531,362.14202880859375,343.765869140625,350.90106201171875,264305,0.0,0.0
2020-09-17 00:00:00+00:00,350.7640380859375,480.1346130371094,349.52325439453125,479.9557800292969,580102,0.0,0.0
2020-09-18 00:00:00+00:00,479.2626037597656,584.48046875,450.439453125,502.0076599121094,424562,0.0,0.0
2020-09-19 00:00:00+00:00,502.0076599121094,713.4054565429688,502.0076599121094,712.0852661132812,1155815,0.0,0.0
2020-09-20 00:00:00+00:00,712.9773559570312,913.9661254882812,704.07275390625,911.2655639648438,1443699,0.0,0.0
2020-09-21 00:00:00+00:00,911.2655639648438,1004.0250244140625,909.2852783203125,966.118408203125,1638713,0.0,0.0
2020-09-22 00:00:00+00:00,964.8792724609375,970.22412109375,842.406494140625,843.7616577148438,711545,0.0,0.0
2020-09-23 00:00:00+00:00,838.0130004882812,838.2927856445312,583.0191650390625,583.375,1217092,0.0,0.0
2020-09-24 00:00:00+00:00,582.6941528320312,582.6941528320312,549.096435546875,550.4950561523438,606406,0.0,0.0
2020-09-25 00:00:00+00:00,550.4950561523438,579.5299682617188,533.6009521484375,533.6009521484375,245521,0.0,0.0
2020-09-26 00:00:00+00:00,533.401611328125,533.6229858398438,452.8634033203125,452.9168395996094,307929,0.0,0.0
2020-09-27 00:00:00+00:00,452.9168395996094,453.9965515136719,314.43951416015625,330.4167175292969,568065,0.0,0.0
2020-09-28 00:00:00+00:00,330.39617919921875,420.3546447753906,330.39617919921875,381.88006591796875,496015,0.0,0.0
2020-09-29 00:00:00+00:00,381.88006591796875,381.916015625,346.3545837402344,347.5342712402344,204396,0.0,0.0
2020-09-30 00:00:00+00:00,347.5259704589844,518.89306640625,326.371826171875,518.89306640625,1032513,0.0,0.0
2020-10-01 00:00:00+00:00,518.9495239257812,585.2201538085938,518.8433837890625,579.1160278320312,669866,0.0,0.0
2020-10-02 00:00:00+00:00,579.1160278320312,581.7283325195312,457.893310546875,457.90771484375,395458,0.0,0.0
2020-10-03 00:00:00+00:00,455.51861572265625,487.6575927734375,452.3155212402344,487.1941833496094,307468,0.0,0.0
2020-10-04 00:00:00+00:00,488.5892333984375,496.8955078125,464.3785705566406,464.539306640625,386716,0.0,0.0
2020-10-05 00:00:00+00:00,464.52349853515625,468.0891418457031,445.51116943359375,447.58624267578125,467460,0.0,0.0
2020-10-06 00:00:00+00:00,447.5584411621094,447.9613952636719,421.90142822265625,441.4236755371094,342218,0.0,0.0
2020-10-07 00:00:00+00:00,441.4236755371094,475.6336975097656,435.7981872558594,475.6336975097656,408978,0.0,0.0
2020-10-08 00:00:00+00:00,475.6336975097656,486.5856018066406,467.2572326660156,467.561767578125,317648,0.0,0.0
2020-10-09 00:00:00+00:00,466.55535888671875,480.5601501464844,454.59906005859375,480.1553649902344,288073,0.0,0.0
2020-10-10 00:00:00+00:00,480.18206787109375,586.25830078125,479.9077453613281,584.5692138671875,560614,0.0,0.0
2020-10-11 00:00:00+00:00,584.5692138671875,606.3358154296875,583.4004516601562,584.3836059570312,139811,0.0,0.0
2020-10-12 00:00:00+00:00,584.3790893554688,594.97216796875,553.3189086914062,591.364990234375,256599,0.0,0.0
2020-10-13 00:00:00+00:00,591.3665771484375,633.3345336914062,591.3665771484375,626.473876953125,0,0.0,0.0
2020-10-14 00:00:00+00:00,626.473876953125,634.2289428710938,615.4802856445312,621.49755859375,0,0.0,0.0
