TIMESTAMP,ORNJ_OPEN_PRICE_USD,ORNJ_HIGH_PRICE_USD,ORNJ_LOW_PRICE_USD,ORNJ_CLOSE_PRICE_USD,ORNJ_VOLUME_USD,ORNJ_DIVIDENDS_USD,ORNJ_STOCK_SPLITS_USD
2024-02-06 00:00:00+00:00,0.10233599692583084,0.14311300218105316,0.10216700285673141,0.13844600319862366,1805856,0.0,0.0
2024-02-07 00:00:00+00:00,0.13847500085830688,0.3814220130443573,0.13644100725650787,0.2917740046977997,4161498,0.0,0.0
2024-02-08 00:00:00+00:00,0.29177701473236084,0.6774510145187378,0.24799099564552307,0.6442760229110718,7697885,0.0,0.0
2024-02-09 00:00:00+00:00,0.6424009799957275,0.7943699955940247,0.45467400550842285,0.5418710112571716,7300513,0.0,0.0
2024-02-10 00:00:00+00:00,0.5410060286521912,0.7051730155944824,0.4272179901599884,0.6918089985847473,4156130,0.0,0.0
2024-02-11 00:00:00+00:00,0.6920409798622131,0.7121319770812988,0.5137979984283447,0.6317530274391174,3048467,0.0,0.0
2024-02-12 00:00:00+00:00,0.6317530274391174,0.6578119993209839,0.4517180025577545,0.4517180025577545,2680446,0.0,0.0
2024-02-13 00:00:00+00:00,0.45260998606681824,0.5231099724769592,0.4137429893016815,0.4137429893016815,2471148,0.0,0.0
2024-02-14 00:00:00+00:00,0.4137429893016815,0.4325770139694214,0.353983998298645,0.37414899468421936,2700204,0.0,0.0
2024-02-15 00:00:00+00:00,0.37414899468421936,0.5287780165672302,0.3318049907684326,0.4454439878463745,2737010,0.0,0.0
2024-02-16 00:00:00+00:00,0.44571301341056824,0.5052989721298218,0.4117549955844879,0.418844997882843,2395958,0.0,0.0
2024-02-17 00:00:00+00:00,0.418844997882843,0.4435819983482361,0.3671939969062805,0.4035789966583252,2514777,0.0,0.0
2024-02-18 00:00:00+00:00,0.40433400869369507,0.4611090123653412,0.38561999797821045,0.4068799912929535,2346727,0.0,0.0
2024-02-19 00:00:00+00:00,0.40714600682258606,0.452921986579895,0.3613559901714325,0.3875400125980377,2474258,0.0,0.0
2024-02-20 00:00:00+00:00,0.3875170052051544,0.40376800298690796,0.35794299840927124,0.37692898511886597,2410847,0.0,0.0
2024-02-21 00:00:00+00:00,0.37694698572158813,0.4300270080566406,0.334322988986969,0.3541240096092224,2403409,0.0,0.0
2024-02-22 00:00:00+00:00,0.35415399074554443,0.41395801305770874,0.3347119987010956,0.3864800035953522,2421519,0.0,0.0
2024-02-23 00:00:00+00:00,0.3855929970741272,0.4627839922904968,0.35957199335098267,0.3854059875011444,2582615,0.0,0.0
2024-02-24 00:00:00+00:00,0.38524600863456726,0.41703200340270996,0.36624500155448914,0.3931350111961365,2268660,0.0,0.0
2024-02-25 00:00:00+00:00,0.3930020034313202,0.44832301139831543,0.3882000148296356,0.44223999977111816,2574604,0.0,0.0
2024-02-26 00:00:00+00:00,0.44223999977111816,0.4610770046710968,0.4177800118923187,0.4608359932899475,2675823,0.0,0.0
2024-02-27 00:00:00+00:00,0.46094900369644165,0.5524380207061768,0.4092540144920349,0.4324280023574829,3610124,0.0,0.0
2024-02-28 00:00:00+00:00,0.43251198530197144,0.4356530010700226,0.3536970019340515,0.38536500930786133,3170270,0.0,0.0
2024-02-29 00:00:00+00:00,0.3853600025177002,0.4497250020503998,0.3727230131626129,0.3922550082206726,3469674,0.0,0.0
2024-03-01 00:00:00+00:00,0.3922579884529114,0.48586198687553406,0.3922579884529114,0.45443400740623474,4779502,0.0,0.0
2024-03-02 00:00:00+00:00,0.455051988363266,0.455051988363266,0.2950190007686615,0.33428099751472473,7235858,0.0,0.0
2024-03-03 00:00:00+00:00,0.334293007850647,0.37630000710487366,0.29568299651145935,0.3539479970932007,4856065,0.0,0.0
2024-03-04 00:00:00+00:00,0.353767991065979,0.38828301429748535,0.32252201437950134,0.3876529932022095,6418921,0.0,0.0
2024-03-05 00:00:00+00:00,0.3876529932022095,0.38905900716781616,0.3063960075378418,0.33378899097442627,5808804,0.0,0.0
2024-03-06 00:00:00+00:00,0.33378899097442627,0.4359540045261383,0.32293701171875,0.4172370135784149,6480834,0.0,0.0
2024-03-07 00:00:00+00:00,0.4172250032424927,0.4606829881668091,0.3760649859905243,0.43189099431037903,5535362,0.0,0.0
2024-03-08 00:00:00+00:00,0.4319230020046234,0.4629270136356354,0.38208600878715515,0.39830300211906433,5146270,0.0,0.0
2024-03-09 00:00:00+00:00,0.39831599593162537,0.4162899851799011,0.36701899766921997,0.4049000144004822,5011460,0.0,0.0
2024-03-10 00:00:00+00:00,0.40407800674438477,0.41808199882507324,0.36625000834465027,0.4040150046348572,4913946,0.0,0.0
2024-03-11 00:00:00+00:00,0.403984010219574,0.4087580144405365,0.3769960105419159,0.39986300468444824,4780064,0.0,0.0
2024-03-12 00:00:00+00:00,0.39987701177597046,0.4481390118598938,0.3909299969673157,0.4430539906024933,5891274,0.0,0.0
2024-03-13 00:00:00+00:00,0.44304201006889343,0.6823499798774719,0.44104599952697754,0.5867689847946167,9155603,0.0,0.0
2024-03-14 00:00:00+00:00,0.5867059826850891,0.6824229955673218,0.500141978263855,0.5988249778747559,7894284,0.0,0.0
2024-03-15 00:00:00+00:00,0.5988249778747559,0.6080269813537598,0.4725619852542877,0.4972189962863922,6620027,0.0,0.0
