,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.0008638289244012333,0.029390469465525263,0.022793046465443233,0.0417487979804545,3284334.209227592,1812.2425554138943,1405.4393307291668,0.03949010063350104,0.40181222012242407
1,0.00029599990120886667,0.017204592175109567,0.0140401792945205,0.026575826917729,1125411.2287719967,1060.8505875242374,865.730058803763,0.025088382430142765,0.8823556668346773
Mean,0.00057991441280505,0.023297530820317415,0.018416612879981867,0.03416231244909175,2204872.7189997947,1436.5465714690658,1135.584694766465,0.0322892415318219,0.6420839434785507
