TIMESTAMP,DELON_OPEN_PRICE_USD,DELON_HIGH_PRICE_USD,DELON_LOW_PRICE_USD,DELON_CLOSE_PRICE_USD,DELON_VOLUME_USD,DELON_DIVIDENDS_USD,DELON_STOCK_SPLITS_USD
2024-11-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,8,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,165,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,268,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1071,0.0,0.0
2024-12-02 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,215,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1080,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,548,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,712,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1262,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1098,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,587,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-12-18 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,4911,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,406,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,766,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,590,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,65,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,563,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,185,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,2879,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,1798,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,2579,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,834,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,172,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,218,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,221,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,102,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,682,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,766,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,173,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,1078,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,481,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,140,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,182,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1889,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,108,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,687,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,684,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,164,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,1697,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,27173,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,26220,0.0,0.0
2025-06-01 00:00:00+00:00,7.725810036163239e-08,7.725810036163239e-08,7.536438317856664e-08,7.536438317856664e-08,9,0.0,0.0
