TIMESTAMP,LYK_OPEN_PRICE_USD,LYK_HIGH_PRICE_USD,LYK_LOW_PRICE_USD,LYK_CLOSE_PRICE_USD,LYK_VOLUME_USD,LYK_DIVIDENDS_USD,LYK_STOCK_SPLITS_USD
2024-10-01 00:00:00+00:00,1.2437770366668701,1.2579920291900635,1.2147250175476074,1.2151180505752563,992520,0.0,0.0
2024-10-02 00:00:00+00:00,1.2151180505752563,1.2175610065460205,1.2110919952392578,1.2121349573135376,1392886,0.0,0.0
2024-10-03 00:00:00+00:00,1.2121349573135376,1.2152479887008667,1.2109789848327637,1.2116210460662842,1461684,0.0,0.0
2024-10-04 00:00:00+00:00,1.2116210460662842,1.2173149585723877,1.21076500415802,1.2171590328216553,1405399,0.0,0.0
2024-10-05 00:00:00+00:00,1.2171590328216553,1.2186859846115112,1.211969017982483,1.215258002281189,1481567,0.0,0.0
2024-10-06 00:00:00+00:00,1.215258002281189,1.2181589603424072,1.2111120223999023,1.2142820358276367,1488323,0.0,0.0
2024-10-07 00:00:00+00:00,1.2142820358276367,1.218379020690918,1.210705041885376,1.2130390405654907,1518316,0.0,0.0
2024-10-08 00:00:00+00:00,1.2130390405654907,1.217684030532837,1.2123099565505981,1.2126359939575195,1458350,0.0,0.0
2024-10-09 00:00:00+00:00,1.2126359939575195,1.2140729427337646,1.2120790481567383,1.2131390571594238,1430610,0.0,0.0
2024-10-10 00:00:00+00:00,1.2131390571594238,1.214858055114746,1.212378978729248,1.2135779857635498,1402060,0.0,0.0
2024-10-11 00:00:00+00:00,1.2135779857635498,1.2145559787750244,1.210463047027588,1.2113319635391235,1368050,0.0,0.0
2024-10-12 00:00:00+00:00,1.2113319635391235,1.2122559547424316,1.2104500532150269,1.2109570503234863,1870400,0.0,0.0
2024-10-13 00:00:00+00:00,1.2109570503234863,1.2118229866027832,1.2099699974060059,1.2106189727783203,1958838,0.0,0.0
2024-10-14 00:00:00+00:00,1.2106189727783203,1.211946964263916,1.2099649906158447,1.210621953010559,1937268,0.0,0.0
2024-10-15 00:00:00+00:00,1.210621953010559,1.2150100469589233,1.2103919982910156,1.2114909887313843,1847118,0.0,0.0
2024-10-16 00:00:00+00:00,1.2114909887313843,1.2125190496444702,1.2112610340118408,1.2117780447006226,1962976,0.0,0.0
2024-10-17 00:00:00+00:00,1.2117780447006226,1.2126070261001587,1.2110819816589355,1.2122299671173096,1918220,0.0,0.0
2024-10-18 00:00:00+00:00,1.2122299671173096,1.214148998260498,1.21082603931427,1.2122440338134766,1998603,0.0,0.0
2024-10-19 00:00:00+00:00,1.2122440338134766,1.2134710550308228,1.2113529443740845,1.2116669416427612,2177639,0.0,0.0
2024-10-20 00:00:00+00:00,1.2116669416427612,1.2146879434585571,1.2112300395965576,1.2117340564727783,2238232,0.0,0.0
2024-10-21 00:00:00+00:00,1.2117340564727783,1.2135310173034668,1.2112549543380737,1.2115060091018677,2209813,0.0,0.0
2024-10-22 00:00:00+00:00,1.2115060091018677,1.213304042816162,1.210528016090393,1.211756944656372,2717262,0.0,0.0
2024-10-23 00:00:00+00:00,1.211756944656372,1.2133070230484009,1.2103149890899658,1.2116889953613281,2974545,0.0,0.0
2024-10-24 00:00:00+00:00,1.2115750312805176,1.2120440006256104,1.1914039850234985,1.1928550004959106,3826548,0.0,0.0
2024-10-25 00:00:00+00:00,1.1928550004959106,1.193673014640808,1.1903289556503296,1.1910920143127441,3699714,0.0,0.0
2024-10-26 00:00:00+00:00,1.1910920143127441,1.192726969718933,1.1901170015335083,1.1920130252838135,3811213,0.0,0.0
2024-10-27 00:00:00+00:00,1.1920130252838135,1.1936349868774414,1.1909209489822388,1.192214012145996,3793893,0.0,0.0
2024-10-28 00:00:00+00:00,1.192214012145996,1.1961760520935059,1.1909689903259277,1.1940679550170898,3835013,0.0,0.0
2024-10-29 00:00:00+00:00,1.1940679550170898,1.1949139833450317,1.1926430463790894,1.193179965019226,3417821,0.0,0.0
2024-10-30 00:00:00+00:00,1.193179965019226,1.1944860219955444,1.191957950592041,1.1923730373382568,3757540,0.0,0.0
2024-10-31 00:00:00+00:00,1.1923730373382568,1.1932339668273926,1.1904900074005127,1.1907010078430176,3729111,0.0,0.0
2024-11-01 00:00:00+00:00,1.1907010078430176,1.1936759948730469,1.1900850534439087,1.1926039457321167,3873676,0.0,0.0
2024-11-02 00:00:00+00:00,1.1926039457321167,1.193627953529358,1.1909669637680054,1.1921759843826294,3757843,0.0,0.0
2024-11-03 00:00:00+00:00,1.1921759843826294,1.1930500268936157,1.1905109882354736,1.1926699876785278,3817393,0.0,0.0
2024-11-04 00:00:00+00:00,1.1926699876785278,1.193595051765442,1.190675973892212,1.1921780109405518,3909184,0.0,0.0
2024-11-05 00:00:00+00:00,1.1921780109405518,1.1934479475021362,1.1904970407485962,1.1923760175704956,3814251,0.0,0.0
2024-11-06 00:00:00+00:00,1.1923760175704956,1.1932660341262817,1.1896840333938599,1.192383050918579,3754910,0.0,0.0
2024-11-07 00:00:00+00:00,1.192383050918579,1.19296395778656,1.18995201587677,1.1905970573425293,3848227,0.0,0.0
2024-11-08 00:00:00+00:00,1.1905970573425293,1.1934759616851807,1.1899019479751587,1.1920169591903687,3727871,0.0,0.0
2024-11-09 00:00:00+00:00,1.1920169591903687,1.1930650472640991,1.190274953842163,1.190896987915039,3733551,0.0,0.0
2024-11-10 00:00:00+00:00,1.190896987915039,1.1934380531311035,1.190526008605957,1.192149043083191,3925717,0.0,0.0
2024-11-11 00:00:00+00:00,1.192149043083191,1.1930509805679321,1.1554889678955078,1.156491994857788,3993445,0.0,0.0
