,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.38923975723062787,0.6238877118727221,0.5354929294346978,1.4335398038437372,347209.4787806692,589.2419007182265,505.7558684201319,0.9671408249847967,-0.0164677751100387
1,0.08426090663158099,0.2902770452665268,0.255534264154629,1.192406594711065,75162.37728900231,274.15734382746615,241.34390318749593,0.9731775814268021,-0.009925641612249033
2,0.10499757610806904,0.3240330105655455,0.2708233993184951,3.8201424444539263,93659.8921617844,306.03876858470863,255.78400017228566,0.9850666495829586,-0.0015307633037391331
3,0.3547937202314846,0.5956437906516993,0.48446111453364243,1.210136647762841,316482.93974405597,562.5664243982424,457.55795859597083,1.1070020356782975,-0.008548282103065467
4,0.11768218734734659,0.3430454843303168,0.2816678370859242,1.4019725487875838,104974.81357000042,323.99543927498837,266.02622319954065,1.0295283216976128,-0.022463003726555564
5,0.3026743768592844,0.5501583916664443,0.4688709564058417,2.057607730872253,269991.4660048767,519.606926556553,442.83355536823547,0.9897316105320574,-0.0028721062546976333
6,0.2007419553113754,0.44804223299195406,0.373390515549391,3.9530570746261104,243421.33237014478,493.37733594888203,411.17199287393487,1.0103182582711987,-0.004012945367736933
7,0.013981953063440569,0.11824529899179459,0.09034274900859467,0.2249397316187772,50616.03328363882,224.98005433726885,171.89111749814072,1.113351758118709,0.0001121457670887667
8,0.042571221417675865,0.20632792314485449,0.1750839763939679,0.39647367853540194,304386.94086256303,551.7126721318472,468.1675993718606,1.0717926059746297,-0.0027307727418486335
9,0.013171406085577,0.1147667047592525,0.08763886828003299,0.17298947418771127,94176.39125976311,306.8816105187322,234.34285316932315,1.441352463302018,-0.0048241691129804
10,0.018439727862849035,0.13579279141849154,0.11242615930571608,0.2189681545293535,131845.22719726738,363.1045313869917,300.6230849616889,2.0624050123488513,-0.016940943046360468
11,0.0198824631298418,0.14100514174848558,0.10503035016822714,0.21426879551753078,142160.8760288972,377.0421490313161,280.8469849868192,0.9540637971589377,-0.0051741368857972
Mean,0.1385364376065961,0.32426879395067393,0.2700635933032633,1.3580418899538576,181173.98071272194,407.72542972626866,336.3620951504524,1.142077576589739,-0.007948199458165033
