TIMESTAMP,MXNT_OPEN_PRICE_USD,MXNT_HIGH_PRICE_USD,MXNT_LOW_PRICE_USD,MXNT_CLOSE_PRICE_USD,MXNT_VOLUME_USD,MXNT_DIVIDENDS_USD,MXNT_STOCK_SPLITS_USD
2022-06-21 00:00:00+00:00,0.049695998430252075,0.05013899877667427,0.049194999039173126,0.04969299957156181,2874,0.0,0.0
2022-06-22 00:00:00+00:00,0.04971399903297424,0.050457000732421875,0.048643000423908234,0.050140999257564545,2677,0.0,0.0
2022-06-23 00:00:00+00:00,0.0501290000975132,0.05085200071334839,0.048916999250650406,0.04931100085377693,3012,0.0,0.0
2022-06-24 00:00:00+00:00,0.04930799826979637,0.05092800036072731,0.04900199919939041,0.05044599995017052,2995,0.0,0.0
2022-06-25 00:00:00+00:00,0.05044899880886078,0.05104900151491165,0.048170000314712524,0.050714001059532166,2523,0.0,0.0
2022-06-26 00:00:00+00:00,0.050700001418590546,0.05107999965548515,0.048882000148296356,0.04958000034093857,2659,0.0,0.0
2022-06-27 00:00:00+00:00,0.04958200082182884,0.050843000411987305,0.04862000048160553,0.04983999952673912,4425,0.0,0.0
2022-06-28 00:00:00+00:00,0.04983000084757805,0.05090099945664406,0.04901299998164177,0.050064001232385635,2930,0.0,0.0
2022-06-29 00:00:00+00:00,0.05006499961018562,0.05022900179028511,0.04897899925708771,0.04961799830198288,7018,0.0,0.0
2022-06-30 00:00:00+00:00,0.04979399964213371,0.0507970005273819,0.04870200157165527,0.05057299882173538,2520,0.0,0.0
2022-07-01 00:00:00+00:00,0.0506570003926754,0.051440998911857605,0.048631999641656876,0.049518998712301254,8210,0.0,0.0
2022-07-02 00:00:00+00:00,0.04952400177717209,0.05012499913573265,0.04869300127029419,0.04899799823760986,2263,0.0,0.0
2022-07-03 00:00:00+00:00,0.048996999859809875,0.050262998789548874,0.04848799854516983,0.04961699992418289,2585,0.0,0.0
2022-07-04 00:00:00+00:00,0.04961699992418289,0.050147999078035355,0.04847799986600876,0.049508001655340195,2506,0.0,0.0
