TIMESTAMP,TROPPY_OPEN_PRICE_USD,TROPPY_HIGH_PRICE_USD,TROPPY_LOW_PRICE_USD,TROPPY_CLOSE_PRICE_USD,TROPPY_VOLUME_USD,TROPPY_DIVIDENDS_USD,TROPPY_STOCK_SPLITS_USD
2024-12-07 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,411955,0.0,0.0
2024-12-08 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,296339,0.0,0.0
2024-12-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,236866,0.0,0.0
2024-12-10 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,218218,0.0,0.0
2024-12-11 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,168405,0.0,0.0
2024-12-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,225467,0.0,0.0
2024-12-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,197576,0.0,0.0
2024-12-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,189931,0.0,0.0
2024-12-15 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,266948,0.0,0.0
2024-12-16 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,213415,0.0,0.0
2024-12-17 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,155625,0.0,0.0
2024-12-18 00:00:00+00:00,1.9999999949504854e-06,4.999999873689376e-06,1.9999999949504854e-06,3.000000106112566e-06,270875,0.0,0.0
2024-12-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,162373,0.0,0.0
2024-12-20 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,196038,0.0,0.0
2024-12-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,150362,0.0,0.0
2024-12-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,154618,0.0,0.0
2024-12-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,155792,0.0,0.0
2024-12-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,149368,0.0,0.0
2024-12-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,148310,0.0,0.0
2024-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,116110,0.0,0.0
2024-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,136233,0.0,0.0
2024-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,147695,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,110611,0.0,0.0
2024-12-30 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,185030,0.0,0.0
2024-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,149625,0.0,0.0
2025-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,138207,0.0,0.0
2025-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,132888,0.0,0.0
2025-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,130156,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,120765,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,151493,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,142187,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,143153,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,135823,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,141415,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,835477,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,134661,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,227294,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,134779,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,133970,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,140944,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,138918,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,122897,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,132285,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,134695,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,139097,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,132659,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,129605,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,132581,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,165406,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,137155,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,136912,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,132090,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,138155,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,129556,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,124944,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,136160,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,131083,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,131992,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,101756,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,134454,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,131322,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,102337,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,134693,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,129096,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,136999,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,130201,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,129960,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,134983,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,131026,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,136187,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,131994,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,135520,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,132711,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,131677,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,131196,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,197871,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,140680,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,132342,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,137220,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,138594,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,129470,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,116574,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,127971,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,137524,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,142664,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,136337,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,138721,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,125347,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,142201,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,134315,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,130568,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,125373,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,127399,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,133189,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,136167,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,125876,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,129108,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,132048,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,122159,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,133257,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,124612,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,135795,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,138545,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,134318,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,135712,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,141105,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,141645,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,137869,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,130383,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,133214,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,137795,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,130020,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,140678,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,132123,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,128045,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,141173,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,138438,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,127612,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,135274,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,138525,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,133222,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,120716,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,134211,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,135156,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,139064,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,126498,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,135726,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,137260,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,135278,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,136011,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,127128,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,150478,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,139871,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,136854,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,122978,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,127129,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,124288,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,129950,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,129671,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,132594,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,138574,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,132179,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,132515,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,129395,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,134748,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,144969,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,173219,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,222071,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,146335,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,131930,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,150507,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,118611,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,136674,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,130614,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,131123,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,129099,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,117295,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,141001,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,129898,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,100696,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,132010,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,137618,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,135378,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,132046,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,130196,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,115853,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,156220,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,147887,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,126808,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,124801,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,126396,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,130354,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,136078,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,134982,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,127457,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,134744,0.0,0.0
2025-06-01 00:00:00+00:00,1.4005216542045673e-07,1.4333035380786896e-07,8.757802305581208e-08,8.99018175459787e-08,85649,0.0,0.0
