TIMESTAMP,IDLE_OPEN_PRICE_USD,IDLE_HIGH_PRICE_USD,IDLE_LOW_PRICE_USD,IDLE_CLOSE_PRICE_USD,IDLE_VOLUME_USD,IDLE_DIVIDENDS_USD,IDLE_STOCK_SPLITS_USD
2020-12-02 00:00:00+00:00,0.742385983467102,0.8912100195884705,0.15113399922847748,0.8136190176010132,24122,0.0,0.0
2020-12-03 00:00:00+00:00,0.813601016998291,2.880423069000244,0.3608990013599396,1.9950400590896606,275067,0.0,0.0
2020-12-04 00:00:00+00:00,1.9950369596481323,4.22585916519165,1.2186269760131836,1.9437379837036133,277899,0.0,0.0
2020-12-05 00:00:00+00:00,1.9437299966812134,3.429917097091675,0.7496610283851624,1.9746400117874146,209163,0.0,0.0
2020-12-06 00:00:00+00:00,1.9746119976043701,3.3052220344543457,1.0610159635543823,1.8652570247650146,242423,0.0,0.0
2020-12-07 00:00:00+00:00,1.8652969598770142,8.415908813476562,1.7938109636306763,7.67898416519165,1490908,0.0,0.0
2020-12-08 00:00:00+00:00,7.678831100463867,8.98300838470459,3.8497300148010254,6.667708873748779,3188242,0.0,0.0
2020-12-09 00:00:00+00:00,6.667720794677734,14.846423149108887,3.382033109664917,11.523038864135742,5639945,0.0,0.0
2020-12-10 00:00:00+00:00,11.523344039916992,14.08547592163086,9.154988288879395,11.776562690734863,2631528,0.0,0.0
2020-12-11 00:00:00+00:00,11.776142120361328,12.72745418548584,6.554693222045898,7.875030994415283,2303304,0.0,0.0
2020-12-12 00:00:00+00:00,7.8752241134643555,13.038338661193848,6.377514839172363,11.325261116027832,2633886,0.0,0.0
2020-12-13 00:00:00+00:00,11.32555103302002,12.83561897277832,9.93572998046875,12.02206039428711,1793276,0.0,0.0
2020-12-14 00:00:00+00:00,12.022271156311035,12.506246566772461,7.932223796844482,9.987988471984863,1161160,0.0,0.0
2020-12-15 00:00:00+00:00,9.98763656616211,10.430242538452148,6.363224983215332,8.341874122619629,1538332,0.0,0.0
2020-12-16 00:00:00+00:00,8.342162132263184,11.364133834838867,7.463274002075195,8.73221492767334,2581102,0.0,0.0
2020-12-17 00:00:00+00:00,8.7320556640625,9.751197814941406,6.066064834594727,6.685842990875244,1216961,0.0,0.0
2020-12-18 00:00:00+00:00,6.685727119445801,7.55497407913208,4.629617214202881,5.487959861755371,1448335,0.0,0.0
2020-12-19 00:00:00+00:00,5.488040924072266,8.966261863708496,4.5583648681640625,6.878415107727051,1323568,0.0,0.0
2020-12-20 00:00:00+00:00,6.878482818603516,8.125345230102539,5.656094074249268,6.938243865966797,1114917,0.0,0.0
2020-12-21 00:00:00+00:00,6.938261032104492,7.040812969207764,5.0450568199157715,5.226585865020752,966935,0.0,0.0
2020-12-22 00:00:00+00:00,5.226443767547607,6.09122896194458,4.626675128936768,5.916039943695068,816543,0.0,0.0
2020-12-23 00:00:00+00:00,5.916070938110352,5.916348934173584,4.182322025299072,4.484912872314453,600966,0.0,0.0
2020-12-24 00:00:00+00:00,4.485063076019287,5.073966979980469,3.9638729095458984,4.527068138122559,568363,0.0,0.0
2020-12-25 00:00:00+00:00,4.526857852935791,4.832168102264404,3.3105170726776123,4.052140235900879,736978,0.0,0.0
