TIMESTAMP,TLW_OPEN_PRICE_USD,TLW_HIGH_PRICE_USD,TLW_LOW_PRICE_USD,TLW_CLOSE_PRICE_USD,TLW_VOLUME_USD,TLW_DIVIDENDS_USD,TLW_STOCK_SPLITS_USD
2020-04-02 00:00:00+00:00,35.58919906616211,36.655967712402344,30.975887298583984,31.537338256835938,17642,0.0,0.0
2020-04-03 00:00:00+00:00,31.50150489807129,34.6086540222168,28.18252944946289,33.55317687988281,22213,0.0,0.0
2020-04-04 00:00:00+00:00,33.54689407348633,33.721675872802734,22.067766189575195,27.375417709350586,12682,0.0,0.0
2020-04-05 00:00:00+00:00,27.381505966186523,28.34318733215332,14.193523406982422,18.028060913085938,142882,0.0,0.0
2020-04-06 00:00:00+00:00,18.029743194580078,18.12582778930664,15.46397590637207,16.94256019592285,7032,0.0,0.0
2020-04-07 00:00:00+00:00,16.961654663085938,18.725332260131836,4.965490818023682,9.773411750793457,5732,0.0,0.0
2020-04-08 00:00:00+00:00,9.772347450256348,9.918752670288086,8.66415023803711,8.672985076904297,3625,0.0,0.0
2020-04-09 00:00:00+00:00,8.720852851867676,8.720852851867676,8.23600959777832,8.411774635314941,3496,0.0,0.0
2020-04-10 00:00:00+00:00,8.411996841430664,8.503536224365234,6.211867809295654,7.004465103149414,3706,0.0,0.0
2020-04-11 00:00:00+00:00,7.004465103149414,7.010605812072754,6.113162040710449,6.177717208862305,3938,0.0,0.0
2020-04-12 00:00:00+00:00,6.175515174865723,6.282681941986084,5.989780902862549,6.195993900299072,1591,0.0,0.0
2020-04-13 00:00:00+00:00,6.18942403793335,6.296618938446045,3.058932065963745,5.280849933624268,2543,0.0,0.0
2020-04-14 00:00:00+00:00,5.280849933624268,5.331563949584961,1.3532660007476807,1.4125360250473022,1479,0.0,0.0
2020-04-15 00:00:00+00:00,1.4121489524841309,5.053998947143555,1.4092860221862793,5.051912784576416,813,0.0,0.0
2020-04-16 00:00:00+00:00,5.051624774932861,8.652873992919922,2.2132771015167236,4.497718811035156,1980,0.0,0.0
2020-04-17 00:00:00+00:00,4.4976887702941895,5.834766864776611,4.399974822998047,5.240839004516602,1834,0.0,0.0
2020-04-18 00:00:00+00:00,5.240839004516602,7.5374979972839355,3.4227380752563477,5.29531717300415,1864,0.0,0.0
2020-04-19 00:00:00+00:00,5.29437780380249,5.734610080718994,2.683962106704712,4.828085899353027,2967,0.0,0.0
2020-04-20 00:00:00+00:00,4.825946807861328,5.034447193145752,3.1247940063476562,3.2228500843048096,2137,0.0,0.0
2020-04-21 00:00:00+00:00,3.2250759601593018,3.6409060955047607,2.975903034210205,3.0210089683532715,1558,0.0,0.0
2020-04-22 00:00:00+00:00,3.02148699760437,4.200328826904297,2.9694249629974365,4.196554183959961,1666,0.0,0.0
2020-04-23 00:00:00+00:00,4.1966938972473145,4.654827117919922,3.065300941467285,4.298924922943115,2724,0.0,0.0
2020-04-24 00:00:00+00:00,4.2977118492126465,4.351315021514893,4.153202056884766,4.318418025970459,3900,0.0,0.0
2020-04-25 00:00:00+00:00,4.318049907684326,4.354870796203613,4.003971099853516,4.1037068367004395,3061,0.0,0.0
2020-04-26 00:00:00+00:00,4.103463172912598,4.139881134033203,3.9772660732269287,4.083946228027344,2371,0.0,0.0
2020-04-27 00:00:00+00:00,4.087374210357666,4.143233776092529,3.796381950378418,3.9031898975372314,2103,0.0,0.0
2020-04-28 00:00:00+00:00,3.9038989543914795,3.9461960792541504,2.580497980117798,2.59313702583313,1620,0.0,0.0
2020-04-29 00:00:00+00:00,2.6379990577697754,4.170048236846924,2.5832159519195557,3.8589460849761963,1960,0.0,0.0
2020-04-30 00:00:00+00:00,3.855858087539673,4.237274169921875,3.2091760635375977,3.2091760635375977,2236,0.0,0.0
2020-05-01 00:00:00+00:00,3.2091760635375977,3.9301750659942627,3.2091760635375977,3.393496036529541,1670,0.0,0.0
2020-05-02 00:00:00+00:00,3.3924338817596436,3.404320001602173,3.185373067855835,3.2171130180358887,796,0.0,0.0
2020-05-03 00:00:00+00:00,3.2190001010894775,3.53069806098938,3.1815059185028076,3.2972700595855713,2023,0.0,0.0
2020-05-04 00:00:00+00:00,3.2979259490966797,3.350111961364746,3.084381103515625,3.214219093322754,836,0.0,0.0
2020-05-05 00:00:00+00:00,3.216109037399292,3.2359459400177,2.8732759952545166,2.8833460807800293,0,0.0,0.0
2020-05-06 00:00:00+00:00,2.879628896713257,2.951555013656616,2.5903499126434326,2.712230920791626,0,0.0,0.0
2020-05-07 00:00:00+00:00,2.712230920791626,2.8056468963623047,2.483527898788452,2.492297887802124,0,0.0,0.0
2020-05-08 00:00:00+00:00,2.492297887802124,2.53670597076416,2.4719491004943848,2.4785919189453125,0,0.0,0.0
2020-05-09 00:00:00+00:00,2.4796090126037598,3.49821400642395,1.2882169485092163,3.090770959854126,0,0.0,0.0
2020-05-10 00:00:00+00:00,3.090177059173584,3.123255968093872,2.023529052734375,2.2875990867614746,0,0.0,0.0
2020-05-11 00:00:00+00:00,2.2890069484710693,2.3304550647735596,1.9810500144958496,2.0736749172210693,0,0.0,0.0
2020-05-12 00:00:00+00:00,2.0739729404449463,2.1043739318847656,1.307723045349121,1.4989060163497925,0,0.0,0.0
2020-05-13 00:00:00+00:00,1.4984489679336548,1.9690109491348267,1.3717659711837769,1.7678600549697876,0,0.0,0.0
2020-05-14 00:00:00+00:00,1.7678600549697876,1.781823992729187,1.456833004951477,1.5702669620513916,0,0.0,0.0
2020-05-15 00:00:00+00:00,1.5702199935913086,1.6179410219192505,1.489063024520874,1.4969110488891602,0,0.0,0.0
2020-05-16 00:00:00+00:00,1.4967080354690552,1.5048019886016846,1.3027809858322144,1.4044500589370728,0,0.0,0.0
2020-05-17 00:00:00+00:00,1.404790997505188,1.7395260334014893,1.3469949960708618,1.729522943496704,0,0.0,0.0
2020-05-18 00:00:00+00:00,1.72946298122406,1.7379930019378662,1.661257028579712,1.6669689416885376,0,0.0,0.0
2020-05-19 00:00:00+00:00,1.6662670373916626,1.7375110387802124,1.6555500030517578,1.6676959991455078,0,0.0,0.0
2020-05-20 00:00:00+00:00,1.6676069498062134,1.7427300214767456,1.574267029762268,1.609279990196228,0,0.0,0.0
2020-05-21 00:00:00+00:00,1.6091519594192505,1.6132570505142212,1.549957036972046,1.6049309968948364,0,0.0,0.0
2020-05-22 00:00:00+00:00,1.604997992515564,1.7384589910507202,1.597201943397522,1.7356719970703125,0,0.0,0.0
2020-05-23 00:00:00+00:00,1.7358319759368896,1.7423059940338135,1.656514048576355,1.7386610507965088,0,0.0,0.0
2020-05-24 00:00:00+00:00,1.7386820316314697,1.738700032234192,1.5695240497589111,1.5890049934387207,0,0.0,0.0
2020-05-25 00:00:00+00:00,1.5865010023117065,1.7021980285644531,1.5818740129470825,1.6985880136489868,0,0.0,0.0
2020-05-26 00:00:00+00:00,1.6985429525375366,1.705489993095398,1.5862200260162354,1.5930030345916748,0,0.0,0.0
2020-05-27 00:00:00+00:00,1.5930030345916748,1.638409972190857,1.5628609657287598,1.5724420547485352,0,0.0,0.0
2020-05-28 00:00:00+00:00,1.5724799633026123,1.6396260261535645,1.5085920095443726,1.5161010026931763,0,0.0,0.0
2020-05-29 00:00:00+00:00,1.5154080390930176,1.6144829988479614,1.4038200378417969,1.4123669862747192,0,0.0,0.0
2020-05-30 00:00:00+00:00,1.4122910499572754,1.4300860166549683,1.356645941734314,1.3674910068511963,0,0.0,0.0
2020-05-31 00:00:00+00:00,1.3674509525299072,1.4421249628067017,1.3597910404205322,1.4166189432144165,0,0.0,0.0
2020-06-01 00:00:00+00:00,1.4165359735488892,1.4497129917144775,1.348837971687317,1.4227930307388306,0,0.0,0.0
2020-06-02 00:00:00+00:00,1.4230259656906128,1.4680520296096802,1.3848479986190796,1.424746036529541,0,0.0,0.0
2020-06-03 00:00:00+00:00,1.424746036529541,1.4443570375442505,1.3536410331726074,1.3557490110397339,616,0.0,0.0
2020-06-04 00:00:00+00:00,1.3559370040893555,1.4480060338974,1.3539819717407227,1.3738679885864258,902,0.0,0.0
2020-06-05 00:00:00+00:00,1.3738679885864258,1.4502589702606201,1.357043981552124,1.4460480213165283,668,0.0,0.0
2020-06-06 00:00:00+00:00,1.445978045463562,1.4534649848937988,1.3527380228042603,1.353255033493042,828,0.0,0.0
2020-06-07 00:00:00+00:00,1.353255033493042,1.44856595993042,1.3445830345153809,1.3667869567871094,719,0.0,0.0
2020-06-08 00:00:00+00:00,1.3669060468673706,1.3713569641113281,1.356112003326416,1.3708889484405518,475,0.0,0.0
2020-06-09 00:00:00+00:00,1.3710269927978516,1.4628560543060303,1.2605220079421997,1.3740719556808472,689,0.0,0.0
2020-06-10 00:00:00+00:00,1.374142050743103,1.38829505443573,1.2689030170440674,1.2845510244369507,701,0.0,0.0
2020-06-11 00:00:00+00:00,1.2845230102539062,1.3921610116958618,1.224329948425293,1.2339860200881958,390,0.0,0.0
2020-06-12 00:00:00+00:00,1.233849048614502,1.3755569458007812,1.2067090272903442,1.367887020111084,207,0.0,0.0
2020-06-13 00:00:00+00:00,1.3681989908218384,1.900702953338623,1.3615410327911377,1.8996959924697876,174,0.0,0.0
2020-06-14 00:00:00+00:00,1.8995610475540161,3.7035698890686035,1.898725986480713,3.5607779026031494,1061,0.0,0.0
2020-06-15 00:00:00+00:00,3.5608038902282715,3.5633859634399414,2.861629009246826,3.160964012145996,938,0.0,0.0
2020-06-16 00:00:00+00:00,3.1607580184936523,3.7130179405212402,3.1578569412231445,3.7081971168518066,806,0.0,0.0
2020-06-17 00:00:00+00:00,3.707953929901123,3.7368569374084473,3.4840080738067627,3.697283983230591,935,0.0,0.0
2020-06-18 00:00:00+00:00,3.6973400115966797,3.736480951309204,3.481739044189453,3.685275077819824,1043,0.0,0.0
2020-06-19 00:00:00+00:00,3.6875720024108887,3.7409191131591797,3.584192991256714,3.699157953262329,2205,0.0,0.0
2020-06-20 00:00:00+00:00,3.6988279819488525,3.737773895263672,3.507370948791504,3.605319023132324,1049,0.0,0.0
2020-06-21 00:00:00+00:00,3.603415012359619,3.7092020511627197,3.594820022583008,3.6993820667266846,500,0.0,0.0
2020-06-22 00:00:00+00:00,3.696974992752075,3.7100839614868164,3.6640560626983643,3.687748908996582,503,0.0,0.0
