TIMESTAMP,SYS_CLOSE_PRICE_USD,SYS_OPEN_PRICE_USD,SYS_HIGH_PRICE_USD,SYS_LOW_PRICE_USD
2018-07-09,0.18031,0.16609,0.18413,0.1602
2018-07-10,0.1673,0.18031,0.18074,0.14189
2018-07-11,0.168,0.1673,0.17059,0.14007
2018-07-12,0.14955,0.168,0.17106,0.13807
2018-07-13,0.14354,0.14955,0.15102,0.14204
2018-07-14,0.14269,0.14354,0.14535,0.13994
2018-07-15,0.14689,0.14269,0.14847,0.14195
2018-07-16,0.15797,0.14689,0.15811,0.14345
2018-07-17,0.16853,0.15797,0.17138,0.14981
2018-07-18,0.1778,0.16853,0.18372,0.16852
2018-07-19,0.17252,0.1778,0.17791,0.16336
2018-07-20,0.17408,0.17252,0.17674,0.15406
2018-07-21,0.17434,0.17409,0.17576,0.14404
2018-07-22,0.14958,0.17429,0.17621,0.14789
2018-07-23,0.16418,0.14958,0.17832,0.14825
2018-07-24,0.16836,0.16418,0.17739,0.16054
2018-07-25,0.16255,0.16836,0.1724,0.15978
2018-07-26,0.16606,0.16255,0.17426,0.16239
2018-07-27,0.16564,0.16606,0.16727,0.16176
2018-07-28,0.16766,0.16564,0.1705,0.16543
2018-07-29,0.17702,0.16766,0.17916,0.16766
2018-07-30,0.16733,0.17702,0.17702,0.16148
2018-07-31,0.15018,0.16733,0.16739,0.14946
2018-08-01,0.13972,0.15018,0.15058,0.13855
2018-08-02,0.1275,0.13972,0.14031,0.12643
2018-08-03,0.13483,0.1275,0.14091,0.11876
2018-08-04,0.13107,0.13483,0.13606,0.12202
2018-08-05,0.14058,0.13117,0.14627,0.12273
2018-08-06,0.13125,0.14058,0.14411,0.13017
2018-08-07,0.12765,0.13125,0.13713,0.12714
2018-08-08,0.10707,0.12765,0.12765,0.10707
2018-08-09,0.11553,0.10707,0.1189,0.10678
2018-08-10,0.10822,0.11553,0.11599,0.10702
2018-08-11,0.10836,0.10824,0.10987,0.09871
2018-08-12,0.10295,0.1084,0.10856,0.10144
2018-08-13,0.08887,0.10295,0.10725,0.08824
2018-08-14,0.08846,0.08887,0.08893,0.07717
2018-08-15,0.09862,0.08846,0.10883,0.08841
2018-08-16,0.09839,0.09862,0.10239,0.09235
2018-08-17,0.10599,0.09839,0.10675,0.09823
2018-08-18,0.09633,0.106,0.10827,0.09454
2018-08-19,0.09868,0.0964,0.10198,0.0957
2018-08-20,0.09852,0.09868,0.10163,0.09787
2018-08-21,0.09684,0.09852,0.10052,0.09602
2018-08-22,0.09236,0.09684,0.09998,0.09
2018-08-23,0.09321,0.09236,0.09461,0.08781
2018-08-24,0.09595,0.09321,0.0987,0.09122
2018-08-25,0.098,0.09596,0.10191,0.09586
2018-08-26,0.10063,0.098,0.10145,0.0963
2018-08-27,0.10921,0.10063,0.10921,0.10013
2018-08-28,0.10967,0.10921,0.11003,0.10553
2018-08-29,0.10474,0.10967,0.10995,0.1034
2018-08-30,0.10253,0.10474,0.10627,0.10059
2018-08-31,0.10541,0.10253,0.10721,0.10195
2018-09-01,0.1101,0.10541,0.11451,0.10536
2018-09-02,0.12098,0.1101,0.12495,0.10951
2018-09-03,0.12011,0.12098,0.12156,0.11045
2018-09-04,0.11875,0.12011,0.12011,0.11566
2018-09-05,0.09573,0.11875,0.11977,0.09551
2018-09-06,0.09596,0.09573,0.09697,0.08831
2018-09-07,0.09596,0.09596,0.09596,0.09412
2018-09-08,0.08185,0.08185,0.08185,0.08147
2018-09-09,0.08204,0.08185,0.08583,0.08121
2018-09-10,0.07905,0.08204,0.08377,0.07686
2018-09-11,0.07635,0.07905,0.07942,0.07348
2018-09-12,0.07972,0.07635,0.08055,0.07211
2018-09-13,0.0836,0.07972,0.08418,0.07747
2018-09-14,0.07928,0.0836,0.08395,0.07724
2018-09-15,0.08056,0.07923,0.08236,0.07863
2018-09-16,0.08205,0.08052,0.08303,0.07896
2018-09-17,0.08205,0.08205,0.08205,0.07727
2018-09-18,0.0803,0.0803,0.0803,0.07715
2018-09-19,0.08185,0.0803,0.08336,0.07917
2018-09-20,0.08486,0.08185,0.08593,0.08185
2018-09-21,0.09136,0.08486,0.09136,0.08336
2018-09-22,0.08882,0.09136,0.09235,0.08719
2018-09-23,0.09107,0.08883,0.09395,0.08792
2018-09-24,0.09283,0.09107,0.09692,0.08954
2018-09-25,0.08543,0.09283,0.09306,0.08418
2018-09-26,0.08721,0.08543,0.08752,0.08435
2018-09-27,0.09033,0.08721,0.09103,0.08588
2018-09-28,0.08902,0.09033,0.09102,0.08821
2018-09-29,0.09256,0.0891,0.09353,0.08817
2018-09-30,0.09147,0.09256,0.09391,0.08938
2018-10-01,0.09554,0.09147,0.10462,0.09026
2018-10-02,0.09755,0.09554,0.09845,0.09441
2018-10-03,0.09556,0.09755,0.09769,0.09294
2018-10-04,0.09497,0.09556,0.09689,0.09375
2018-10-05,0.09452,0.09497,0.09551,0.09332
2018-10-06,0.09542,0.09452,0.09619,0.0929
2018-10-07,0.09403,0.09542,0.09625,0.0938
2018-10-08,0.097,0.09403,0.09896,0.09351
2018-10-09,0.09482,0.097,0.0971,0.09353
2018-10-10,0.09597,0.09482,0.09606,0.09152
2018-10-11,0.08651,0.09597,0.09597,0.08513
2018-10-12,0.0886,0.08651,0.09277,0.08637
2018-10-13,0.0912,0.08858,0.09225,0.08835
2018-10-14,0.08984,0.0912,0.09787,0.08963
2018-10-15,0.09995,0.08984,0.10725,0.08984
2018-10-16,0.10029,0.09995,0.10043,0.09628
2018-10-17,0.10015,0.10029,0.10207,0.0974
2018-10-18,0.09507,0.10015,0.1003,0.09389
2018-10-19,0.09513,0.09507,0.09606,0.09464
2018-10-20,0.09994,0.09511,0.10151,0.09504
2018-10-21,0.10304,0.09995,0.10688,0.09737
2018-10-22,0.09838,0.10304,0.10308,0.09668
2018-10-23,0.0991,0.09838,0.10129,0.09611
2018-10-24,0.10106,0.0991,0.10141,0.09698
2018-10-25,0.10203,0.10106,0.10316,0.09686
2018-10-26,0.0997,0.10203,0.10203,0.09747
2018-10-27,0.09682,0.0997,0.09988,0.09502
2018-10-28,0.0967,0.09711,0.0982,0.09581
2018-10-29,0.08939,0.0967,0.09684,0.08884
2018-10-30,0.09245,0.08939,0.09521,0.08778
2018-10-31,0.09428,0.09245,0.09548,0.0917
2018-11-01,0.09545,0.09428,0.0966,0.09422
2018-11-02,0.09415,0.09545,0.09588,0.09323
2018-11-03,0.09183,0.09415,0.09507,0.09123
2018-11-04,0.09322,0.09183,0.09401,0.09073
2018-11-05,0.09168,0.09322,0.09435,0.09071
2018-11-06,0.08991,0.09168,0.09359,0.08806
2018-11-07,0.08978,0.08991,0.09423,0.08934
2018-11-08,0.08845,0.08978,0.0932,0.08841
2018-11-09,0.08892,0.08845,0.0937,0.08839
2018-11-10,0.0902,0.08902,0.09304,0.08786
2018-11-11,0.09234,0.0902,0.09387,0.08993
2018-11-12,0.0899,0.09234,0.09428,0.08932
2018-11-13,0.08811,0.0899,0.09256,0.08788
2018-11-14,0.07521,0.08811,0.09174,0.07005
2018-11-15,0.06959,0.07521,0.08547,0.06519
2018-11-16,0.06943,0.06959,0.08272,0.06629
2018-11-17,0.06465,0.06943,0.06948,0.0638
2018-11-18,0.06562,0.06465,0.08108,0.06446
2018-11-19,0.04975,0.06562,0.0804,0.04975
2018-11-20,0.04389,0.04975,0.07324,0.04135
2018-11-21,0.04811,0.04389,0.07029,0.04309
2018-11-22,0.04302,0.04811,0.07187,0.043
2018-11-23,0.04113,0.04302,0.06919,0.03939
2018-11-24,0.03532,0.04113,0.04223,0.03413
2018-11-25,0.03785,0.03532,0.0654,0.03294
2018-11-26,0.03722,0.03785,0.0678,0.0354
2018-11-27,0.03826,0.03722,0.06656,0.0358
2018-11-28,0.04192,0.03826,0.06823,0.03826
2018-11-29,0.04215,0.04192,0.06936,0.04094
2018-11-30,0.04087,0.04215,0.069,0.03868
2018-12-01,0.04258,0.04087,0.04399,0.03912
2018-12-02,0.04197,0.04258,0.0694,0.04183
2018-12-03,0.04037,0.04197,0.06962,0.03902
2018-12-04,0.04255,0.04037,0.04478,0.03924
2018-12-05,0.03763,0.04255,0.06897,0.03762
2018-12-06,0.03436,0.03763,0.03901,0.03412
2018-12-07,0.03317,0.03436,0.06479,0.03105
2018-12-08,0.03338,0.03315,0.06497,0.03153
2018-12-09,0.03416,0.03337,0.06454,0.03207
2018-12-10,0.03268,0.03416,0.06495,0.0324
2018-12-11,0.03102,0.03268,0.06395,0.03021
2018-12-12,0.03176,0.06296,0.06337,0.03122
2018-12-13,0.03547,0.03176,0.06357,0.02911
2018-12-14,0.04581,0.03547,0.07148,0.03547
2018-12-15,0.0448,0.04596,0.07389,0.04329
2018-12-16,0.04369,0.04456,0.07006,0.04291
2018-12-17,0.0495,0.04369,0.0734,0.04369
2018-12-18,0.04874,0.0495,0.07238,0.04523
2018-12-19,0.04564,0.04874,0.07304,0.04561
2018-12-20,0.04933,0.04564,0.0737,0.04537
2018-12-21,0.04925,0.04933,0.05392,0.04709
2018-12-22,0.04928,0.04931,0.07236,0.04641
2018-12-23,0.04822,0.04939,0.07298,0.04758
2018-12-24,0.0497,0.04822,0.074,0.04822
2018-12-25,0.04481,0.07246,0.0725,0.04303
2018-12-26,0.04584,0.04481,0.07078,0.04338
2018-12-27,0.04393,0.04584,0.07068,0.04282
2018-12-28,0.04854,0.04393,0.07137,0.04393
2018-12-29,0.04958,0.07192,0.0723,0.04807
2018-12-30,0.05175,0.04958,0.07499,0.04958
2018-12-31,0.04669,0.05175,0.07366,0.04637
2019-01-01,0.04851,0.04669,0.07144,0.04637
2019-01-02,0.0489,0.04851,0.07217,0.04725
2019-01-03,0.04944,0.0489,0.07273,0.04706
2019-01-04,0.04936,0.04944,0.07236,0.04726
2019-01-05,0.04718,0.07228,0.07255,0.04717
2019-01-06,0.05025,0.04735,0.09548,0.04735
2019-01-07,0.05149,0.05025,0.07293,0.0489
2019-01-08,0.05054,0.05149,0.0744,0.05038
2019-01-09,0.04971,0.05054,0.07337,0.04952
2019-01-10,0.04296,0.04971,0.07309,0.04233
2019-01-11,0.04241,0.04296,0.0694,0.04196
2019-01-12,0.04239,0.06882,0.06895,0.04122
2019-01-13,0.03877,0.04239,0.06897,0.03841
2019-01-14,0.04171,0.03877,0.06747,0.03877
2019-01-15,0.04177,0.04171,0.0724,0.04072
2019-01-16,0.04143,0.04177,0.06883,0.04127
2019-01-17,0.04427,0.04143,0.07021,0.04143
2019-01-18,0.04269,0.04427,0.06976,0.04255
2019-01-19,0.04443,0.04266,0.06966,0.04266
2019-01-20,0.04377,0.04443,0.07019,0.04107
2019-01-21,0.04376,0.04377,0.07143,0.04309
2019-01-22,0.044,0.04376,0.06986,0.04155
2019-01-23,0.04326,0.044,0.06982,0.04297
2019-01-24,0.04534,0.04326,0.06952,0.04326
2019-01-25,0.04456,0.04534,0.07031,0.04384
2019-01-26,0.04501,0.04456,0.07061,0.04456
2019-01-27,0.04478,0.04499,0.07027,0.04187
2019-01-28,0.04242,0.04478,0.04492,0.0414
2019-01-29,0.04142,0.04242,0.04258,0.0408
2019-01-30,0.04257,0.04142,0.04323,0.04105
2019-01-31,0.04181,0.04257,0.04324,0.04137
2019-02-01,0.04321,0.04181,0.04343,0.04096
2019-02-02,0.04264,0.04321,0.04374,0.04206
2019-02-03,0.04284,0.0427,0.04314,0.04212
2019-02-04,0.04386,0.04284,0.04438,0.04219
2019-02-05,0.04262,0.04386,0.04386,0.0421
2019-02-06,0.03868,0.04262,0.04273,0.03844
2019-02-07,0.03962,0.03868,0.04285,0.03843
2019-02-08,0.04203,0.03962,0.0441,0.03943
2019-02-09,0.04313,0.04216,0.044,0.04165
2019-02-10,0.04318,0.04313,0.04323,0.04192
2019-02-11,0.04233,0.04318,0.04325,0.04198
2019-02-12,0.04173,0.04233,0.04234,0.0412
2019-02-13,0.04115,0.04173,0.04238,0.04094
2019-02-14,0.04083,0.04115,0.04191,0.04051
2019-02-15,0.04115,0.04083,0.04192,0.04058
2019-02-16,0.04283,0.04121,0.04382,0.0409
2019-02-17,0.04496,0.04287,0.04819,0.04281
2019-02-18,0.04562,0.04496,0.04704,0.04496
2019-02-19,0.05057,0.04562,0.061,0.04552
2019-02-20,0.05531,0.05057,0.05762,0.04873
2019-02-21,0.0571,0.05531,0.06504,0.05494
2019-02-22,0.05532,0.0571,0.05766,0.054
2019-02-23,0.05495,0.05523,0.05679,0.05446
2019-02-24,0.04739,0.05495,0.0572,0.04621
2019-02-25,0.04869,0.04739,0.04975,0.04723
2019-02-26,0.04951,0.04869,0.05191,0.04746
2019-02-27,0.05083,0.04951,0.05519,0.04899
2019-02-28,0.05089,0.05083,0.05293,0.04924
2019-03-01,0.05119,0.05089,0.05218,0.05019
2019-03-02,0.05075,0.05119,0.05281,0.05037
2019-03-03,0.0512,0.05075,0.05233,0.04995
2019-03-04,0.04991,0.0512,0.05253,0.04921
2019-03-05,0.05315,0.04991,0.05368,0.04977
2019-03-06,0.05544,0.05315,0.05708,0.05232
2019-03-07,0.05564,0.05544,0.05899,0.05517
2019-03-08,0.05438,0.05564,0.0561,0.05388
2019-03-09,0.0569,0.05436,0.05751,0.05427
2019-03-10,0.05565,0.0569,0.05695,0.05521
2019-03-11,0.05305,0.05565,0.05619,0.05179
2019-03-12,0.0555,0.05305,0.06526,0.05134
2019-03-13,0.05618,0.0555,0.05771,0.05408
2019-03-14,0.05563,0.05618,0.05662,0.05477
2019-03-15,0.05666,0.05563,0.05725,0.05554
2019-03-16,0.0575,0.05666,0.0581,0.05638
2019-03-17,0.05815,0.05748,0.05866,0.05696
2019-03-18,0.05838,0.05815,0.06204,0.05662
2019-03-19,0.05837,0.05838,0.06093,0.05797
2019-03-20,0.06063,0.05837,0.06225,0.05794
2019-03-21,0.05839,0.06063,0.06191,0.05597
2019-03-22,0.05986,0.05839,0.0603,0.05836
2019-03-23,0.0593,0.05986,0.0601,0.05867
2019-03-24,0.05812,0.0593,0.05964,0.05785
2019-03-25,0.05786,0.05812,0.06032,0.0561
2019-03-26,0.05832,0.05786,0.06352,0.05683
2019-03-27,0.0631,0.05832,0.06374,0.05798
2019-03-28,0.06499,0.0631,0.06499,0.06141
2019-03-29,0.06749,0.06499,0.07448,0.0634
2019-03-30,0.06547,0.06749,0.06785,0.0634
2019-03-31,0.06449,0.06547,0.06571,0.06094
2019-04-01,0.06412,0.06449,0.0648,0.06334
2019-04-02,0.06855,0.06412,0.06999,0.0612
2019-04-03,0.0644,0.06855,0.07497,0.06182
2019-04-04,0.068,0.0644,0.06979,0.06357
2019-04-05,0.06889,0.068,0.06947,0.06763
2019-04-06,0.06561,0.06888,0.07044,0.06484
2019-04-07,0.06727,0.06565,0.06899,0.0655
2019-04-08,0.06406,0.06727,0.06785,0.06274
2019-04-09,0.06266,0.06406,0.06406,0.06013
2019-04-10,0.06141,0.06266,0.06758,0.06093
2019-04-11,0.06079,0.06141,0.06281,0.05263
2019-04-12,0.0581,0.06079,0.06189,0.05614
2019-04-13,0.05742,0.05807,0.05908,0.05672
2019-04-14,0.06015,0.05736,0.06099,0.05691
2019-04-15,0.05767,0.06015,0.06204,0.05611
2019-04-16,0.05816,0.05767,0.05923,0.0568
2019-04-17,0.05851,0.05816,0.05884,0.05705
2019-04-18,0.06099,0.05851,0.0616,0.05826
2019-04-19,0.0602,0.06099,0.06222,0.05981
2019-04-20,0.05997,0.06016,0.06117,0.0593
2019-04-21,0.05891,0.05993,0.06021,0.05757
2019-04-22,0.06071,0.05891,0.06318,0.05828
2019-04-23,0.05826,0.06071,0.06208,0.05812
2019-04-24,0.05939,0.05826,0.06436,0.05656
2019-04-25,0.0556,0.05939,0.05998,0.05396
2019-04-26,0.05465,0.0556,0.05729,0.05355
2019-04-27,0.05613,0.05465,0.05664,0.05415
2019-04-28,0.05675,0.0561,0.0577,0.0561
2019-04-29,0.0528,0.05675,0.05689,0.05241
2019-04-30,0.05578,0.0528,0.05592,0.05261
2019-05-01,0.05824,0.05578,0.05875,0.05571
2019-05-02,0.05952,0.05824,0.06373,0.05824
2019-05-03,0.0591,0.05952,0.06093,0.05881
2019-05-04,0.06093,0.05911,0.06738,0.05911
2019-05-05,0.06222,0.06092,0.06264,0.0602
2019-05-06,0.06558,0.06222,0.06828,0.06099
2019-05-07,0.06264,0.06558,0.06727,0.06261
2019-05-08,0.06545,0.06264,0.06707,0.0616
2019-05-09,0.06236,0.06545,0.06569,0.06185
2019-05-10,0.05801,0.06236,0.064,0.0568
2019-05-11,0.05659,0.05792,0.05923,0.05507
2019-05-12,0.05195,0.05627,0.05782,0.05089
2019-05-13,0.05164,0.05195,0.05698,0.05018
2019-05-14,0.05473,0.05164,0.05618,0.0499
2019-05-15,0.06028,0.05473,0.06075,0.05269
2019-05-16,0.05857,0.06028,0.06475,0.0554
2019-05-17,0.06245,0.05857,0.06282,0.05302
2019-05-18,0.06703,0.06245,0.07229,0.06192
2019-05-19,0.07313,0.06701,0.08282,0.0669
2019-05-20,0.06877,0.07313,0.07313,0.06754
2019-05-21,0.07133,0.06877,0.07493,0.06737
2019-05-22,0.07212,0.07133,0.07798,0.06942
2019-05-23,0.07275,0.07212,0.07705,0.06738
2019-05-24,0.06942,0.07275,0.07404,0.06835
2019-05-25,0.0696,0.06944,0.07162,0.06905
2019-05-26,0.07175,0.06955,0.07595,0.06812
2019-05-27,0.07129,0.07175,0.07259,0.0674
2019-05-28,0.0688,0.07129,0.07206,0.0675
2019-05-29,0.08049,0.0688,0.08697,0.06555
2019-05-30,0.06761,0.08049,0.08049,0.06359
2019-05-31,0.071,0.06761,0.07245,0.0648
2019-06-01,0.07447,0.07099,0.07971,0.06999
2019-06-02,0.07722,0.07449,0.07979,0.07354
2019-06-03,0.06939,0.07722,0.0773,0.06874
2019-06-04,0.06376,0.06939,0.07017,0.06255
2019-06-05,0.06309,0.06376,0.06664,0.06205
2019-06-06,0.0617,0.06309,0.06428,0.05871
2019-06-07,0.06612,0.0617,0.06827,0.06134
2019-06-08,0.06572,0.06612,0.06867,0.06445
2019-06-09,0.06044,0.06572,0.06636,0.05946
2019-06-10,0.06532,0.06044,0.06608,0.05941
2019-06-11,0.06453,0.06532,0.06577,0.0625
2019-06-12,0.06906,0.06453,0.06938,0.06407
2019-06-13,0.06552,0.06906,0.0703,0.06506
2019-06-14,0.0624,0.06552,0.06637,0.05797
2019-06-15,0.06264,0.06239,0.06463,0.06144
2019-06-16,0.06036,0.0627,0.06348,0.05938
2019-06-17,0.05897,0.06036,0.06148,0.05829
2019-06-18,0.05948,0.05897,0.07265,0.05739
2019-06-19,0.0596,0.05948,0.06283,0.05841
2019-06-20,0.05431,0.0596,0.05981,0.05356
2019-06-21,0.05066,0.05431,0.05593,0.05
2019-06-22,0.05186,0.05067,0.05571,0.047
2019-06-23,0.05121,0.05186,0.05473,0.04917
2019-06-24,0.05051,0.05121,0.05221,0.0491
2019-06-25,0.04986,0.05051,0.0533,0.0484
2019-06-26,0.04523,0.04986,0.05466,0.0422
2019-06-27,0.04142,0.04523,0.04858,0.04092
2019-06-28,0.0467,0.04142,0.04743,0.04092
2019-06-29,0.0523,0.04667,0.06259,0.04358
2019-06-30,0.04447,0.05239,0.05294,0.0444
2019-07-01,0.0462,0.04447,0.04832,0.04335
2019-07-02,0.04486,0.0462,0.04643,0.04157
2019-07-03,0.0456,0.04486,0.04809,0.04203
2019-07-04,0.04235,0.0456,0.04578,0.042
2019-07-05,0.04232,0.04235,0.04472,0.04164
2019-07-06,0.04232,0.04232,0.04353,0.04121
2019-07-07,0.04235,0.04234,0.04465,0.04181
2019-07-08,0.04238,0.04235,0.04562,0.04106
2019-07-09,0.04029,0.04238,0.04399,0.03946
2019-07-10,0.03474,0.04029,0.04076,0.03369
2019-07-11,0.03221,0.03474,0.0352,0.031
2019-07-12,0.03505,0.03221,0.03584,0.03129
2019-07-13,0.03397,0.03505,0.03518,0.03239
2019-07-14,0.02934,0.034,0.03407,0.02931
2019-07-15,0.03101,0.02934,0.03121,0.02729
