TIMESTAMP,RSP_OPEN_PRICE_USD,RSP_HIGH_PRICE_USD,RSP_LOW_PRICE_USD,RSP_CLOSE_PRICE_USD,RSP_VOLUME_USD,RSP_DIVIDENDS_USD,RSP_STOCK_SPLITS_USD
2025-03-17 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2025-03-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3888,0.0,0.0
2025-03-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,173,0.0,0.0
2025-03-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1808,0.0,0.0
2025-03-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-04-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-04-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,10957,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,3894,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,14452,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,1006,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,11855,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,7747,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,7246,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,9104,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,458,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,53333,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,7995,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,822,0.0,0.0
2025-06-01 00:00:00+00:00,2.0797801880689804e-07,2.0797801880689804e-07,1.934931503910775e-07,1.959479334345815e-07,1450,0.0,0.0
