TIMESTAMP,IDO12046_OPEN_PRICE_USD,IDO12046_HIGH_PRICE_USD,IDO12046_LOW_PRICE_USD,IDO12046_CLOSE_PRICE_USD,IDO12046_VOLUME_USD,IDO12046_DIVIDENDS_USD,IDO12046_STOCK_SPLITS_USD
2021-09-30 00:00:00+00:00,0.3810180127620697,0.44297900795936584,0.38100600242614746,0.3930490016937256,35761,0.0,0.0
2021-10-01 00:00:00+00:00,0.39304301142692566,0.41048699617385864,0.3893660008907318,0.389384001493454,8881,0.0,0.0
2021-10-02 00:00:00+00:00,0.3894140124320984,0.42969799041748047,0.3863050043582916,0.4201129972934723,13480,0.0,0.0
2021-10-03 00:00:00+00:00,0.4200510084629059,0.42013299465179443,0.37233400344848633,0.37241101264953613,10748,0.0,0.0
2021-10-04 00:00:00+00:00,0.3723919987678528,0.4370500147342682,0.36835700273513794,0.41822299361228943,22656,0.0,0.0
2021-10-05 00:00:00+00:00,0.41820698976516724,0.4566799998283386,0.41819700598716736,0.44047799706459045,17739,0.0,0.0
2021-10-06 00:00:00+00:00,0.44046300649642944,0.47887301445007324,0.4153439998626709,0.4153969883918762,30942,0.0,0.0
2021-10-07 00:00:00+00:00,0.41535499691963196,0.4460130035877228,0.3952139914035797,0.4459739923477173,17661,0.0,0.0
2021-10-08 00:00:00+00:00,0.44598400592803955,0.504173994064331,0.4291299879550934,0.504173994064331,28258,0.0,0.0
2021-10-09 00:00:00+00:00,0.5042030215263367,0.5042219758033752,0.42285698652267456,0.4616509974002838,30157,0.0,0.0
2021-10-10 00:00:00+00:00,0.46160000562667847,0.4831329882144928,0.4447450041770935,0.44946199655532837,20167,0.0,0.0
2021-10-11 00:00:00+00:00,0.449506014585495,0.5236120223999023,0.4493899941444397,0.4600450098514557,33453,0.0,0.0
2021-10-12 00:00:00+00:00,0.46007901430130005,0.4601219892501831,0.45475900173187256,0.45475900173187256,1108,0.0,0.0
2021-10-13 00:00:00+00:00,0.4548119902610779,0.45510199666023254,0.42715999484062195,0.4274199903011322,6042,0.0,0.0
2021-10-14 00:00:00+00:00,0.42740398645401,0.45180198550224304,0.42482998967170715,0.45172199606895447,6909,0.0,0.0
2021-10-15 00:00:00+00:00,0.4517250061035156,0.4652169942855835,0.4364579916000366,0.4647209942340851,14646,0.0,0.0
2021-10-16 00:00:00+00:00,0.4647260010242462,0.4788680076599121,0.43618300557136536,0.47881999611854553,18434,0.0,0.0
2021-10-17 00:00:00+00:00,0.47881001234054565,0.47884801030158997,0.4715059995651245,0.4731239974498749,2210,0.0,0.0
2021-10-18 00:00:00+00:00,0.4731239974498749,0.5090849995613098,0.4651679992675781,0.4984849989414215,13593,0.0,0.0
2021-10-19 00:00:00+00:00,0.4984700083732605,0.49851301312446594,0.4240869879722595,0.4452199935913086,40196,0.0,0.0
2021-10-20 00:00:00+00:00,0.4452250003814697,0.5335429906845093,0.40002501010894775,0.4575670063495636,133755,0.0,0.0
2021-10-21 00:00:00+00:00,0.45760199427604675,0.4862000048160553,0.4150350093841553,0.48609301447868347,40693,0.0,0.0
2021-10-22 00:00:00+00:00,0.48609301447868347,0.6395879983901978,0.43893200159072876,0.46903398633003235,405144,0.0,0.0
2021-10-23 00:00:00+00:00,0.46904098987579346,0.46958500146865845,0.45181798934936523,0.45204299688339233,84118,0.0,0.0
2021-10-24 00:00:00+00:00,0.45202699303627014,0.4610759913921356,0.42093101143836975,0.45545899868011475,194979,0.0,0.0
2021-10-25 00:00:00+00:00,0.4554310142993927,0.4696410000324249,0.44556599855422974,0.46141499280929565,102223,0.0,0.0
2021-10-26 00:00:00+00:00,0.46142899990081787,0.46165600419044495,0.43615299463272095,0.4402329921722412,98975,0.0,0.0
2021-10-27 00:00:00+00:00,0.4402279853820801,0.4664140045642853,0.4398350119590759,0.4483110010623932,125843,0.0,0.0
2021-10-28 00:00:00+00:00,0.44829198718070984,0.45103999972343445,0.4266490042209625,0.4443430006504059,122736,0.0,0.0
2021-10-29 00:00:00+00:00,0.44436898827552795,0.444676011800766,0.3991430103778839,0.39976099133491516,76368,0.0,0.0
2021-10-30 00:00:00+00:00,0.3997670114040375,0.3999210000038147,0.39163699746131897,0.39634400606155396,29791,0.0,0.0
2021-10-31 00:00:00+00:00,0.39637601375579834,0.39639100432395935,0.38086000084877014,0.3809869885444641,52442,0.0,0.0
2021-11-01 00:00:00+00:00,0.38096898794174194,0.39285600185394287,0.38063299655914307,0.3825550079345703,65131,0.0,0.0
2021-11-02 00:00:00+00:00,0.382517009973526,0.39921799302101135,0.3813459873199463,0.39921700954437256,325500,0.0,0.0
2021-11-03 00:00:00+00:00,0.39922499656677246,0.39922499656677246,0.37974900007247925,0.38349801301956177,641860,0.0,0.0
