,XRP
OPAL,6.588576040538374e-06
ETC,7.788877188111826e-05
VIDZ,0.00014801098945968358
IMS,0.00022979432275692805
ICON,0.0002590862890920945
BTS,0.0003598617196772123
SWING,0.0004236994418134505
GAS,0.000491874186770547
LTC,0.0005760003062940842
XEM,0.0013964118361058312
WGR,0.0015398291978399627
SKULL,0.0019972096223738692
CREVA,0.006001535206850496
NETKO,0.006127584277648442
ARK,0.007041712494198173
PHR,0.007521068125006806
ZEN,0.00753339398328325
ZCL,0.007782286886924628
XLM,0.008997168473538422
QTUM,0.01003996497977621
XMR,0.01101950442695914
WAVES,0.013386617445070437
TRST,0.014658336095079386
ETH,0.015922561419844546
VTC,0.016905460333899013
RBT,0.018288152170154337
TAJ,0.019249152387487166
LSK,0.019311724147799043
CAB,0.02030689923286277
BTB,0.020398673823125213
BCDN,0.021127008139035792
BITS,0.02519510032567336
MOTO,0.025326755873123243
CJ,0.025700860922869932
PZM,0.026627892613911252
VLT,0.02743179666606238
SPR,0.02775830175202915
BTC,0.029371346329431145
USDT,0.030934370338557303
DOGE,0.031568898187707334
OZO,0.034996246649888
BAT,0.03691464803058764
ADZ,0.03713021308815366
GNO,0.039881529949961456
KOBO,0.04040325403558275
IBANK,0.04217576864269217
ZEC,0.04274500552934557
HBD,0.042889944270813975
KMD,0.04577481444722296
DCR,0.046065405632172075
MONA,0.04678410000647296
ZUR,0.048594414050223335
WBB,0.049881907939273926
RRT,0.05028460574123452
DGB,0.05112950433584484
LTCR,0.05242242803622978
MAID,0.05355010781329592
LBC,0.055362004675424084
START,0.056467953385030335
AE,0.05652101313288029
BERN,0.057981286038763194
BLK,0.0635932981951686
HUSH,0.07075178316787699
PXI,0.07095306316220178
ACES,0.07315937625728593
TECH,0.07596982138716227
SC,0.07932571451543328
XMS,0.07951465442884052
ZET,0.08144809350510265
EFL,0.08235808380289181
SYS,0.08419314358507426
XTO,0.08814837846171929
FTC,0.09552818679094154
BLU,0.09914480793512843
PPC,0.10024603677546505
FRN,0.10041796642709241
GBYTE,0.11181640964113052
GRS,0.1142296041996
CSC,0.12321579583215139
NAV,0.12362601443562315
POST,0.12375893999230711
PIVX,0.13690283781231344
VEC2,0.13878416816666236
EVIL,0.1649571093223231
AGRS,0.16662980721451143
ENT,0.1696005732445565
DASH,0.1731601803064694
NOBL,0.17465589753672023
QBC,0.1854659602144262
COOL,0.19060976607026764
ANT,0.19373516290901924
VERI,0.1973165732719754
JLP,0.20259998460177592
IFC,0.20305210381786723
PUT,0.20894594389291168
UNIT,0.2186498172103408
NVC,0.2253795759626477
XPX,0.22989921516224282
STEEM,0.2381380963190165
EQB,0.25135327843703065
XDN,0.25415141069906283
C2,0.25585911839589154
RLC,0.2642042843428695
LANA,0.2699641257522821
PLU,0.28914304126417345
EUC,0.2899446607581821
AV,0.2917817529149806
SANDG,0.29330218063694086
PKB,0.2983629770793427
IOTA,0.30178470774968413
DCT,0.3072434916406085
XHI,0.3212173980886324
SNRG,0.3242703096071021
BCN,0.33362512707645386
FIRO,0.33626040788391626
XPY,0.3383849968645671
