TIMESTAMP,NPT_OPEN_PRICE_USD,NPT_HIGH_PRICE_USD,NPT_LOW_PRICE_USD,NPT_CLOSE_PRICE_USD,NPT_VOLUME_USD,NPT_DIVIDENDS_USD,NPT_STOCK_SPLITS_USD
2022-03-21 00:00:00+00:00,9.0347318649292,9.250343322753906,8.62042236328125,8.751237869262695,2016283,0.0,0.0
2022-03-22 00:00:00+00:00,8.750875473022461,9.681868553161621,8.641189575195312,8.953935623168945,7473202,0.0,0.0
2022-03-23 00:00:00+00:00,8.880938529968262,8.952898979187012,7.930957794189453,8.017292976379395,3015842,0.0,0.0
2022-03-24 00:00:00+00:00,8.017433166503906,8.692015647888184,7.910737037658691,8.248187065124512,2239091,0.0,0.0
2022-03-25 00:00:00+00:00,8.249858856201172,10.157035827636719,8.173225402832031,8.94777774810791,48451034,0.0,0.0
2022-03-26 00:00:00+00:00,8.947776794433594,9.179681777954102,8.353363037109375,8.455168724060059,36130153,0.0,0.0
2022-03-27 00:00:00+00:00,8.455168724060059,8.654961585998535,8.160985946655273,8.459198951721191,35249242,0.0,0.0
2022-03-28 00:00:00+00:00,8.5068359375,8.766469955444336,8.176567077636719,8.22698974609375,2208548,0.0,0.0
2022-03-29 00:00:00+00:00,8.22718620300293,8.452279090881348,8.190443992614746,8.332855224609375,1996426,0.0,0.0
2022-03-30 00:00:00+00:00,8.33280086517334,8.552940368652344,8.171890258789062,8.208702087402344,1671753,0.0,0.0
2022-03-31 00:00:00+00:00,8.20484447479248,8.40886402130127,8.073506355285645,8.122456550598145,1592060,0.0,0.0
2022-04-01 00:00:00+00:00,8.19206428527832,8.28915023803711,7.587708950042725,7.750348091125488,2830961,0.0,0.0
2022-04-02 00:00:00+00:00,7.747766971588135,7.876737117767334,7.59876823425293,7.681158065795898,1821615,0.0,0.0
2022-04-03 00:00:00+00:00,7.681583881378174,7.810300827026367,7.62649393081665,7.706898212432861,791293,0.0,0.0
2022-04-04 00:00:00+00:00,7.706915855407715,7.831068992614746,7.5605669021606445,7.629969120025635,1322283,0.0,0.0
2022-04-05 00:00:00+00:00,7.629971027374268,7.701845169067383,7.577342987060547,7.578795909881592,751539,0.0,0.0
2022-04-06 00:00:00+00:00,7.576982021331787,7.629560947418213,7.150306224822998,7.23862886428833,1579378,0.0,0.0
2022-04-07 00:00:00+00:00,7.191288948059082,7.3401007652282715,7.128048896789551,7.232409954071045,459226,0.0,0.0
2022-04-08 00:00:00+00:00,7.183648109436035,7.270936965942383,6.8868889808654785,7.053308010101318,578241,0.0,0.0
2022-04-09 00:00:00+00:00,7.053567886352539,7.528078079223633,6.867547035217285,6.9142231941223145,1072742,0.0,0.0
