TIMESTAMP,NC_OPEN_PRICE_USD,NC_HIGH_PRICE_USD,NC_LOW_PRICE_USD,NC_CLOSE_PRICE_USD,NC_VOLUME_USD,NC_DIVIDENDS_USD,NC_STOCK_SPLITS_USD
2025-02-25 00:00:00+00:00,0.06377799808979034,0.07281500101089478,0.05703800171613693,0.06665199995040894,32960402,0.0,0.0
2025-02-26 00:00:00+00:00,0.06658700108528137,0.06840399652719498,0.06026700139045715,0.0675090029835701,27546992,0.0,0.0
2025-02-27 00:00:00+00:00,0.06755899637937546,0.09107500314712524,0.06743700057268143,0.07611499726772308,69648865,0.0,0.0
2025-02-28 00:00:00+00:00,0.0760900005698204,0.0780939981341362,0.06741899996995926,0.07498099654912949,30807335,0.0,0.0
2025-03-01 00:00:00+00:00,0.07496900111436844,0.07496900111436844,0.06340499967336655,0.06485199928283691,18579447,0.0,0.0
2025-03-02 00:00:00+00:00,0.06485000252723694,0.07000099867582321,0.061834998428821564,0.06731300055980682,23134950,0.0,0.0
2025-03-03 00:00:00+00:00,0.06724400073289871,0.07484500110149384,0.06662099808454514,0.06873399764299393,36230971,0.0,0.0
2025-03-04 00:00:00+00:00,0.06884299963712692,0.08134499937295914,0.06501399725675583,0.0728209987282753,49169544,0.0,0.0
2025-03-05 00:00:00+00:00,0.07273200154304504,0.0743430033326149,0.06600300222635269,0.07097899913787842,18997219,0.0,0.0
2025-03-06 00:00:00+00:00,0.07099899649620056,0.07100299745798111,0.06003300100564957,0.061583999544382095,16357970,0.0,0.0
2025-03-07 00:00:00+00:00,0.06162000074982643,0.062261998653411865,0.053957000374794006,0.06132100149989128,22173415,0.0,0.0
2025-03-08 00:00:00+00:00,0.061358001083135605,0.06455499678850174,0.05938500165939331,0.06017399951815605,20819720,0.0,0.0
2025-03-09 00:00:00+00:00,0.06015000119805336,0.06023300066590309,0.05000099912285805,0.053658001124858856,13491380,0.0,0.0
2025-03-10 00:00:00+00:00,0.05360199883580208,0.055233001708984375,0.04767199978232384,0.04767199978232384,16987265,0.0,0.0
2025-03-11 00:00:00+00:00,0.04766499996185303,0.05298599973320961,0.04442799836397171,0.0514799989759922,14333551,0.0,0.0
2025-03-12 00:00:00+00:00,0.05141900107264519,0.05658100172877312,0.05012499913573265,0.054290998727083206,14405203,0.0,0.0
2025-03-13 00:00:00+00:00,0.05426900088787079,0.05474799871444702,0.04980799928307533,0.054072000086307526,11672711,0.0,0.0
2025-03-14 00:00:00+00:00,0.05406399816274643,0.059411000460386276,0.05385199934244156,0.05419699847698212,14726216,0.0,0.0
2025-03-15 00:00:00+00:00,0.054228998720645905,0.05959700047969818,0.05227300152182579,0.05694599822163582,13023050,0.0,0.0
2025-03-16 00:00:00+00:00,0.056995000690221786,0.06244700029492378,0.05582800135016441,0.05887800082564354,15528381,0.0,0.0
2025-03-17 00:00:00+00:00,0.05892999842762947,0.06085599958896637,0.0527460016310215,0.05415700003504753,14831550,0.0,0.0
2025-03-18 00:00:00+00:00,0.05413199961185455,0.05418099835515022,0.04805900156497955,0.04973699897527695,11015722,0.0,0.0
2025-03-19 00:00:00+00:00,0.04973600059747696,0.05345899984240532,0.04822300001978874,0.05174800008535385,13351215,0.0,0.0
