TIMESTAMP,WRT_OPEN_PRICE_USD,WRT_HIGH_PRICE_USD,WRT_LOW_PRICE_USD,WRT_CLOSE_PRICE_USD,WRT_VOLUME_USD,WRT_DIVIDENDS_USD,WRT_STOCK_SPLITS_USD
2022-07-15 00:00:00+00:00,0.6387630105018616,0.6404770016670227,0.6219779849052429,0.6222829818725586,96677,0.0,0.0
2022-07-16 00:00:00+00:00,0.6222800016403198,0.6411579847335815,0.6214060187339783,0.6310229897499084,84810,0.0,0.0
2022-07-17 00:00:00+00:00,0.631026029586792,0.6375139951705933,0.6211919784545898,0.621222972869873,57209,0.0,0.0
2022-07-18 00:00:00+00:00,0.6217010021209717,0.6303359866142273,0.6136429905891418,0.6151459813117981,126789,0.0,0.0
2022-07-19 00:00:00+00:00,0.6151490211486816,0.6275389790534973,0.6151480078697205,0.6204419732093811,87514,0.0,0.0
2022-07-20 00:00:00+00:00,0.6204439997673035,0.6245279908180237,0.5903940200805664,0.5904260277748108,94566,0.0,0.0
2022-07-21 00:00:00+00:00,0.5904170274734497,0.5904210209846497,0.5734120011329651,0.5821710228919983,48861,0.0,0.0
2022-07-22 00:00:00+00:00,0.5827289819717407,0.591277003288269,0.5624430179595947,0.5624849796295166,49422,0.0,0.0
2022-07-23 00:00:00+00:00,0.562487006187439,0.5934690237045288,0.5549830198287964,0.5922579765319824,36034,0.0,0.0
2022-07-24 00:00:00+00:00,0.5924680233001709,0.6076800227165222,0.5544099807739258,0.5805529952049255,32859,0.0,0.0
2022-07-25 00:00:00+00:00,0.5833119750022888,0.5833119750022888,0.5549610257148743,0.5630159974098206,25959,0.0,0.0
2022-07-26 00:00:00+00:00,0.5630379915237427,0.563277006149292,0.5424240231513977,0.547881007194519,43255,0.0,0.0
2022-07-27 00:00:00+00:00,0.5479620099067688,0.5825499892234802,0.5449529886245728,0.579026997089386,62497,0.0,0.0
2022-07-28 00:00:00+00:00,0.5790349841117859,0.5994129776954651,0.578354001045227,0.5957130193710327,52938,0.0,0.0
2022-07-29 00:00:00+00:00,0.5957159996032715,0.6168609857559204,0.5940229892730713,0.6116819977760315,51343,0.0,0.0
2022-07-30 00:00:00+00:00,0.6130970120429993,0.6270580291748047,0.6038100123405457,0.6255459785461426,23887,0.0,0.0
2022-07-31 00:00:00+00:00,0.625540018081665,0.631534993648529,0.6044899821281433,0.6150709986686707,29037,0.0,0.0
2022-08-01 00:00:00+00:00,0.6150630116462708,0.6202080249786377,0.5801669955253601,0.5881400108337402,38323,0.0,0.0
2022-08-02 00:00:00+00:00,0.5901229977607727,0.591031014919281,0.2977530062198639,0.32824599742889404,356376,0.0,0.0
2022-08-03 00:00:00+00:00,0.3282409906387329,0.36773601174354553,0.31835299730300903,0.36234599351882935,62063,0.0,0.0
2022-08-04 00:00:00+00:00,0.36234599351882935,0.43071499466896057,0.35679399967193604,0.43071499466896057,82997,0.0,0.0
2022-08-05 00:00:00+00:00,0.4307059943675995,0.47094300389289856,0.4300430119037628,0.4511350095272064,104239,0.0,0.0
2022-08-06 00:00:00+00:00,0.45140400528907776,0.45358601212501526,0.4088580012321472,0.41947999596595764,59653,0.0,0.0
2022-08-07 00:00:00+00:00,0.4194810092449188,0.4194810092449188,0.39032500982284546,0.39459100365638733,120303,0.0,0.0
2022-08-08 00:00:00+00:00,0.39459699392318726,0.40585699677467346,0.38988199830055237,0.4023750126361847,80596,0.0,0.0
2022-08-09 00:00:00+00:00,0.40237200260162354,0.4035879969596863,0.3657650053501129,0.38039401173591614,16959,0.0,0.0
2022-08-10 00:00:00+00:00,0.3803919851779938,0.3972100019454956,0.3686859905719757,0.3972100019454956,21654,0.0,0.0
2022-08-11 00:00:00+00:00,0.3972089886665344,0.4046950042247772,0.39633598923683167,0.4034790098667145,18822,0.0,0.0
2022-08-12 00:00:00+00:00,0.4034770131111145,0.40362900495529175,0.3915109932422638,0.39547300338745117,16642,0.0,0.0
2022-08-13 00:00:00+00:00,0.39547500014305115,0.4103739857673645,0.39177799224853516,0.4063679873943329,43285,0.0,0.0
2022-08-14 00:00:00+00:00,0.40686100721359253,0.4195980131626129,0.39535799622535706,0.39556801319122314,39786,0.0,0.0
2022-08-15 00:00:00+00:00,0.3955659866333008,0.3955659866333008,0.37273699045181274,0.3771109879016876,31463,0.0,0.0
2022-08-16 00:00:00+00:00,0.37711000442504883,0.38349801301956177,0.37102198600769043,0.37678900361061096,30559,0.0,0.0
2022-08-17 00:00:00+00:00,0.3767929971218109,0.38457000255584717,0.3660520017147064,0.36605599522590637,31535,0.0,0.0
2022-08-18 00:00:00+00:00,0.36605599522590637,0.3660840094089508,0.3621459901332855,0.3621490001678467,16908,0.0,0.0
2022-08-19 00:00:00+00:00,0.3622789978981018,0.3622890114784241,0.31915000081062317,0.3202120065689087,51639,0.0,0.0
2022-08-20 00:00:00+00:00,0.32020699977874756,0.3210430145263672,0.31455498933792114,0.31622999906539917,13517,0.0,0.0
2022-08-21 00:00:00+00:00,0.31622999906539917,0.31815600395202637,0.3067309856414795,0.31450000405311584,20685,0.0,0.0
