TIMESTAMP,PEPEMUSK35963_OPEN_PRICE_USD,PEPEMUSK35963_HIGH_PRICE_USD,PEPEMUSK35963_LOW_PRICE_USD,PEPEMUSK35963_CLOSE_PRICE_USD,PEPEMUSK35963_VOLUME_USD,PEPEMUSK35963_DIVIDENDS_USD,PEPEMUSK35963_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.00016199999663513154,0.00016799999866634607,0.00016199999663513154,0.00016599999798927456,1037,0.0,0.0
2025-04-02 00:00:00+00:00,0.00016599999798927456,0.00016799999866634607,0.0001610000035725534,0.0001610000035725534,0,0.0,0.0
2025-04-03 00:00:00+00:00,0.0001610000035725534,0.00016599999798927456,0.0001539999939268455,0.0001539999939268455,290,0.0,0.0
2025-04-04 00:00:00+00:00,0.0001539999939268455,0.000155999994603917,0.0001449999981559813,0.00014600000577047467,0,0.0,0.0
2025-04-05 00:00:00+00:00,0.00014600000577047467,0.00015500000154133886,0.00014600000577047467,0.00015300000086426735,2400,0.0,0.0
2025-04-06 00:00:00+00:00,0.00015300000086426735,0.00015900000289548188,0.00014899999951012433,0.00014899999951012433,1835,0.0,0.0
2025-04-07 00:00:00+00:00,0.00014899999951012433,0.00015300000086426735,0.0001429999974789098,0.0001500000071246177,0,0.0,0.0
2025-04-08 00:00:00+00:00,0.0001500000071246177,0.0001539999939268455,0.00014699999883305281,0.00014699999883305281,0,0.0,0.0
2025-04-09 00:00:00+00:00,0.00014699999883305281,0.00015300000086426735,0.0001429999974789098,0.00015300000086426735,0,0.0,0.0
2025-04-10 00:00:00+00:00,0.00015300000086426735,0.00015300000086426735,0.00014899999951012433,0.0001500000071246177,0,0.0,0.0
2025-04-11 00:00:00+00:00,0.0001500000071246177,0.00015300000086426735,0.0001500000071246177,0.00015300000086426735,0,0.0,0.0
2025-04-12 00:00:00+00:00,0.00015300000086426735,0.000155999994603917,0.00015300000086426735,0.00015500000154133886,58,0.0,0.0
2025-04-13 00:00:00+00:00,0.00015500000154133886,0.00015500000154133886,0.00015199999324977398,0.00015300000086426735,0,0.0,0.0
2025-04-14 00:00:00+00:00,0.00015300000086426735,0.00015500000154133886,0.00015300000086426735,0.0001539999939268455,0,0.0,0.0
2025-04-15 00:00:00+00:00,0.0001539999939268455,0.00015500000154133886,0.0001539999939268455,0.0001539999939268455,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.0001539999939268455,0.0001539999939268455,0.00015199999324977398,0.00015300000086426735,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.00015300000086426735,0.00015500000154133886,0.00015300000086426735,0.00015500000154133886,0,0.0,0.0
2025-04-18 00:00:00+00:00,0.00015500000154133886,0.00015500000154133886,0.00015500000154133886,0.00015500000154133886,0,0.0,0.0
2025-04-19 00:00:00+00:00,0.00015500000154133886,0.00015700000221841037,0.00015500000154133886,0.000155999994603917,0,0.0,0.0
2025-04-20 00:00:00+00:00,0.000155999994603917,0.000155999994603917,0.00015300000086426735,0.0001539999939268455,95,0.0,0.0
