Lag,BTC,DOGE,ETH,LTC,MIOTA,USDT,XEM,XLM,XMR
1,0.13977784836567264,0.4877929644091791,0.08700113691933892,0.11087365847099948,0.15832768606895145,0.3885435697847158,0.015304637546874804,0.12088658083378814,0.05908260246951239
2,0.019826139813827377,0.0002579080552448374,0.06501992346339999,0.11583917744738917,0.21537644690589003,0.11098763093149608,0.0066898762288458945,0.28637545336891246,0.04427271223969967
3,0.032873352482205104,0.00013098045877744474,0.11239224782236168,0.15429235093809102,0.21933280155659637,0.17102476064034705,0.0037373084783545807,0.12019770465438566,0.07058788608826455
4,0.04488680158538415,0.0003270249416602321,0.08391411941469064,0.0007401364982114003,0.24249335861578408,0.1876914259583375,0.00016811307139863238,0.12210143776408142,0.05656183834052371
5,0.04615359806253924,0.0005705086763360604,0.07130112517459666,0.0002571340805401033,0.2507372755935212,0.15066040622800747,0.0001249228013887353,0.14519052592128,0.010555868742484003
6,0.04834396718029778,0.0010718634944144084,0.11587978253622036,0.0005119045547618053,0.25902239262447846,0.0876054561958816,4.391309035713351e-05,0.236626657889681,0.024211316410055514
7,0.06375699044872493,0.001812158011488953,0.008327273292715981,0.0003295976664621008,0.2579667460914816,0.013383690615242826,7.714125400090088e-05,0.09890969395273974,0.018561834152016704
8,0.10217620533022623,0.00024110064416876586,0.011944940845731493,4.758298361479361e-06,0.060941958122942924,0.016461589334284907,9.741935842373328e-08,0.13376163881697645,0.024395356250277007
9,0.042917024291304506,0.0004776667687255875,0.009065872430250737,9.90319517432415e-06,0.04635393078676864,0.010288147190777933,1.465867864364819e-07,0.16261660987007154,0.01881581553103952
10,0.040567957002882626,8.65479145587835e-05,0.00014083840109231952,6.835683051512829e-06,0.0051260279769387105,0.01828020824995302,8.188846008073578e-08,0.25149943376896455,0.02350923706060485
11,0.041887111602707736,5.943585360467272e-06,0.00018217397513667935,9.084147717579732e-06,0.004551464977137063,0.005580743301896372,3.9421022327439717e-08,0.2627142253473569,0.008397424961175872
12,0.03707666676704953,9.906916805411128e-07,0.00018886643985968624,7.319682662889673e-06,0.003696402349081449,0.007239539549667031,1.9081279458720387e-08,0.22592524615714377,0.010722244259082421
13,0.02500611626128852,7.735330788159064e-07,0.0001527534456960721,1.1878888731487573e-05,0.00617150209694205,0.009503730184811893,1.2087242631439483e-08,0.1507711305220342,0.0038757113485910133
14,0.03189959219508983,1.199779097461576e-06,0.00017451541922898964,2.1766039480342404e-05,0.0062972244990987586,0.006015353760411816,1.379809496982628e-10,0.1446795239120831,0.005018698619019813
15,0.02472065553899312,2.27780924893913e-06,0.00028677203638658463,2.4222235069570105e-05,0.0047694238430133675,0.007781877043129619,1.630572389098956e-10,0.06908036765527692,0.010221886621160636
16,0.02486411323140635,4.318015503345527e-06,0.00027834166202151246,2.9021641144017203e-05,0.0013403482852759434,0.008811099687501898,3.104896840775108e-10,0.008301607772471959,0.005169653716344693
17,0.010681758834643939,8.329085733749353e-06,0.00021692569673983702,8.642112072695329e-07,0.000239552457941036,0.009263048335718572,9.85160265003134e-11,0.006235437149088259,0.00456982780485247
18,0.003360032269067434,1.2256095418523447e-05,0.0004053037462406916,1.3275894911277469e-06,0.00034184309836745035,0.008613401162731616,2.935057373244744e-10,0.005752772169517048,0.005586885204269618
19,0.004575166461065359,2.5496537417989343e-05,0.0005081609883131795,2.4685687155236015e-06,0.000553122938569989,0.01124954884454961,1.6475472870578037e-10,0.0074665207015901704,0.00366119559573096
20,0.007008099804162207,1.935765388558487e-05,0.000723514265453355,4.932006487465871e-06,0.00034061502933296016,0.014557189890203421,5.182201611570486e-10,0.013145187588394409,0.00459514225025608
21,0.0008609271427814644,3.37285795192459e-05,0.0011166050943650532,5.513715677688381e-06,0.0006057670313968014,0.016133393996417496,6.646770568940691e-10,0.008698413148213699,0.006254671639376055
22,0.0007471117074255917,1.8104136959103606e-05,0.001482624009586817,4.545998170274376e-06,0.0010437353635946872,0.014028066708659928,1.1291707744832451e-10,0.011160989015081606,0.006859884380224752
23,0.0008227522617606764,2.7065652517592838e-05,0.0006935646733670036,7.91766582782199e-06,1.9094909752700833e-05,0.008590786785963436,2.5674215306240295e-10,0.008822614964489302,0.005825739146787686
24,0.0011022580397339772,5.2609973542756255e-05,0.0010285212187617176,8.972659851976602e-06,1.4904843924201951e-05,0.010528977719119656,4.899277173005591e-10,0.0019291830885363155,0.00670635800521144
25,0.0007391382306724322,5.25632383943571e-07,0.0009023210910886374,2.8360482083658085e-06,4.678375410412398e-06,0.015298494149121567,7.908179726671612e-10,0.0017169337794872353,0.0059814136330324464
26,0.0004295355739022923,5.788989667029298e-07,0.0009247493221169436,2.0326404429559612e-07,8.109290535554628e-07,0.005934600502038371,2.0993725396736296e-11,0.0024920374377233223,0.004161889438679067
27,0.0004834870690497077,3.5504936184417427e-07,0.0005726167806593092,3.646579090352649e-07,4.2392544026408707e-07,0.005663573440621068,4.92389185206898e-12,0.0027376257382515754,0.005523273483846127
28,8.780583455255504e-05,4.065085754982193e-07,0.0009382083413589893,5.877208899523515e-07,5.72434880603035e-07,0.008311264117576203,3.014992875157352e-12,0.002274500864337445,0.006454920373612557
29,0.00016758305687926723,2.5995188148336696e-07,0.0009043023680749824,5.346250646517008e-07,7.525720303248688e-08,0.009348709912275288,5.222261623605771e-12,0.0027696707176787854,0.007132322467324323
30,0.0002397728084632554,3.0015813862633177e-07,0.001069181037011833,8.554816348842079e-07,2.0866807450665075e-07,0.011076575247828577,2.39247228605153e-12,0.00249170712129986,0.009821163745413555
