TIMESTAMP,SENSUS_OPEN_PRICE_USD,SENSUS_HIGH_PRICE_USD,SENSUS_LOW_PRICE_USD,SENSUS_CLOSE_PRICE_USD,SENSUS_VOLUME_USD,SENSUS_DIVIDENDS_USD,SENSUS_STOCK_SPLITS_USD
2024-12-11 00:00:00+00:00,0.00343000004068017,0.004182999953627586,0.0030950000509619713,0.003367000026628375,402979,0.0,0.0
2024-12-12 00:00:00+00:00,0.003367000026628375,0.00407300004735589,0.0026839999482035637,0.003640000009909272,581553,0.0,0.0
2024-12-13 00:00:00+00:00,0.003640000009909272,0.004002999980002642,0.0029780000913888216,0.003493000054731965,505095,0.0,0.0
2024-12-14 00:00:00+00:00,0.003493000054731965,0.0035989999305456877,0.002736999886110425,0.0030249999836087227,223757,0.0,0.0
2024-12-15 00:00:00+00:00,0.0030249999836087227,0.003254000097513199,0.0025569999124854803,0.002768999896943569,254431,0.0,0.0
2024-12-16 00:00:00+00:00,0.002768999896943569,0.0029770000837743282,0.002059000078588724,0.0029770000837743282,382571,0.0,0.0
2024-12-17 00:00:00+00:00,0.002957999939098954,0.006018000189214945,0.0027169999666512012,0.005628999788314104,764805,0.0,0.0
2024-12-18 00:00:00+00:00,0.005628999788314104,0.006302999798208475,0.0037620000075548887,0.0038030000869184732,580077,0.0,0.0
2024-12-19 00:00:00+00:00,0.0038030000869184732,0.004782000090926886,0.003292999928817153,0.004104999825358391,255062,0.0,0.0
2024-12-20 00:00:00+00:00,0.004104999825358391,0.004414000082761049,0.003398000029847026,0.004211000166833401,222489,0.0,0.0
2024-12-21 00:00:00+00:00,0.004228999838232994,0.004923999775201082,0.0033390000462532043,0.003567999927327037,190741,0.0,0.0
2024-12-22 00:00:00+00:00,0.003567999927327037,0.0036239998880773783,0.0028230000752955675,0.0030239999759942293,265557,0.0,0.0
2024-12-23 00:00:00+00:00,0.0030239999759942293,0.004863000009208918,0.0030239999759942293,0.004534000065177679,409383,0.0,0.0
2024-12-24 00:00:00+00:00,0.004534000065177679,0.0053610000759363174,0.004133999813348055,0.0047109997831285,339361,0.0,0.0
2024-12-25 00:00:00+00:00,0.0047109997831285,0.005714000202715397,0.004567999858409166,0.005619000177830458,191511,0.0,0.0
2024-12-26 00:00:00+00:00,0.005619000177830458,0.0058639999479055405,0.004222999792546034,0.004284000024199486,193660,0.0,0.0
2024-12-27 00:00:00+00:00,0.004284000024199486,0.004284000024199486,0.0034209999721497297,0.0036669999826699495,247471,0.0,0.0
2024-12-28 00:00:00+00:00,0.0036669999826699495,0.00469100009649992,0.003656999906525016,0.004236999899148941,143599,0.0,0.0
2024-12-29 00:00:00+00:00,0.004236999899148941,0.0047149998135864735,0.003920000046491623,0.004102999810129404,127232,0.0,0.0
2024-12-30 00:00:00+00:00,0.004102999810129404,0.004693000111728907,0.003980000037699938,0.0041240002028644085,178110,0.0,0.0
2024-12-31 00:00:00+00:00,0.0041240002028644085,0.004831000231206417,0.0037879999727010727,0.004292000085115433,230780,0.0,0.0
2025-01-01 00:00:00+00:00,0.004292000085115433,0.0048859999515116215,0.003942999988794327,0.004453999921679497,201189,0.0,0.0
2025-01-02 00:00:00+00:00,0.004453999921679497,0.005332000087946653,0.004387000110000372,0.005278999917209148,265259,0.0,0.0
2025-01-03 00:00:00+00:00,0.005278999917209148,0.005489999894052744,0.00447099981829524,0.005229999776929617,297406,0.0,0.0
2025-01-04 00:00:00+00:00,0.005229999776929617,0.005348000209778547,0.004556000232696533,0.005009000189602375,184799,0.0,0.0
2025-01-05 00:00:00+00:00,0.005009000189602375,0.00894199963659048,0.004933999851346016,0.00800899975001812,1554784,0.0,0.0
2025-01-06 00:00:00+00:00,0.008005999960005283,0.01066999975591898,0.006692999973893166,0.01066999975591898,1086393,0.0,0.0
2025-01-07 00:00:00+00:00,0.009835000149905682,0.012419000267982483,0.007550000213086605,0.00839800015091896,1368454,0.0,0.0
2025-01-08 00:00:00+00:00,0.00839800015091896,0.008844000287353992,0.005911999847739935,0.006118999794125557,538190,0.0,0.0
2025-01-09 00:00:00+00:00,0.006118999794125557,0.006622999906539917,0.005040000192821026,0.00573199987411499,343659,0.0,0.0
2025-01-10 00:00:00+00:00,0.00573199987411499,0.007162999827414751,0.005625000223517418,0.00673400005325675,330616,0.0,0.0
2025-01-11 00:00:00+00:00,0.006709999870508909,0.006885000038892031,0.00546600017696619,0.005468000192195177,172701,0.0,0.0
2025-01-12 00:00:00+00:00,0.005487999878823757,0.006808000151067972,0.005388000048696995,0.006074000149965286,163565,0.0,0.0
2025-01-13 00:00:00+00:00,0.006074000149965286,0.006533000152558088,0.004519000183790922,0.004699000157415867,260122,0.0,0.0
2025-01-14 00:00:00+00:00,0.004699000157415867,0.006556000094860792,0.004679999779909849,0.0060189999639987946,168928,0.0,0.0
2025-01-15 00:00:00+00:00,0.0060189999639987946,0.006254000123590231,0.004914000164717436,0.00533400010317564,178055,0.0,0.0
