TIMESTAMP,STAMP_OPEN_PRICE_USD,STAMP_HIGH_PRICE_USD,STAMP_LOW_PRICE_USD,STAMP_CLOSE_PRICE_USD,STAMP_VOLUME_USD,STAMP_DIVIDENDS_USD,STAMP_STOCK_SPLITS_USD
2024-03-04 00:00:00+00:00,0.05657799914479256,0.08286000043153763,0.0531110018491745,0.0802220031619072,756673,0.0,0.0
2024-03-05 00:00:00+00:00,0.07910700142383575,0.09696699678897858,0.07228299975395203,0.08748599886894226,1049345,0.0,0.0
2024-03-06 00:00:00+00:00,0.08748900145292282,0.09621399641036987,0.07803799957036972,0.09587299823760986,530178,0.0,0.0
2024-03-07 00:00:00+00:00,0.09587299823760986,0.09595099836587906,0.07125400006771088,0.08271799981594086,597986,0.0,0.0
2024-03-08 00:00:00+00:00,0.0812549963593483,0.11921700090169907,0.0795539990067482,0.11462400108575821,1212717,0.0,0.0
2024-03-09 00:00:00+00:00,0.1157969981431961,0.17868199944496155,0.11022700369358063,0.15926599502563477,2638703,0.0,0.0
2024-03-10 00:00:00+00:00,0.15926800668239594,0.1613360047340393,0.1252029985189438,0.13211899995803833,1037766,0.0,0.0
2024-03-11 00:00:00+00:00,0.13212800025939941,0.14513400197029114,0.11775899678468704,0.13903799653053284,831093,0.0,0.0
2024-03-12 00:00:00+00:00,0.13903799653053284,0.16001799702644348,0.11506199836730957,0.14837799966335297,1120217,0.0,0.0
2024-03-13 00:00:00+00:00,0.14837799966335297,0.1484149992465973,0.11161600053310394,0.11986199766397476,721353,0.0,0.0
2024-03-14 00:00:00+00:00,0.11987199634313583,0.1373250037431717,0.10002399981021881,0.11596299707889557,1055823,0.0,0.0
2024-03-15 00:00:00+00:00,0.11596299707889557,0.1219479963183403,0.10097700357437134,0.11128000169992447,677414,0.0,0.0
2024-03-16 00:00:00+00:00,0.11167000234127045,0.12940199673175812,0.09336499869823456,0.09973800182342529,919564,0.0,0.0
2024-03-17 00:00:00+00:00,0.09973800182342529,0.10928300023078918,0.08988499641418457,0.09358199685811996,561539,0.0,0.0
2024-03-18 00:00:00+00:00,0.09407100081443787,0.09679000079631805,0.07389800250530243,0.07571599632501602,667167,0.0,0.0
